"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","Clearcut","Retention","PlantationFuel","SelectionSystem","SelectiveLogging","Afforested","ForExtensive","ForIntensive"
"REF_MFM_noAF","NT1316",0.992100783,0,0.328832436,0.035642191,0.617612651,0.004327871,0,0,0,0,0,0,0.005685634,0
"REF_MFM_noAF","NT1401",3.879299905,0.737180695,0.061690087,0.016041871,0.980814374,0.128648087,0,0,0,0,0,0,1.782120829,0.172803962
"REF_MFM_noAF","NT1402",1.60037881,0.397485251,0.229721693,0.296666226,0.274862239,0.044721334,0,0,0,0,0,0,0.331573988,0.02534808
"REF_MFM_noAF","NT1403",2.530192194,0.178291313,0.929275247,0.102879558,0.548706155,0.052867914,0,0,0,0,0,0,0.684616617,0.033555389
"REF_MFM_noAF","NT1404",0.728864394,0.001866925,0.355399341,0.038521781,0.317971229,0.008316301,0,0,0,0,0,0,0.006075693,0.000713124
"REF_MFM_noAF","NT1405",1.268405646,0.071876603,0.138006191,0.105118327,0.722584738,0.018244946,0,0,0,0,0,0,0.207858229,0.004716611
"REF_MFM_noAF","NT1406",0.996852955,0.000594022,0.302767099,0.030903269,0.35004839,0.166241163,0,0,0,0,0,0,0.12103135,0.025267662
"REF_MFM_noAF","NT1407",0.759159491,0.028173592,0.250909521,0.098120547,0.288609594,0.01162585,0,0,0,0,0,0,0.078138995,0.003581393
"REF_MFM_noAF","OC0105",1.041065128,0.09029127,0.099104152,0.049740666,0.035132129,0.004158151,0,0,0,0,0,0,0.523723608,0.238915151
"REF_MFM_noAF","OC0106",0.67633592,0.096316345,0.075077621,0.001211713,0.176000088,0.08647256,0,0,0,0,0,0,0.214507211,0.026750383
"REF_MFM_noAF","OC0112",0.280717594,0,0.058238741,0.154081519,0,0.068397334,0,0,0,0,0,0,0,0
"REF_MFM_noAF","OC0201",0.729797856,0,0.261038303,0.131015894,0.056856345,0.009589204,0,0,0,0,0,0,0.186307375,0.084990735
"REF_MFM_noAF","OC0202",0.668868221,0.028088731,0.037246517,0.000601139,0.458754327,0.086048259,0,0,0,0,0,0,0.051683939,0.006445309
"REF_MFM_noAF","OC0701",0.187456217,0.095128302,0,0,0.079514022,0,0,0,0,0,0,0,0.011393102,0.001420791
"REF_MFM_noAF","OC0702",0.142056001,0.001442624,0.005511816,8.89578e-05,0.095298022,0.029022194,0,0,0,0,0,0,0.009506827,0.00118556
"REF_MFM_noAF","PA0101",27.00557564,0,14.46286242,1.85898177,6.145407108,1.813208231,0,0,0,0,0,0,1.648109822,1.077006289
"REF_MFM_noAF","PA0102",24.09376705,0,9.085891133,1.167853603,11.65258053,0.227510239,0,0,0,0,0,0,1.185337541,0.774594004
"REF_MFM_noAF","PA0401",1.633813735,0.006873677,0.799379965,0.288103701,0.047861162,0.008740602,0,0,0,0,0,0,0.449743682,0.033110946
"REF_MFM_noAF","PA0402",40.30423263,0.107942195,34.43699404,0.485318848,0.860397728,3.122940802,0,0,0,0,0,0,1.110341792,0.18029723
"REF_MFM_noAF","PA0404",22.4806346,0.219872819,17.09299361,1.789907277,0.545311747,0.333585508,0,0,0,0,0,0,2.153559482,0.345404153
"REF_MFM_noAF","PA0405",11.5459961,0.022827398,10.48165957,0.190615754,0.066615269,0.449080262,0,0,0,0,0,0,0.087667033,0.24753082
"REF_MFM_noAF","PA0406",7.932563253,0.063136001,2.982527998,0.319298139,0.386368563,0.82577476,0,0,0,0,0,0,2.791292358,0.564165436
"REF_MFM_noAF","PA0407",5.504118457,0.152748388,4.13929467,0.433398059,0.701199963,0.063730022,0,0,0,0,0,0,0.013234394,0.000512961
"REF_MFM_noAF","PA0408",17.40296334,0.801504738,5.790630841,0.712462077,6.357727368,0.144516948,0,0,0,0,0,0,3.275108818,0.321012547
"REF_MFM_noAF","PA0409",21.36559597,0.019008688,10.44284667,0.020163362,9.561709676,1.260004484,0,0,0,0,0,0,0.009314579,0.052548518
"REF_MFM_noAF","PA0410",10.13485557,0,7.316413362,1.020933121,1.569319971,0.092412775,0,0,0,0,0,0,0.090984959,0.044791386
"REF_MFM_noAF","PA0411",36.09234827,0.006873677,22.60176996,2.905114985,5.258108692,0.677099662,0,0,0,0,0,0,2.808248162,1.835133127
"REF_MFM_noAF","PA0412",73.79182171,0.022487957,64.48020981,1.995727838,2.046488964,1.772984489,0,0,0,0,0,0,1.800840199,1.673082455
"REF_MFM_noAF","PA0413",10.49169278,0.030125377,4.194391623,0.438127557,0.064154323,1.224872355,0,0,0,0,0,0,2.261835752,2.278185794
"REF_MFM_noAF","PA0414",9.414307481,0.374488132,1.020530534,0.103697605,1.949324017,0.194669335,0,0,0,0,0,0,4.391099348,1.38049851
"REF_MFM_noAF","PA0415",43.70944847,0.020621032,29.01421872,3.729338087,5.94564616,2.48928957,0,0,0,0,0,0,1.518213332,0.992121572
"REF_MFM_noAF","PA0416",2.995650478,0.152493808,1.582327255,0.030950308,0.164713679,0.069585377,0,0,0,0,0,0,0.909918044,0.085662008
"REF_MFM_noAF","PA0417",16.88285507,0,7.851865433,1.009238301,4.515412083,0.97920203,0,0,0,0,0,0,1.528375128,0.998762099
"REF_MFM_noAF","PA0418",5.82769046,0.048624904,2.735234196,0.278915809,0.179394496,0.090036689,0,0,0,0,0,0,1.851858745,0.643625621
"REF_MFM_noAF","PA0419",73.34339649,0.478441897,63.91128212,1.278150818,2.074323115,0.757462286,0,0,0,0,0,0,4.661211094,0.182525164
"REF_MFM_noAF","PA0420",8.221342567,0,4.602992695,0.642302104,2.601474776,0.056262323,0,0,0,0,0,0,0.213302864,0.105007805
"REF_MFM_noAF","PA0421",4.52211604,0,3.828220996,0.028675813,0.013747355,0.647313726,0,0,0,0,0,0,0.004158151,0
"REF_MFM_noAF","PA0422",7.411860969,0.035980732,4.230365089,0.628730868,0.381022369,0.261369465,0,0,0,0,0,0,1.26742218,0.606970267
"REF_MFM_noAF","PA0423",2.581362905,0.307448562,0.515896224,0.251834149,0.055922882,0.08664228,0,0,0,0,0,0,0.667655591,0.695963217
"REF_MFM_noAF","PA0424",43.510128,0,36.82436524,4.733214055,0.363201724,0.977759407,0,0,0,0,0,0,0.369879098,0.241708477
"REF_MFM_noAF","PA0426",50.47663843,9.556193762,8.756603872,0.909399009,11.05575864,1.638481047,0,0,0,0,0,0,12.18683048,6.373371621
"REF_MFM_noAF","PA0427",2.153412836,0.010607527,0.63513343,0.310039654,0,0.296756175,0,0,0,0,0,0,0.441087295,0.459788756
"REF_MFM_noAF","PA0428",8.380540332,0.7550862,1.274030445,0.621916497,0.182449464,0.467070628,0,0,0,0,0,0,2.487265332,2.592721767
"REF_MFM_noAF","PA0429",4.601884643,0.004752172,0.587436057,0.002681884,3.969082014,0,0,0,0,0,0,0,0.006462602,0.031469914
"REF_MFM_noAF","PA0430",23.28662501,0.003648989,17.69486299,2.274406461,1.971472534,0.621685941,0,0,0,0,0,0,0.435776804,0.284771289
"REF_MFM_noAF","PA0431",30.93531673,0.57009093,23.80507627,1.181284751,0.940251191,0.943051578,0,0,0,0,0,0,2.366499463,1.129062546
"REF_MFM_noAF","PA0432",4.616989761,0.00390357,2.785447753,1.003900324,0.401558541,0.37372439,0,0,0,0,0,0,0.04513245,0.003322733
"REF_MFM_noAF","PA0433",2.633976238,0.190850625,0.737305869,0.098058095,0.651471877,0.03139828,0,0,0,0,0,0,0.816617942,0.10827355
"REF_MFM_noAF","PA0434",12.38390587,0,5.449459297,0.700445403,3.03188579,0.537250026,0,0,0,0,0,0,1.611671059,1.053194298
"REF_MFM_noAF","PA0435",3.21671134,0.352509336,1.228922429,0.09964911,0.473859445,0.091224732,0,0,0,0,0,0,0.768703511,0.201842777
"REF_MFM_noAF","PA0436",84.99325396,1.319915797,32.97444824,0.440997085,20.70210314,1.865566984,0,0,0,0,0,0,24.46632555,3.223897156
"REF_MFM_noAF","PA0437",9.83470499,0,8.575993609,1.102314004,0.00016972,0.147147614,0,0,0,0,0,0,0.005491475,0.003588568
"REF_MFM_noAF","PA0438",0.867271406,0.396806369,0.06757242,0.000994635,0.082059829,0.006873677,0,0,0,0,0,0,0.303341796,0.00962268
"REF_MFM_noAF","PA0439",1.584509949,0.00390357,0.756732192,0.097725321,0.145704991,0.140698238,0,0,0,0,0,0,0.194290556,0.245455082
"REF_MFM_noAF","PA0440",13.67446004,0.064748345,2.668096432,1.302428206,0.085199657,3.028830823,0,0,0,0,0,0,3.194849793,3.33030678
"REF_MFM_noAF","PA0441",4.196422532,0.249489034,0.506715358,0.24735252,0.068312474,0.402661724,0,0,0,0,0,0,1.332693576,1.389197846
"REF_MFM_noAF","PA0442",5.492916909,0.491255789,0.137982887,0.017735609,4.845942624,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0443",19.67673354,13.08003981,1.858492433,0.027356143,1.534951583,0.138152431,0,0,0,0,0,0,2.944340097,0.093401048
"REF_MFM_noAF","PA0444",22.398166,3.468831042,15.44154342,0.227292325,0.882546244,0.169635571,0,0,0,0,0,0,2.140418536,0.06789886
"REF_MFM_noAF","PA0445",49.37801224,0.161998152,37.17213424,0.566026499,1.299803925,3.882779174,0,0,0,0,0,0,4.073039203,2.222231046
"REF_MFM_noAF","PA0446",39.84044597,0.133145679,15.52618309,1.497879386,22.2191373,0.184061808,0,0,0,0,0,0,0.19202101,0.088017702
"REF_MFM_noAF","PA0501",15.17394005,0.233789895,2.265320066,0.060274148,5.661619018,1.300228227,0,0,0,0,0,0,5.284620801,0.368087894
"REF_MFM_noAF","PA0502",14.27688271,1.282662162,1.770227466,0.120797583,10.82145958,0,0,0,0,0,0,0,0.26116454,0.020571376
"REF_MFM_noAF","PA0503",2.300645311,0,0.428390143,0.003208915,1.864888102,0.004158151,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0504",12.52477383,1.099618676,6.502672522,0.228100355,0.447977079,0.278426368,0,0,0,0,0,0,2.230372937,1.737605894
"REF_MFM_noAF","PA0505",24.93744732,12.9763999,0.433215531,0.054051828,7.285928409,0.062626839,0,0,0,0,0,0,2.828988635,1.296236175
"REF_MFM_noAF","PA0506",2.015005824,0,0.597117059,0.018883248,1.383900399,0.015105118,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0507",6.373596229,0.024524602,2.096506016,0.217632069,4.000819734,0.034113807,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0508",2.495229786,0.004582452,0.582235147,0.074837504,1.819827328,0.013747355,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0509",9.971329938,0.045145635,0.46726194,0.060059441,8.870098917,0.017056903,0,0,0,0,0,0,0.309472868,0.202234233
"REF_MFM_noAF","PA0510",4.540955008,1.097921472,0.738460937,0.360478858,0.006873677,0.022742538,0,0,0,0,0,0,1.13321542,1.181262106
"REF_MFM_noAF","PA0511",1.165385344,0.154700173,0.144669915,0.070620453,0.018669247,0.054055957,0,0,0,0,0,0,0.35383378,0.368835818
"REF_MFM_noAF","PA0512",0.302526669,0,0,0,0.302526669,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0513",2.328734042,0,1.168259984,0.242286523,0.877624352,0.033689506,0,0,0,0,0,0,0.00501244,0.001861237
"REF_MFM_noAF","PA0514",4.640411181,0.029531355,2.396321374,0.300875725,1.84044836,0,0,0,0,0,0,0,0.057413288,0.015821078
"REF_MFM_noAF","PA0515",10.18118925,0.005940215,6.394936091,0.892350081,1.52188311,0.044381893,0,0,0,0,0,0,0.885681715,0.436016146
"REF_MFM_noAF","PA0516",8.296189278,0.061353936,1.039365824,0.133487218,6.466518165,0,0,0,0,0,0,0,0.46750388,0.127960254
"REF_MFM_noAF","PA0517",1.881096404,0,0.284613203,0.036582714,1.559900487,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0518",8.037789921,0,1.90070487,0.244306805,5.470683532,0.041242065,0,0,0,0,0,0,0.230334035,0.150518613
"REF_MFM_noAF","PA0519",35.75038576,22.99912002,3.341667348,0.047819392,5.483327705,0.038611398,0,0,0,0,0,0,3.721776826,0.118063079
"REF_MFM_noAF","PA0520",6.776173092,0.101577678,0.285241077,0.001501592,5.02134869,0.062202538,0,0,0,0,0,0,1.108828571,0.195472946
"REF_MFM_noAF","PA0521",2.809212584,0.070433979,0.567126152,0.054474929,2.112085911,0.005091613,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0601",390.5304381,352.8,3.482404869,0.051259377,2.722994605,0.313303917,0,0,0,0,0,0,30.20238812,0.95808725
"REF_MFM_noAF","PA0602",1088.913293,2.192193955,0,0,1086.365789,0.011116688,0,0,0,0,0,0,0.034419304,0.309773732
"REF_MFM_noAF","PA0603",13.81685548,11.90936755,0.035542424,0.000523168,0.296586454,0.020875613,0,0,0,0,0,0,1.506180849,0.047779423
"REF_MFM_noAF","PA0604",1.532151196,1.088501988,0,0,0.037423355,0,0,0,0,0,0,0,0.393735677,0.012490176
"REF_MFM_noAF","PA0605",112.5224898,105.7016803,0,0,2.113358814,0.014511097,0,0,0,0,0,0,4.548646424,0.14429323
"REF_MFM_noAF","PA0606",39.82670429,35.62527501,0.958391004,0.014107069,0.51925966,0.051595011,0,0,0,0,0,0,2.576348992,0.081727548
"REF_MFM_noAF","PA0607",6.541364875,4.682077547,0.040392919,0.000594565,0.114391571,0.066275829,0,0,0,0,0,0,1.587280364,0.050352081
"REF_MFM_noAF","PA0608",214.9755847,89.86023162,14.94602433,0.174199206,14.16681901,1.738955542,0,0,0,0,0,0,84.41146138,9.677893588
"REF_MFM_noAF","PA0609",20.0475471,11.1443527,1.175398709,0.016972184,5.434702801,0.034283527,0,0,0,0,0,0,2.172947046,0.068890135
"REF_MFM_noAF","PA0610",17.53687276,8.172972245,0.588582538,0.008663661,0.617103489,0.280972175,0,0,0,0,0,0,7.626644444,0.241934206
"REF_MFM_noAF","PA0611",166.9269929,133.3678413,9.179562702,0.135118886,4.149240252,0.465458284,0,0,0,0,0,0,19.02621737,0.603554136
"REF_MFM_noAF","PA0801",12.76518282,0.013747355,7.203063371,0.438089901,4.868515441,0.241766755,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0802",8.308578869,0.000509161,3.37849094,0.031786552,4.897367914,0,0,0,0,0,0,0,0.000424301,0
"REF_MFM_noAF","PA0803",2.464680108,0.116852517,1.758879236,0.245434201,0.329766799,0.013747355,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0804",20.9513084,3.299365191,1.590840258,0.040767111,13.73080722,0.010862108,0,0,0,0,0,0,2.208681224,0.069985291
"REF_MFM_noAF","PA0805",16.72543937,0,10.14635808,1.285076726,4.242501629,0.13365484,0,0,0,0,0,0,0.620076619,0.297771475
"REF_MFM_noAF","PA0806",6.301634766,0.006873677,2.110337866,0.211777079,3.964075261,0.008570882,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0808",16.84152815,0.128817808,4.169312217,0.359592641,12.08638596,0.097419528,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0809",42.04045493,1.562191713,36.26378481,0.487757167,1.67895937,0.239560389,0,0,0,0,0,0,1.750898861,0.057302618
"REF_MFM_noAF","PA0810",80.52547907,0.228358841,41.41315177,0.286069732,38.09612027,0.181261421,0,0,0,0,0,0,0.303780542,0.016736493
"REF_MFM_noAF","PA0811",7.437913055,0.034368387,2.416495975,0.008299832,4.965001506,0,0,0,0,0,0,0,0.010004119,0.003743236
"REF_MFM_noAF","PA0812",13.24684941,0.225728174,3.985196869,0.503144805,8.331660848,0.201118711,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0813",88.6986124,0.245330884,24.17593569,3.082327967,60.97361756,0.125423399,0,0,0,0,0,0,0.058045409,0.037931495
"REF_MFM_noAF","PA0814",99.62158316,0.101323098,82.9135851,1.689097629,13.98564245,0.816864437,0,0,0,0,0,0,0.107701224,0.007369229
"REF_MFM_noAF","PA0815",3.678096334,1.565416401,0.354671575,0.0052206,1.665381735,0.006873677,0,0,0,0,0,0,0.078056227,0.002476118
"REF_MFM_noAF","PA0816",22.85916857,1.146206935,0.121193531,0.000580879,21.06276266,0.021299914,0,0,0,0,0,0,0.491570974,0.015553676
"REF_MFM_noAF","PA0817",16.37912483,2.796992713,10.41727534,0.15333744,0.610908694,0.201118711,0,0,0,0,0,0,2.131864429,0.067627504
"REF_MFM_noAF","PA0818",12.91563999,0.025627785,3.353388075,0.126729375,9.361015266,0.048879484,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0901",12.34962235,1.116166419,6.831236149,0.463857163,2.8392531,0.097758969,0,0,0,0,0,0,0.762013471,0.239337075
"REF_MFM_noAF","PA0902",1.14035158,0.014256516,0.786314469,0.101068808,0.188135098,0.019348129,0,0,0,0,0,0,0.01888657,0.01234199
"REF_MFM_noAF","PA0903",2.392888365,0,1.809493294,0.232582939,0.339101422,0.01171071,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0904",5.298332434,0.764505684,2.559824102,0.790542078,0.761280996,0.417087961,0,0,0,0,0,0,0.005091613,0
"REF_MFM_noAF","PA0905",5.441491618,3.910104164,0.119471994,0.008921513,1.402993948,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0906",3.620136806,0.102680861,1.886399215,0.10518519,1.50194096,0.023930581,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA0907",3.036043941,0.292513164,1.924203564,0.133486949,0.371178584,0.017056903,0,0,0,0,0,0,0.254881116,0.042723661
"REF_MFM_noAF","PA0908",0.502711918,0.004497591,0.366199815,0.047069436,0.027070409,0.038865979,0,0,0,0,0,0,0.019008688,0
"REF_MFM_noAF","PA1001",9.042619736,1.760934338,1.323948956,0.064024734,5.786533256,0,0,0,0,0,0,0,0.10388305,0.003295403
"REF_MFM_noAF","PA1002",62.65789567,0.399691616,0.765034274,0.098333561,61.39483622,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1003",13.3070153,0.266545938,1.211458502,0.140789037,11.24720328,0.006025075,0,0,0,0,0,0,0.398166204,0.036827262
"REF_MFM_noAF","PA1004",6.680196188,0,0.364257698,0.005478262,6.310460228,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1005",2.831615681,0.013747355,0.306822527,0.004614465,2.506431334,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1006",16.26571866,0.820852868,0.063603901,0.00377511,15.13741723,0.239305809,0,0,0,0,0,0,0.000763742,0
"REF_MFM_noAF","PA1007",3.810138829,0,0,0,3.810138829,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1008",5.860276783,0.112270066,1.227663127,0.083512068,4.428430362,0.008401161,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1009",12.67302463,2.228938428,0.302136731,0.031363918,10.09463183,0.015953721,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1010",0.712656092,0,0,0,0.712656092,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1011",37.47533171,0.937281084,0.009098599,0.001169487,36.52778254,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1012",4.972299485,0.213084002,0.481436826,0.024839222,4.230366618,0.01569914,0,0,0,0,0,0,0.005488348,0.001385329
"REF_MFM_noAF","PA1013",21.62416505,0.018669247,5.50044153,0.706998396,15.34841265,0.021384774,0,0,0,0,0,0,0.017090293,0.011168159
"REF_MFM_noAF","PA1014",11.92795193,0.937196223,0.030215651,0.003304134,10.95723592,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1015",7.319363334,0.541662758,0.25649026,0.032967936,6.48824238,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1016",8.451907774,4.776781548,0.28216503,0.004153338,3.054882909,0,0,0,0,0,0,0,0.3236578,0.010267149
"REF_MFM_noAF","PA1017",46.18274025,0.016632602,4.441018698,0.570825647,40.97351104,0.05498942,0,0,0,0,0,0,0.076059501,0.049703339
"REF_MFM_noAF","PA1018",2.39467043,0,0.983409206,0.034658803,1.367098077,0.002630667,0,0,0,0,0,0,0.005488348,0.001385329
"REF_MFM_noAF","PA1019",28.08130014,1.703229391,3.860469825,0.448731934,22.06819011,0.000678882,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1020",27.08915452,0,0.829175638,0.106577962,26.15340092,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1021",7.004362213,0.028173592,0.293666859,0.022352585,6.487224057,0.004412731,0,0,0,0,0,0,0.165119922,0.003412466
"REF_MFM_noAF","PA1022",5.993846763,0,0.113619696,0.01460409,5.865622977,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1101",5.94539158,5.178085508,0,0,0.767306071,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1102",47.16450317,45.81140703,0,0,0.623298285,0.002630667,0,0,0,0,0,0,0.70480907,0.022358119
"REF_MFM_noAF","PA1103",57.55441673,54.26710169,0,0,2.507789098,0,0,0,0,0,0,0,0.755557955,0.023967987
"REF_MFM_noAF","PA1104",28.65111046,27.34078387,0,0,0.671583748,0,0,0,0,0,0,0,0.619103498,0.019639347
"REF_MFM_noAF","PA1105",11.779786,11.06382036,0,0,0.217836174,0,0,0,0,0,0,0,0.482813542,0.015315925
"REF_MFM_noAF","PA1106",5.369190714,3.266354567,0,0,0.986669729,0.045145635,0,0,0,0,0,0,1.029291544,0.04172924
"REF_MFM_noAF","PA1107",20.74817863,19.56344515,0,0,1.082731494,0,0,0,0,0,0,0,0.098865737,0.003136242
"REF_MFM_noAF","PA1108",24.75039943,23.089685,0,0,0.113118668,0.023336559,0,0,0,0,0,0,1.477392989,0.046866207
"REF_MFM_noAF","PA1109",2.878797961,2.584078432,0,0,0.29471953,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1110",24.14935049,13.08858511,0.397007631,0.002089964,2.668684067,0.046079097,0,0,0,0,0,0,6.750740181,1.196164448
"REF_MFM_noAF","PA1111",97.39727693,89.72540426,0,0,7.497824368,0.006873677,0,0,0,0,0,0,0.162034528,0.005140097
"REF_MFM_noAF","PA1112",21.8020782,20.2108643,0.069077746,0.001016792,0.480054241,0.021299914,0,0,0,0,0,0,0.98841062,0.031354594
"REF_MFM_noAF","PA1113",0.886789255,0.532412994,0,0,0.354376261,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1114",38.44416384,36.82545523,0,0,0.96350289,0.006873677,0,0,0,0,0,0,0.628397864,0.019934185
"REF_MFM_noAF","PA1201",13.03877216,0.019857291,7.207078372,2.189917626,2.82312966,0.198233464,0,0,0,0,0,0,0.492644911,0.107910836
"REF_MFM_noAF","PA1202",8.634866399,0.015784,7.065453413,0.985914142,0.105481248,0.081974968,0,0,0,0,0,0,0.254814752,0.125443875
"REF_MFM_noAF","PA1203",0.476829553,0,0.013726943,0.005196885,0.442291445,0.01561428,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1204",0.364304906,0.016972043,0.072641608,0.004156887,0.13365484,0,0,0,0,0,0,0,0.122842586,0.014036942
"REF_MFM_noAF","PA1205",0.757886587,0,0.314748533,0.146975901,0.294295228,0.001866925,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1206",0.917508653,0.022063656,0.250063469,0.093450685,0,0.059232431,0,0,0,0,0,0,0.397238095,0.095460317
"REF_MFM_noAF","PA1207",14.39950572,0.189238281,10.49776925,0.834548824,2.400016623,0.379664605,0,0,0,0,0,0,0.067186105,0.031082025
"REF_MFM_noAF","PA1208",3.595612204,0.018244946,2.01053551,0.761168859,0.643919318,0,0,0,0,0,0,0,0.137891,0.023852571
"REF_MFM_noAF","PA1209",29.85081619,0.049303785,16.23046617,10.10976775,2.826099767,0.225303873,0,0,0,0,0,0,0.344487855,0.065386988
"REF_MFM_noAF","PA1210",4.043843864,0,2.71694935,0.55466655,0.434144864,0.097419528,0,0,0,0,0,0,0.224855636,0.015807936
"REF_MFM_noAF","PA1211",10.17253351,0.021384774,6.298262884,2.247245708,0.061693377,0.550233639,0,0,0,0,0,0,0.924406687,0.06930644
"REF_MFM_noAF","PA1212",9.997636605,0.165732002,3.675974828,0,6.030591236,0.125338539,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1213",29.70175441,1.02629945,0.906357869,0.19037556,27.37565104,0.199251787,0,0,0,0,0,0,0.00381871,0
"REF_MFM_noAF","PA1214",35.96539739,0.010692387,14.36342247,4.380103277,16.78322918,0.410214283,0,0,0,0,0,0,0.01558924,0.002146545
"REF_MFM_noAF","PA1215",8.984490488,0.056601764,4.952917081,1.259190157,0.549385037,0.493971316,0,0,0,0,0,0,1.480596934,0.1918282
"REF_MFM_noAF","PA1216",5.747921857,0.061014495,2.538825163,1.483718786,0.699078458,0.047521721,0,0,0,0,0,0,0.765107166,0.152656068
"REF_MFM_noAF","PA1217",3.965433024,0.006873677,1.80783029,0.59464728,0.851826846,0.040987484,0,0,0,0,0,0,0.592662077,0.070605369
"REF_MFM_noAF","PA1218",1.326619754,0,0.625967846,0.22560442,0.071961463,0.045230495,0,0,0,0,0,0,0.333316188,0.024539342
"REF_MFM_noAF","PA1219",0.280378153,0.002715527,0.147303027,0.055767469,0.063136001,0.011456129,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1220",7.705816756,0,4.577708477,0.719605634,1.667842681,0.042260387,0,0,0,0,0,0,0.468003885,0.230395691
"REF_MFM_noAF","PA1221",7.108231117,0,4.016557328,0.639298412,1.221393086,0.514168048,0,0,0,0,0,0,0.553396093,0.16341815
"REF_MFM_noAF","PA1222",8.293982912,0.013323054,3.76185129,1.317456927,1.422426937,0.709431404,0,0,0,0,0,0,0.992043028,0.077450272
"REF_MFM_noAF","PA1301",1.367267797,0.005006753,0.045897975,0.000690284,1.315672786,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1302",67.64928477,12.3,2.220133374,0.285364498,52.80178109,0.042005807,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1303",185.4359743,89.6,4.056477282,0.234649251,90.99240775,0.551167102,0,0,0,0,0,0,0.001272903,0
"REF_MFM_noAF","PA1304",3.929537153,2.681497959,0,0,1.156644741,0.091394452,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1305",6.391586594,0.080786925,4.348727895,0.573504063,1.261956269,0.086727141,0,0,0,0,0,0,0.038396081,0.00148822
"REF_MFM_noAF","PA1306",13.38958429,0.280293293,4.183948707,0.15198402,8.740941669,0.032416602,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1307",28.96108569,0.073234366,9.055182187,0.329424219,19.23169223,0.271552691,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1308",26.63258207,3.481475214,2.837230325,0.067025701,20.19466179,0.052189033,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1309",14.0164467,0,3.178497457,0.047803088,10.76952513,0.020621032,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1310",65.24127499,7.725674047,2.477333731,0.030285646,54.98218406,0.025797506,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1311",8.588617581,0.375082154,2.850889877,0.131013247,5.120804863,0.110827442,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1312",56.84366016,8.272004116,3.53228206,0.202925199,44.74819416,0.088254624,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1313",58.20143269,23.9,4.053601002,0.397147597,29.60221338,0.248470712,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1314",28.23004129,0.193141851,0.097678349,0.012555071,27.92666602,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1315",13.98241776,1.193728656,0,0,12.7886891,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1316",15.34374534,0.844444008,0.184067328,0.002625147,14.22291161,0,0,0,0,0,0,0,0.086939338,0.00275791
