Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF0,PA0404,1367.570582,1603.291366,1778.905525,1659.38663,1623.555706,1547.935918,1584.027241,1656.074861,1771.753417,1614.688329,1513.701735,Clear_cut_EU
REF,MFM,AF0,PA0405,943.128684,1036.947041,1870.675732,1848.968199,1984.308747,1834.935711,1666.565718,1627.062883,1523.709662,1492.773356,1530.802091,Clear_cut_EU
REF,MFM,AF0,PA0406,3398.936536,3398.936536,3665.409729,3511.484934,3524.566416,3618.638027,3649.475514,3709.869242,3762.680727,3922.439002,3937.266009,Clear_cut_EU
REF,MFM,AF0,PA0409,1390.456393,1390.456393,1393.275831,1329.30319,1366.606465,1491.47897,1632.22153,1775.58741,1833.483229,1847.298982,1882.567003,Clear_cut_EU
REF,MFM,AF0,PA0412,5442.23143,6742.191823,7402.036256,7597.261177,7435.818791,7107.556746,6956.599948,6768.511275,6527.135717,6307.071959,5914.098299,Clear_cut_EU
REF,MFM,AF0,PA0418,221.3895158,272.8107207,405.7790944,394.1304551,397.5979978,414.5200182,408.9009826,406.3598579,401.4693482,396.1774544,392.0994751,Clear_cut_EU
REF,MFM,AF0,PA0419,122.5049838,122.5049838,174.7194216,172.4747106,162.33647,211.6328003,240.8711491,243.5304173,242.1365629,237.2820338,235.0820054,Clear_cut_EU
REF,MFM,AF0,PA0421,169.861601,169.861601,170.5412796,175.1516458,176.1567147,179.244578,179.288885,179.3694682,179.4606097,179.5411929,179.6538162,Clear_cut_EU
REF,MFM,AF0,PA0422,0.646169834,3.073566872,3.073566872,3.250430734,3.343649313,3.226606938,3.032437629,2.852289501,2.794252963,2.941537751,2.83425118,Clear_cut_EU
REF,MFM,AF0,PA0429,173.6513079,173.6513079,173.6513079,208.9693,255.3463602,351.2896295,353.6354807,392.0580595,398.8069333,405.965348,407.4306127,Clear_cut_EU
REF,MFM,AF0,PA0431,3142.594486,3991.827332,4855.346105,4963.428192,4938.80507,4728.656627,4455.402649,4185.40879,3969.980291,3855.897375,3648.507072,Clear_cut_EU
REF,MFM,AF0,PA0432,105.1433265,105.1637872,204.6462659,192.8513839,169.895623,157.6769557,155.6461299,154.4282616,174.1332209,191.768373,191.3217268,Clear_cut_EU
REF,MFM,AF0,PA0433,454.5985645,454.5985645,474.7570739,329.7298006,313.7778082,361.5783921,398.0059465,441.0303678,446.1532521,445.5754348,446.2791312,Clear_cut_EU
REF,MFM,AF0,PA0435,166.7728449,235.5055834,345.341009,299.7143718,258.8859858,242.8056916,264.6542431,398.2215369,509.4718113,480.9751139,474.0154416,Clear_cut_EU
REF,MFM,AF0,PA0436,11739.35848,12190.33558,12364.49443,12167.55549,12033.10892,12080.11991,12130.55336,12070.48948,12077.05242,12110.0915,12164.72069,Clear_cut_EU
REF,MFM,AF0,PA0445,11614.08738,13146.93668,13396.40789,12494.69217,11420.20339,10315.80542,9641.989364,9209.266021,8574.488204,8125.408749,7645.89412,Clear_cut_EU
REF,MFM,AF0,PA0501,2211.253095,2246.310286,2324.847408,2184.199368,2100.064767,2095.418044,2082.895185,2062.618573,1987.091942,1922.400914,1818.183421,Clear_cut_EU
REF,MFM,AF0,PA0503,128.158219,128.158219,128.158219,171.3420853,213.0092197,294.6062055,294.6062055,381.2030456,382.35165,382.35165,382.35165,Clear_cut_EU
REF,MFM,AF0,PA0504,1216.329127,1796.522645,1944.724508,2081.058396,2193.635637,2175.595817,2147.560034,2000.45467,1785.547391,1722.161265,1599.731786,Clear_cut_EU
REF,MFM,AF0,PA0608,27480.50267,29526.79165,30222.48288,28287.60479,28050.14569,28997.91922,30134.04463,30625.08226,31341.94485,31911.87016,32464.77292,Clear_cut_EU
REF,MFM,AF0,PA0814,185.2076422,185.2076422,237.325856,219.7797909,202.2337258,188.3229692,178.1873136,168.051658,157.9160024,147.7803468,137.6446912,Clear_cut_EU
REF,MFM,AF0,PA1110,1097.41122,1880.035064,2146.109189,2039.791476,2043.903328,2365.347359,2692.76132,2710.657278,2727.909716,2744.587898,2764.446472,Clear_cut_EU
REF,MFM,AF0,PA1201,1325.430283,1326.554191,1327.425578,1132.60409,1080.7677,1065.486863,1037.141339,1013.959857,991.7588434,985.8776385,976.6255344,Clear_cut_EU
REF,MFM,AF0,PA1204,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,13.61995691,Clear_cut_EU
REF,MFM,AF0,PA1205,2.052101805,2.052101805,2.052101805,2.052101805,2.052101805,2.003411592,2.003411592,2.003411592,2.003411592,2.003411592,2.003411592,Clear_cut_EU
REF,MFM,AF0,PA1206,26.88182056,26.88182056,26.88182056,26.88182056,54.05167092,83.84703881,114.0279947,131.3662443,159.7703601,172.7,172.7,Clear_cut_EU
REF,MFM,AF0,PA1208,472.8280654,472.8280654,483.7788111,382.7834537,334.1498075,320.4775094,299.1117667,313.8707139,338.8460097,353.8026363,398.070131,Clear_cut_EU
REF,MFM,AF0,PA1209,4414.179463,4414.179463,4661.046431,3858.001997,3632.029165,3657.955738,3677.226277,3873.317049,4072.483122,4229.047163,4513.04699,Clear_cut_EU
REF,MFM,AF0,PA1210,149.4821762,179.535193,302.7531011,297.3517337,296.4744074,301.043337,296.8262848,295.3919718,292.0332436,288.5451562,286.3175895,Clear_cut_EU
REF,MFM,AF0,PA1211,1222.754279,1222.754279,1646.462186,1595.964126,1630.064642,1639.484181,1629.960732,1615.693573,1610.795609,1602.865961,1587.550406,Clear_cut_EU
REF,MFM,AF0,PA1214,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU
REF,MFM,AF0,PA1215,1596.686271,1596.686271,1680.107632,967.1446919,853.8532067,1018.721279,1310.458834,1468.311423,1446.135164,1396.296962,1335.314932,Clear_cut_EU
REF,MFM,AF0,PA1216,1844.685641,1844.685641,1924.40826,1689.691747,1702.538092,1722.645723,1747.689776,1845.725779,1971.715403,1979.011367,1985.743757,Clear_cut_EU
REF,MFM,AF0,PA1217,229.6839374,229.6839374,229.6839374,206.2902767,202.8490808,202.80472,200.2559023,196.7173376,193.0957473,191.5684588,189.3392168,Clear_cut_EU
REF,MFM,AF0,PA1218,93.69981648,93.69981648,144.4078202,138.2198796,137.951462,134.0729405,141.0029127,140.2074715,139.2201411,138.0088895,138.071263,Clear_cut_EU
REF,MFM,AF0,PA1219,30.19103474,30.19103474,32.05357992,36.19547796,36.19547796,36.19547796,36.64606196,36.64606196,36.64606196,36.64606196,36.64606196,Clear_cut_EU
REF,MFM,AF0,PA1221,1463.073984,1463.073984,1702.146715,1589.309239,1578.755699,1621.615314,1655.128314,1662.031853,1678.015263,1684.668669,1660.156109,Clear_cut_EU
REF,MFM,AF0,PA1222,358.6165887,363.6971144,535.2992608,523.8625145,511.2989344,498.068923,512.3720447,505.0168906,498.111779,494.4603839,494.6197908,Clear_cut_EU
REF,MFM,AF0,Lake,3.343570223,3.343570223,3.343570223,3.544620406,3.408786047,3.32673568,3.497866441,3.47883006,2.791409766,2.300852817,2.001558346,Selection_EU
REF,MFM,AF0,PA0401,4.709741063,4.709741063,10.34941109,9.739886175,6.489043869,5.289479047,9.950535058,31.98253172,55.5460255,75.02419614,75.47503188,Selection_EU
REF,MFM,AF0,PA0402,799.5774179,797.8331374,747.9626985,762.4390135,730.5099213,802.7603262,853.344413,876.8377966,763.6129174,726.8884505,709.9280358,Selection_EU
REF,MFM,AF0,PA0404,90.62598174,357.0087085,535.0045292,625.7461635,762.9454738,756.9126132,897.7200222,1062.278722,1264.387021,1219.562364,1187.099849,Selection_EU
REF,MFM,AF0,PA0405,462.1550951,504.4539605,839.890087,703.0093431,344.3820729,308.4937128,279.1869854,245.5169921,219.0809731,164.5943058,120.5085819,Selection_EU
REF,MFM,AF0,PA0406,1100.327244,1100.327244,838.6800673,960.9422446,947.8607625,940.3826943,909.5452079,857.6891479,838.0175855,984.6544116,1003.692716,Selection_EU
REF,MFM,AF0,PA0409,818.6762424,818.6762424,815.8568041,693.5522507,637.9080582,513.035554,372.2929932,249.5906279,202.4387982,196.9506076,161.6825867,Selection_EU
REF,MFM,AF0,PA0412,1224.879102,1356.632247,1239.804865,1064.090484,867.4345799,667.8252426,521.6997484,418.4664301,347.8260162,293.8199871,239.4717248,Selection_EU
REF,MFM,AF0,PA0418,143.3522857,204.6575915,200.5050271,219.6604996,227.6408765,247.2637561,245.9501882,240.2601536,236.9195042,233.9802387,232.2337034,Selection_EU
