"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","For_ReducedImpactLogging_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_SFM_AF50","Former_USSR","2090",1.7658570948327e-05,1.93305663612512e-05,2.46705460164172e-05,3.38910283627939e-06,0.000606294281398065,0.000534197246085472,0.00171593896786665,5.42218443624802e-05,1.84597183278825e-05,1.97580130443137e-05,6.31872353101793e-06,1.63535143097108e-07,5.70317244999747e-07,0,0,4.48759071597075e-07,5.38854179270028e-06,1.25320032276514e-10,0,1.11278266095506e-07,2.88318779276728e-06,1.25954903866975e-06,1.43101379704945e-08,7.47654755153154e-07,0,7.73761455567004e-05,6.72016228738096e-05,0,8.08762661147059e-05,0,0.00011604744578691
"REF_SFM_AF50","Former_USSR","2100",1.34706164167714e-05,1.92724515831399e-05,2.60092004323257e-05,3.38291455284491e-06,0.000621026551165175,0.000533718268798132,0.00169022650012243,5.41267066425222e-05,1.69420448479633e-05,2.32460080509669e-05,6.32292727505699e-06,1.74346312485548e-07,6.74848002887473e-07,0,0,3.61914030517074e-07,5.7116820896186e-06,9.42579489996834e-11,0,9.59957477329604e-08,2.94793372089397e-06,1.32820696036673e-06,1.89240163567433e-08,6.13853654520116e-07,0,8.12318215908786e-05,6.60710583134397e-05,0,8.03898615454375e-05,0,0.000117722591503353
"REF_SFM_AF50","IndiaReg","2000",0,0,0,0,0.00393002732059197,0.000464519984249582,0.000960026590870727,0.000534652120348182,0,8.6415378189618e-11,0,0,1.02412726330601e-07,0,0,0,7.79997809392273e-14,0,0,2.6276741809648e-08,0,0,0,0,0,0,6.68736908182281e-05,0,8.82035610217759e-06,0,0.00146850881285569
"REF_SFM_AF50","IndiaReg","2010",0,0,0,0,0.00392110574911759,0.000466185543988551,0.000957884921208293,0.000535643238447521,0,1.03803753934059e-08,0,0,1.33717882706733e-06,0,0,0,0,0,0,3.49660267035932e-07,0,0,0,0,0,1.53407792723175e-05,4.1450887021891e-05,0,1.51669068854453e-05,0,0.00152674605480959
"REF_SFM_AF50","IndiaReg","2020",0,0,0,0,0.00395071114455798,0.000468557218947774,0.000967320670734935,0.000536731801442917,0,1.28148592616162e-08,0,0,1.3465769965192e-06,0,0,0,0,0,0,3.5259922260608e-07,0,0,9.02671541023005e-06,0,0,2.47020330805866e-05,2.98162230972172e-05,0,1.82665909658898e-05,0,0.00155447907740737
"REF_SFM_AF50","IndiaReg","2030",0,0,0,0,0.00404423668645481,0.000474754745676216,0.000980893490098891,0.000541479457034824,0,1.30077845985149e-08,0,0,2.10239117182464e-06,0,0,0,0,0,0,5.57900364757964e-07,0,0,5.8404553259119e-05,0,0,3.82676198855077e-05,6.07139647404804e-06,0,1.93786845241902e-05,0,0.00161371239795248
"REF_SFM_AF50","IndiaReg","2040",0,0,0,0,0.00410993223354965,0.000477487702154321,0.000987835877856725,0.000543211512860246,0,1.30579825594403e-08,0,0,2.11392806883605e-06,0,0,0,0,0,0,5.60644896082591e-07,0,0,5.76831255982851e-05,0,0,4.44691480547749e-05,3.22298835180987e-06,0,1.71114804000615e-05,0,0.00162896697562448
"REF_SFM_AF50","IndiaReg","2050",0,0,0,0,0.00418601367699885,0.00048002097978835,0.00106470219400138,0.000544951578219126,0,1.4379291828513e-08,0,0,4.29446455475567e-06,0,0,0,0,0,0,1.02840666576424e-06,0,0,5.74215004224071e-05,0,0,4.56409458764513e-05,2.08146936995873e-06,0,1.61119308767474e-05,0,0.00155722259762638
"REF_SFM_AF50","IndiaReg","2060",0,0,0,0,0.00426048103899365,0.000482821308051779,0.00112689411285869,0.000546363567108022,0,1.97533974839784e-08,0,0,5.35981640946317e-06,0,0,0,6.5856484271339e-24,0,0,1.23887025544741e-06,0,0,5.8933182424475e-05,0,0,4.62939807257935e-05,1.68227849096606e-06,0,1.43883810716838e-05,0,0.0015002431872453
"REF_SFM_AF50","IndiaReg","2070",0,0,0,0,0.0043160755434767,0.000485011049918888,0.00115079912831458,0.000547415141523563,0,3.32211763819454e-08,0,0,6.44893687678126e-06,0,0,0,0,0,0,1.42495634235827e-06,0,0,6.10992188588047e-05,0,0,4.68569043601675e-05,1.54361871763214e-06,0,1.32345955507878e-05,0,0.00147249579252012
"REF_SFM_AF50","IndiaReg","2080",0,0,0,0,0.00435026783772062,0.000485639146880033,0.00115266855534938,0.000547886815636733,0,5.15677498189514e-08,0,0,6.45806347331214e-06,0,0,0,0,0,0,1.42590485558221e-06,0,0,6.20657418436577e-05,0,0,4.72983086137957e-05,1.29388360533949e-06,0,1.32013738391576e-05,0,0.0014560398222566
"REF_SFM_AF50","IndiaReg","2090",0,0,0,0,0.00436655942448004,0.000486003126913704,0.00115869065785058,0.000548314493981241,0,7.64314274274471e-08,0,0,6.71237950146334e-06,0,0,0,0,0,0,1.42615727659982e-06,0,0,6.32215966172125e-05,0,0,4.75350355431228e-05,1.24437948342675e-06,0,1.30193125762072e-05,0,0.00144883684009592
"REF_SFM_AF50","IndiaReg","2100",0,0,0,0,0.00434608662894683,0.000484765710401829,0.00116581084797813,0.000547854757992741,0,1.01898018628211e-07,0,0,6.88806963530202e-06,0,0,0,0,0,0,1.42181099728512e-06,0,0,6.36165777560058e-05,0,0,4.76939494617583e-05,1.13263643738125e-06,0,1.28219937305699e-05,0,0.00144484698471165
"REF_SFM_AF50","IndonesiaReg","2000",0,0,0,0,0.00274241075977438,0.00138979704262738,0.00229474728774158,0.000877285866029731,0,0,0,0,5.5413240934194e-05,0,0,0,0,0,0,1.38124561814168e-05,0,0,0,0,0,0,0.000845575835602519,0,2.92574977553987e-05,0,0.00103452348341429
"REF_SFM_AF50","IndonesiaReg","2010",0,0,0,0,0.00300840401239694,0.00139521627924716,0.00249845643570234,0.00088778256539941,0,0,0,0,5.6483327377249e-05,0,0,0,0,0,0,1.40708764645179e-05,0,0,0,0,0,1.11041359148609e-05,0.000777579137769676,0,2.86499149012215e-05,0,0.000955136443543016
"REF_SFM_AF50","IndonesiaReg","2020",0,0,0,0,0.00322278190221911,0.00140470286747961,0.00269389291191637,0.00089648536427322,0,0,0,0,6.08807037866136e-05,0,0,0,0,0,0,1.51858530547168e-05,0,0,0,0,0,1.47338306487475e-05,0.000703232935778272,0,3.20366494522284e-05,0,0.000996952972258071
"REF_SFM_AF50","IndonesiaReg","2030",0,0,0,0,0.00343858188487405,0.0014204709742394,0.00298348065886598,0.000907008363234725,0,0,0,0,6.16826201187919e-05,0,0,0,0,0,0,1.59874235091896e-05,0,0,4.17291442542491e-06,5.03166611114131e-07,0,2.04459724468106e-05,0.000686404615911013,0,3.76975305007789e-05,0,0.00103747528096795
"REF_SFM_AF50","IndonesiaReg","2040",0,0,0,0,0.00360201384665169,0.00143270129236502,0.00315538087362437,0.000914123358954902,0,0,0,0,8.1055547629742e-05,0,0,0,0,0,0,2.06703625604617e-05,0,0,4.16364892208086e-06,1.36023880573921e-06,0,6.83957990804723e-05,0.000664007403735682,0,4.06184400819775e-05,0,0.0010692488659575
"REF_SFM_AF50","IndonesiaReg","2050",0,0,0,0,0.00362503889498415,0.00144208608484552,0.00326914909022061,0.000916379130681097,0,0,0,0,0.000131497477493123,0,0,0,0,0,0,3.52588630221434e-05,0,0,4.12461615593431e-06,1.9030785784538e-05,0,0.000139180611427389,0.000622230927429504,0,4.36051120697952e-05,0,0.00104875909304089
"REF_SFM_AF50","IndonesiaReg","2060",0,0,0,0,0.00360599653714086,0.00145266310538573,0.00339970469708433,0.000919901516810003,0,0,0,0,0.000170255631209131,0,0,0,0,0,0,4.15592049107608e-05,0,0,4.09749448097809e-06,2.4881964839053e-05,0,0.000236763902661506,0.000573651596664205,0,5.61700847222174e-05,0,0.00118767918090892
"REF_SFM_AF50","IndonesiaReg","2070",0,0,0,0,0.00363587290766512,0.00146240773223545,0.0034827013013978,0.000922851131895065,0,0,0,0,0.0001863020855728,0,0,0,0,0,0,4.53481918424331e-05,0,0,4.11471141823434e-06,2.92769762377995e-05,0,0.00031361901561254,0.000531931247737004,0,6.73901863947717e-05,0,0.00134745914505531
"REF_SFM_AF50","IndonesiaReg","2080",0,0,0,0,0.0035656658591767,0.00146607954814849,0.00353363458406905,0.000922280128547733,0,0,0,0,0.000212624613398464,0,0,0,0,0,0,4.65628225257038e-05,0,0,4.09754293817075e-06,3.00732776697112e-05,0,0.000332570495420768,0.000520625922353024,0,7.39637867229427e-05,0,0.00146630961415509
"REF_SFM_AF50","IndonesiaReg","2090",0,0,0,0,0.0035780968977403,0.00146934343546859,0.00346675965320229,0.000917979975754114,0,0,0,0,0.000206817902576532,0,0,0,0,0,0,5.28624843864766e-05,0,0,4.5375033120288e-06,3.49664755460005e-05,0,0.000358798328505683,0.00049720808123853,0,8.59757114489723e-05,0,0.00154360879529539
"REF_SFM_AF50","IndonesiaReg","2100",0,0,0,0,0.00353266098300089,0.00147090972602831,0.00340940240851064,0.000914688335985371,0,0,0,0,0.000198959944726658,0,0,0,0,0,0,5.28904098768648e-05,0,0,1.06700907385867e-05,3.66794736952375e-05,0,0.000393078533779781,0.000487580787117008,0,9.61370901228365e-05,0,0.00164693533370626
"REF_SFM_AF50","JapanReg","2000",0,0,0,0,7.33069711050499e-05,9.20309820001077e-05,0.000148178881854989,0.000202569884433915,0,7.90270644812312e-07,0,0,0,0,0,0,1.1112654550867e-10,0,0,0,0,0,0,0,0,0,6.67791779052763e-05,0,1.02565471120819e-05,0,0.000151497170795674
"REF_SFM_AF50","JapanReg","2010",0,0,0,0,7.44793911786199e-05,9.18238272481102e-05,0.000134922905582902,0.000201879892758982,0,5.32813061379138e-06,0,0,0,0,0,0,2.57508185718034e-11,0,0,0,0,0,0,0,0,5.8590284419405e-06,6.53348112448196e-05,0,1.00594357773582e-05,0,0.000146743527179626
"REF_SFM_AF50","JapanReg","2020",0,0,0,0,7.49424256098415e-05,9.18462680560279e-05,0.000135898339459643,0.000201706082112413,0,5.33080713785418e-06,0,0,0,0,0,0,2.18841494635778e-11,0,0,0,0,0,0,0,0,7.12985611891981e-06,6.51271642346621e-05,0,1.00096035746103e-05,0,0.000145190628007216
"REF_SFM_AF50","JapanReg","2030",0,0,0,0,7.40677730765855e-05,9.1542194346324e-05,0.000147984566443542,0.000200888082871228,0,5.29765436986454e-06,0,0,0,0,0,0,1.00937492660178e-08,0,0,0,0,0,1.12722741578256e-07,0,0,8.73185192333718e-06,6.53116666814524e-05,0,9.99253732467055e-06,0,0.000122154069639816
"REF_SFM_AF50","JapanReg","2040",0,0,0,0,7.39730552005905e-05,9.16209855890966e-05,0.000145610120684147,0.000200880436053494,0,5.30328977535193e-06,0,0,0,0,0,0,8.71724271974364e-09,0,0,0,0,0,1.47567075121368e-07,0,0,1.0958842194785e-05,6.51764374890981e-05,0,1.00145014365266e-05,0,0.000125077932752575
"REF_SFM_AF50","JapanReg","2050",0,0,0,0,7.39825125453477e-05,9.16429339514802e-05,0.000141401055568936,0.000200794530468284,0,1.52017493652849e-05,0,0,0,0,0,0,2.18524141144141e-08,0,0,0,0,0,1.68098845339067e-07,0,0,1.24763270331652e-05,6.19969463529388e-05,0,9.60892844925227e-06,0,0.000120309617874419
"REF_SFM_AF50","JapanReg","2060",0,0,0,0,7.49364586596542e-05,9.16250627118528e-05,0.000136329787323041,0.000200732149143984,0,2.09914142081314e-05,0,0,0,0,0,0,2.95978221704457e-08,0,0,0,0,0,1.68032292413389e-07,0,0,1.39796797586211e-05,6.01425035215969e-05,0,9.49588290122479e-06,0,0.000117495580393396
"REF_SFM_AF50","JapanReg","2070",0,0,0,0,7.45304313024344e-05,9.15944515008361e-05,0.00013144598342994,0.000200647396679042,0,2.9772681734543e-05,0,0,0,0,0,0,2.50142325519601e-08,0,0,0,0,0,1.679325327043e-07,0,0,1.52854017549817e-05,5.74677953142601e-05,0,9.12856832481638e-06,0,0.000112905665531607
"REF_SFM_AF50","JapanReg","2080",0,0,0,0,7.50954125482249e-05,9.16604185719691e-05,0.000127507756846415,0.000200777878007468,0,3.26820339251164e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.6803422145753e-07,0,0,1.63498758299672e-05,5.56947642675961e-05,0,9.25219065316687e-06,0,0.000115510701024764
"REF_SFM_AF50","JapanReg","2090",0,0,0,0,7.70028887574191e-05,9.17204891604688e-05,0.000123780851399895,0.000200867785219228,0,3.3071762781628e-05,0,0,0,0,0,0,4.8808163352224e-24,0,0,0,0,0,1.68011751764845e-07,0,0,1.71358781251224e-05,5.34801651699418e-05,0,9.68749581155215e-06,0,0.000119510657851182
"REF_SFM_AF50","JapanReg","2100",0,0,0,0,8.17400587388331e-05,9.18965748542941e-05,0.000120724350871782,0.000201127027216151,0,3.46431977229303e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.68128433559241e-07,0,0,1.76838392222794e-05,5.15698854513069e-05,0,9.85531449499484e-06,0,0.000123119299450828
"REF_SFM_AF50","MalaysiaReg","2000",0,0,0,0,0.000261296164904376,0.000356446193932596,0.000326763797036885,7.79120846876903e-05,0,3.4305362882773e-14,0,0,1.09541907370208e-05,0,0,0,2.64759316164296e-17,0,0,2.16063326878226e-06,0,0,0,0,0,0,0.000150797388783521,0,3.96857145272205e-06,0,0.00030366362615328
"REF_SFM_AF50","MalaysiaReg","2010",0,0,0,0,0.000265978471293099,0.00035647711328282,0.000322704890350702,7.79158848702863e-05,0,4.12699463802666e-12,0,0,1.14357154381688e-05,0,0,0,0,0,0,2.25433662762474e-06,0,0,0,0,0,5.1005748440773e-06,0.000147815060196707,0,4.11885559104951e-06,0,0.000299677728371241
"REF_SFM_AF50","MalaysiaReg","2020",0,0,0,0,0.000274374405596831,0.000359257243054295,0.000327275404064798,7.8495011219691e-05,0,5.10768000388212e-12,0,0,1.18215521624368e-05,0,0,0,0,0,0,2.33999532735981e-06,0,0,0,0,0,5.13871541776893e-06,0.000126276143080597,0,7.17227451412074e-06,0,0.000363045430442369
"REF_SFM_AF50","MalaysiaReg","2030",0,0,0,0,0.000284250874599352,0.000363014356461301,0.000341801349349809,7.93384363628442e-05,0,5.18718615638152e-12,0,0,1.24024469613713e-05,0,0,0,0,0,0,2.46920049365018e-06,0,0,2.15262957223452e-12,5.40881954415551e-08,0,5.41605033303202e-06,0.00011695547449063,0,1.05277358785329e-05,0,0.000422225707377948
"REF_SFM_AF50","MalaysiaReg","2040",0,0,0,0,0.000292028334853166,0.000365575461339627,0.00036658165826194,7.97443714458026e-05,0,5.25011215750761e-12,0,0,1.37740245530259e-05,0,0,0,0,0,0,2.73309554380829e-06,0,0,2.13881838237666e-12,6.81929405149701e-07,0,8.24632597612854e-06,0.000109671040069774,0,1.12531875680899e-05,0,0.000453466792381026
"REF_SFM_AF50","MalaysiaReg","2050",0,0,0,0,0.000290835885674743,0.000366523319581565,0.000377495336967155,7.95914339572275e-05,0,5.80061951145164e-12,0,0,1.59537226734659e-05,0,0,0,0,0,0,3.28326634538991e-06,0,0,2.13813615457559e-12,3.12296150409564e-06,0,2.59706202439928e-05,9.99932655686684e-05,0,1.27724685186668e-05,0,0.000462752727855841
"REF_SFM_AF50","MalaysiaReg","2060",0,0,0,0,0.000310020311707497,0.00037151369256927,0.000471130931539788,8.02695826788374e-05,0,7.99125047655811e-12,0,0,1.83523359779325e-05,0,0,0,2.2949470767238e-27,0,0,3.60934568120732e-06,0,0,2.14787248119423e-12,3.80754688203365e-06,0,2.67210546662777e-05,7.61441685344386e-05,0,1.92863097076501e-05,0,0.000486216149722078
"REF_SFM_AF50","MalaysiaReg","2070",0,0,0,0,0.000305754640227089,0.000372369569081762,0.000501237456131527,8.01903592352514e-05,0,1.34402085362933e-11,0,0,1.9326267679656e-05,0,0,0,0,0,0,3.79075444044861e-06,0,0,3.30116670147131e-11,4.3092996781331e-06,0,3.1885118146259e-05,6.7480551212876e-05,0,2.34610064971299e-05,0,0.000490520037646204
"REF_SFM_AF50","MalaysiaReg","2080",0,0,0,0,0.000308892872739794,0.000372690573590857,0.000500524651107819,8.00902830180201e-05,0,2.08543492515818e-11,0,0,2.08385935857583e-05,0,0,0,0,0,0,3.84968974723066e-06,0,0,3.35253160080868e-11,4.42181672538887e-06,0,3.61685937697217e-05,6.20102700978826e-05,0,2.58195513360564e-05,0,0.000495198359931675
"REF_SFM_AF50","MalaysiaReg","2090",0,0,0,0,0.000312398806126178,0.000374774655575569,0.000500109364414995,8.04349432190943e-05,0,3.0871317524378e-11,0,0,2.0541324282028e-05,0,0,0,0,0,0,4.17413151337779e-06,0,0,1.56484442991752e-07,4.98469366933234e-06,0,3.82819840875477e-05,4.6362854122772e-05,0,2.96781800642248e-05,0,0.000542805580953124
"REF_SFM_AF50","MalaysiaReg","2100",0,0,0,0,0.000320290937757952,0.000376241743684295,0.000497508760108815,8.07403654135272e-05,0,4.10522681511638e-11,0,0,2.00995170057452e-05,0,0,0,0,0,0,4.20915820053192e-06,0,0,1.57326804586316e-07,5.180746794875e-06,0,3.90258037093199e-05,4.10310898214117e-05,0,3.04168629663893e-05,0,0.000571809651022334
"REF_SFM_AF50","MexicoReg","2000",0,0,0,0,0.000989176784698057,0.00100499720780894,0.00202915468543214,0.000244007632772876,0,7.09669559312513e-08,0,0,3.70715632267524e-12,0,0,0,7.79098507756853e-11,0,0,8.08869366797415e-13,0,0,0,0,0,0,0.00032892013208197,0,5.35820608553778e-05,0,0.000207317461441171
"REF_SFM_AF50","MexicoReg","2010",0,0,0,0,0.00106902121953054,0.00101819034589235,0.00228482941153761,0.000246399899766809,0,1.06555638766066e-07,0,0,3.18585294587784e-06,0,0,0,9.99834993196424e-11,0,0,6.6443818283694e-07,0,0,0,0,0,2.75124451145021e-06,0.000279538123294138,0,5.3031364648731e-05,0,0.000202905867792561
"REF_SFM_AF50","MexicoReg","2020",0,0,0,0,0.00110109616894565,0.00102765316794507,0.00249214992908388,0.000248535122605845,0,1.56980798072545e-07,0,0,4.25773048615173e-06,0,0,0,1.05934140956149e-10,0,0,8.88456732404448e-07,0,0,3.668914499625e-06,0,0,4.0919548800259e-06,0.000241740083128431,0,5.33591382585771e-05,0,0.000224130253081821
"REF_SFM_AF50","MexicoReg","2030",0,0,0,0,0.00113417710598805,0.00103624031717912,0.00265342572408499,0.000250733148339479,0,1.5529584724934e-07,0,0,1.6011295790901e-05,0,0,0,1.01347977701206e-10,0,0,2.83386547251936e-06,0,0,8.51457221743042e-06,0,0,7.33777731417163e-06,0.000236028098163313,0,5.32349161044022e-05,0,0.000220518414891709
"REF_SFM_AF50","MexicoReg","2040",0,0,0,0,0.00115719933837994,0.00104310409491446,0.00276907616013171,0.000252427774103855,0,1.53913010629145e-07,0,0,2.21350324371699e-05,0,0,0,0,0,0,3.19531533966212e-06,0,0,9.35713072653285e-06,0,0,1.05847935640776e-05,0.000229720522804661,0,5.64134981780408e-05,0,0.000240324397654979
"REF_SFM_AF50","MexicoReg","2050",0,0,0,0,0.00114023486296763,0.00105011956738291,0.00290580378997807,0.00025409768208163,0,1.52913322490633e-07,0,0,3.06007486032286e-05,0,0,0,0,0,0,3.8268333627588e-06,0,0,9.38895345645963e-06,0,0,1.4608220903104e-05,0.000225405126254161,0,6.01708327747727e-05,0,0.00029291906150952
"REF_SFM_AF50","MexicoReg","2060",0,0,0,0,0.00108257505625842,0.00105638731939186,0.00309348656217116,0.000254870072108616,0,1.52021763701047e-07,0,0,4.09343979717839e-05,0,0,0,0,0,0,4.53275191747539e-06,0,0,1.08990101887731e-05,1.65135554660176e-07,0,1.8416450323083e-05,0.000213888295428275,0,6.59172232258425e-05,0,0.000346247645636926
"REF_SFM_AF50","MexicoReg","2070",0,0,0,0,0.000978273917863178,0.00105813648957897,0.00324908374059412,0.000255879528906027,0,1.50977476246523e-07,0,0,5.84396487423991e-05,0,0,0,0,0,0,5.16402273567674e-06,0,0,1.11136304385961e-05,1.23266788583718e-07,0,2.20903968198208e-05,0.000202036020395198,0,7.01981916242321e-05,0,0.000390315467130773
"REF_SFM_AF50","MexicoReg","2080",0,0,0,0,0.000902784058698785,0.00106138367213446,0.0033732018447423,0.000256700687552338,0,1.50446853326333e-07,0,0,7.89795734277581e-05,0,0,0,0,0,0,5.32366085486742e-06,0,0,1.17314244925232e-05,8.20787142021515e-08,0,2.37199157202542e-05,0.000179778934560233,0,7.65822240660397e-05,0,0.000453751498601591
"REF_SFM_AF50","MexicoReg","2090",0,0,0,0,0.000822859740411805,0.00106509223434814,0.00349577989919293,0.000257193830060833,0,1.50771317402784e-07,0,0,9.47772081888336e-05,0,0,0,0,0,0,5.41054249362821e-06,0,0,1.23378839636504e-05,5.70816795349728e-08,0,2.4524769154928e-05,0.000157882888282788,0,8.25850109925916e-05,0,0.000519065116860548
"REF_SFM_AF50","MexicoReg","2100",0,0,0,0,0.000775442023305572,0.00107056123668549,0.00363204678054078,0.00025839206103237,0,1.50905041809772e-07,0,0,0.000114065596303756,0,0,0,0,0,0,5.48718040423264e-06,0,0,1.47891351629588e-05,4.36135356150308e-08,0,2.52267227455858e-05,0.000135928172847105,0,8.97643151609326e-05,0,0.000587701476584856
"REF_SFM_AF50","MidEastNorthAfr","2000",3.8478872973244e-08,1.3765038173045e-06,1.62017549431843e-06,1.13599562277089e-07,0.000884642107876074,0.000904102841669884,0.00282272644442675,0.000230562808763323,0,1.46562484431383e-09,0,0,2.38740612070052e-16,0,0,0,1.47949372066887e-09,0,0,7.64781250761914e-17,0,0,0,0,0,0,1.01735983889221e-05,0,8.50516639501608e-07,0,0.000125535887103848
"REF_SFM_AF50","MidEastNorthAfr","2010",4.78197757139398e-08,1.37968685709073e-06,1.64083834552274e-06,1.16759381309013e-07,0.000890555231395872,0.000910920636830125,0.00288054010218797,0.000231247860598443,0,2.72012206812721e-07,0,0,2.96494536407372e-10,0,0,0,1.14023482970827e-09,0,0,6.6985603789079e-11,0,0,0,0,0,6.0999721059997e-06,6.53985290243163e-06,0,1.22162199309583e-06,0,0.000136411943107199
"REF_SFM_AF50","MidEastNorthAfr","2020",6.20661881722688e-08,1.3901876314671e-06,1.66059464823747e-06,1.19577100323598e-07,0.000910340800209221,0.000922722389216832,0.00297515060999971,0.000230104337956451,0,5.65839263775915e-07,0,0,2.97613232605303e-10,0,0,0,9.57845578434284e-10,0,0,6.70103766997712e-11,0,0,0,0,0,9.69654371938255e-06,3.62172700245026e-06,0,1.67699190970681e-06,0,0.000144148129454492
"REF_SFM_AF50","MidEastNorthAfr","2030",6.5728512635397e-08,1.41351529089454e-06,1.68671804474006e-06,1.21402628566789e-07,0.000944600839952691,0.000937034397827651,0.0031378447587764,0.000233253285765072,0,5.76478613649443e-07,0,0,7.40047809149409e-10,0,0,0,8.27422931718073e-10,0,0,1.6559408105334e-10,0,0,0,0,0,1.29611448165702e-05,3.01574122612729e-07,0,8.65793229743684e-07,0,0.000111367327218628
"REF_SFM_AF50","MidEastNorthAfr","2040",6.88529061868688e-08,1.42095289348576e-06,1.69413749992186e-06,1.21796250017646e-07,0.000964540472564812,0.000943265976227713,0.00322295754602826,0.000237018033626273,0,5.81205747495152e-07,0,0,7.42513868446082e-10,0,0,0,7.24895193760951e-10,0,0,1.66090337901451e-10,0,0,0,1.31399064826343e-09,0,1.62616326815031e-05,2.02328494095105e-07,0,8.37563774908048e-07,0,9.52618713342451e-05
"REF_SFM_AF50","MidEastNorthAfr","2050",7.25138862397088e-08,1.42346228901107e-06,1.69748837336932e-06,1.21899538239208e-07,0.000982877678503443,0.000946051208080774,0.00325849261083718,0.000238867703115566,0,5.82293945510543e-07,0,0,7.43308502535611e-10,0,0,0,6.57186770839508e-10,0,0,1.66277499066028e-10,0,0,0,3.28178984333729e-09,0,1.87647738992846e-05,1.75806052834403e-07,0,8.40352224318778e-07,0,8.35857150675175e-05
"REF_SFM_AF50","MidEastNorthAfr","2060",7.58396955907137e-08,1.42664808104895e-06,1.69742111274847e-06,1.21927284097005e-07,0.000975358882860731,0.000947062700954069,0.00327805812046152,0.000238604805642126,0,5.82885714694074e-07,0,0,9.67307961348895e-10,0,0,0,6.44720562116179e-10,0,0,2.06564351885101e-10,0,0,0,2.21934904218366e-09,0,2.00067275976408e-05,1.73775677335912e-07,0,8.01232080885865e-07,0,8.0822156924717e-05
"REF_SFM_AF50","MidEastNorthAfr","2070",7.75467463674964e-08,1.42379088078958e-06,1.69528495604038e-06,1.21988861503963e-07,0.000990027276542892,0.000947196026720306,0.00327710738160401,0.000239414677449925,0,7.85068432412269e-07,0,0,1.14658252034619e-09,0,0,0,6.72481447780541e-10,0,0,2.38437777661381e-10,0,0,0,1.82505703443677e-09,0,2.10798282309343e-05,1.71901767902947e-07,0,7.69638319500153e-07,0,7.9644105546476e-05
"REF_SFM_AF50","MidEastNorthAfr","2080",8.0012020771705e-08,1.42896960701562e-06,1.69036917604512e-06,1.21983830440156e-07,0.000981849172591752,0.000947049029637532,0.00327872858632563,0.000238927852924659,0,2.28867119363505e-06,0,0,1.1482377332319e-09,0,0,0,7.49252401886029e-10,0,0,2.38662991542729e-10,0,0,0,1.65971821595418e-08,0,2.21659784347492e-05,1.64963101496797e-07,0,7.32481349611148e-07,0,7.51603739853418e-05
"REF_SFM_AF50","MidEastNorthAfr","2090",8.05546483091408e-08,1.43420635729446e-06,1.69495700542718e-06,1.21948578524479e-07,0.000994049846527623,0.000947499554050834,0.00327860037890121,0.000239063340984367,0,3.66460071998429e-06,0,0,1.14956442026635e-09,0,0,0,8.42736285551378e-10,0,0,2.38936658046138e-10,0,0,8.94725680698791e-08,1.28466628512918e-08,0,2.30364870612352e-05,1.58807353826979e-07,0,7.13649681632764e-07,0,6.95798336906832e-05
"REF_SFM_AF50","MidEastNorthAfr","2100",8.17643919502331e-08,1.43594735305023e-06,1.69422006222806e-06,1.21933553409285e-07,0.0010004828874936,0.000947366025393494,0.00327247889655785,0.000239002003079218,0,4.46153439361155e-06,0,0,1.1704922822112e-09,0,0,0,8.93756801091799e-10,0,0,2.42588645698486e-10,0,0,1.36370008210191e-07,1.01290163077013e-08,0,2.44352133617425e-05,1.54265517450036e-07,0,7.0064676413603e-07,0,6.48931162695363e-05
"REF_SFM_AF50","NN","2000",0,0,0,0,8.1365733660726e-07,3.15689613337439e-06,8.11516688974637e-06,5.94190469006424e-07,0,2.53832896617254e-14,0,0,4.15245040074818e-11,0,0,0,2.99018760083476e-17,0,0,7.72503534321432e-12,0,0,0,0,0,0,1.31488402506379e-07,0,1.16391720405219e-08,0,4.03037396444804e-07
"REF_SFM_AF50","NN","2010",0,0,0,0,5.49597002358666e-07,3.08726613302028e-06,6.32556017487451e-06,5.83027664519092e-07,0,2.98470967245411e-12,0,0,1.00001310291968e-09,0,0,0,0,0,0,2.07720698166396e-10,0,0,0,0,0,4.26799989568539e-07,9.06420938330478e-08,0,8.83758565938882e-09,0,2.98713987951749e-07
"REF_SFM_AF50","NN","2020",0,0,0,0,5.54284658964687e-07,3.03688261796411e-06,5.65233825835452e-06,5.71771692533272e-07,0,3.62143000700839e-12,0,0,9.85886775667371e-10,0,0,0,0,0,0,2.0567632732595e-10,0,0,0,0,0,5.45793938846263e-07,8.52843191358557e-08,0,9.40601024149231e-09,0,2.99074946025991e-07
