Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
PA0101,270055756372.10,0.00,144628624178.19,18589817698.81,61454071081.60,18132082311.50,16481098215.80,10770062886.20,0.53555097703197400,0.06883696147990610,0.22756067823610700,0.06714199524973820,0.06102850180720270,0.03988088619507190
PA0102,240937670523.40,0.00,90858911333.93,11678536027.07,116525805334.00,2275102385.40,11853375405.53,7745940037.47,0.37710546107860100,0.04847119174722390,0.48363464742091000,0.00944270101249709,0.04919685402360920,0.03214914471715850
PA0401,16338137349.38,68736774.80,7993799648.86,2881037007.34,478611617.10,87406022.28,4497436822.37,331109456.63,0.49133953105460000,0.17708316874594700,0.02941790110249580,0.00537241810989308,0.27643531190656900,0.02035166908049550
PA0402,403042326316.79,1079421945.00,344369940367.34,4853188484.14,8603977280.32,31229408018.00,11103417922.84,1802972299.16,0.85672069890512900,0.01207372230460790,0.02140490375290420,0.07769226383416420,0.02762299157975980,0.00448541962343528
PA0403,136624947.40,0.00,0.00,0.00,136624947.40,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA0404,224806345990.60,2198728191.70,170929936124.24,17899072773.76,5453117467.60,3335855083.30,21535594817.78,3454041532.22,0.76785304031531900,0.08040638029707480,0.02449654473426990,0.01498535906490660,0.09674239826435770,0.01551627732407270
PA0405,115459961022.20,228273980.50,104816595667.69,1906157535.69,666152694.12,4490802620.20,876670328.08,2475308195.92,0.90961608181397100,0.01654195633709100,0.00578098534547204,0.03897194196744500,0.00760789285119124,0.02148114168482940
PA0406,79325632530.80,631360005.60,29825279981.01,3192981386.49,3863685625.70,8257747600.00,27912923575.12,5641654356.88,0.37900191492912300,0.04057450795383400,0.04909741842346590,0.10493454396386500,0.35470082738459200,0.07169078734511950
PA0407,55041184572.80,1527483884.00,41392946698.99,4333980587.71,7011999631.80,637300220.70,132343939.54,5129610.06,0.77350185403366100,0.08098824285979270,0.13103185803906800,0.01190910388362250,0.00247308516953299,0.00009585601432298
PA0408,174029633367.20,8015047382.00,57906308406.72,7124620771.28,63577273681.00,1445169475.20,32751088178.37,3210125472.63,0.34880253480790100,0.04291563135249540,0.38296197471870200,0.00870507531988084,0.19727837758360200,0.01933640621741810
PA0409,213655959741.30,190086883.40,104428466663.42,201633618.88,95617096760.00,12600044842.40,93145789.48,525485183.72,0.48920450498865900,0.00094457074650662,0.44792685350529300,0.05902603855927640,0.00043634979319656,0.00246168240706905
PA0410,101348555736.10,0.00,73164133618.06,10209331205.94,15693199709.10,924127750.10,909849594.97,447913857.93,0.72190603099046500,0.10073484650851900,0.15484384158333000,0.00911831198173482,0.00897743029845630,0.00441953863749440
PA0411,360923482691.40,68736774.80,226017699646.26,29051149846.74,52581086918.60,6770996620.00,28082481617.11,18351331267.89,0.62633982843194300,0.08050649236426760,0.14571261016684100,0.01876377322626350,0.07782212076988660,0.05085517504079870
PA0412,737918217135.75,224879571.85,644802098108.90,19957278379.20,20464889643.80,17729844888.00,18008401989.96,16730824554.04,0.87407878758705100,0.02705362426764810,0.02774173033930550,0.02403416702467400,0.02441177257942220,0.02267991820189910
PA0413,104916927810.38,301253766.10,41943916234.42,4381275573.36,641543231.50,12248723549.00,22618357516.75,22781857939.25,0.40093338419503100,0.04187972417506660,0.00613238157055177,0.11708306294346900,0.21620428987702700,0.21776715723885400
PA0414,94143074813.70,3744881323.20,10205305339.94,1036976050.96,19493240173.20,1946693350.40,43910993477.37,13804985098.63,0.11289280179049000,0.01147120324995830,0.21563749695118100,0.02153464881579280,0.48575078529617300,0.15271306389640400
PA0415,437094484740.40,206210324.40,290142187195.87,37293380873.63,59456461602.50,24892895704.00,15182133323.61,9921215716.39,0.66411072163406300,0.08536136824335840,0.13609076984722700,0.05697771526890940,0.03475060836527350,0.02270881664116850
PA0416,29956504781.56,1524938078.30,15823272551.44,309503075.40,1647136788.82,695853769.60,9099180442.01,856620075.99,0.55653888920669400,0.01088589589986160,0.05793338109050240,0.02447468958930820,0.32003795418570700,0.03012919002792720
PA0417,168828550744.30,0.00,78518654331.15,10092383013.85,45154120830.60,9792020301.70,15283751280.23,9987620986.77,0.46507924154411600,0.05977888792716160,0.26745547854040600,0.05799978888956140,0.09052823833913710,0.05915836475961760
PA0418,58276904601.31,486249036.52,27352341963.86,2789158087.13,1793944962.10,900366889.70,18518587450.04,6436256211.96,0.47330042714597600,0.04826313285202260,0.03104212860310570,0.01557980059060910,0.32044259178338800,0.11137191902489900
PA0419,733433964930.00,4784418967.00,639112821192.45,12781508175.45,20743231152.10,7574622863.00,46612110943.10,1825251636.90,0.87711963142415600,0.01754136573098720,0.02846804923852010,0.01039542658739900,0.06397054825787420,0.00250497876106341
PA0420,82213425673.70,0.00,46029926949.82,6423021040.18,26014747757.90,562623230.80,2133028644.28,1050078050.72,0.55988333502249700,0.07812618179513980,0.31642943405802000,0.00684344711571826,0.02594501599709340,0.01277258601153180
PA0421,45221160401.08,0.00,38282209956.72,286758127.02,137473549.60,6473137262.00,41581505.74,0.00,0.84655523248822000,0.00634123769654097,0.00304002702232110,0.14314398844673200,0.00091951434618663,0.00000000000000000
PA0422,74118609689.15,359807315.00,42303650886.20,6287308684.60,3810223689.95,2613694646.40,12674221797.73,6069702669.27,0.57354037110860500,0.08524146925150290,0.05165788444641770,0.03543569800851340,0.17183334584846300,0.08229123133649880
PA0423,25813629045.60,3074485618.00,5158962238.04,2518341485.96,559228822.20,866422803.40,6676555906.52,6959632171.48,0.22687583876979800,0.11074917988774500,0.02459322287053380,0.03810270189634170,0.29361510154397500,0.30606395503160600
PA0424,435101280040.10,0.00,368243652433.08,47332140552.22,3632017236.80,9777594065.00,3698790983.02,2417084769.98,0.84634008063396700,0.10878419054032000,0.00834752137816112,0.02247199563306010,0.00850098851163162,0.00555522330285981
PA0425,4396607781.18,0.00,171209396.68,110526519.82,4027465842.40,0.00,65783728.31,21622293.97,0.03894124861733250,0.02513904476384910,0.91603937463784300,0.00000000000000000,0.01496238272344420,0.00491794925753161
PA0426,504766384256.10,95561937621.00,87566038723.11,9093990088.99,110557586356.00,16384810468.00,121868304784.64,63733716214.36,0.21399092664601100,0.02222358570090550,0.27017689388548500,0.04004064619222190,0.29781764540137000,0.15575030217400600
PA0427,21534128363.43,106075269.73,6351334299.60,3100396537.10,0.00,2967561747.00,4410872954.33,4597887555.67,0.29640277032294300,0.14468867159992900,0.00000000000000000,0.13848956477863500,0.20584571706281500,0.21457327623567800
PA0428,83805403322.62,7550862003.00,12740304445.83,6219164969.47,1824494639.32,4670706278.00,24872653321.33,25927217665.67,0.16707600918390300,0.08155796181897310,0.02392637353456300,0.06125151626606460,0.32617930540136900,0.34000883379512800
PA0429,46018846429.56,47521720.85,5874360571.23,26818835.80,39690820137.00,0.00,64626023.51,314699141.17,0.12778314761318900,0.00058338183580772,0.86338212763053000,0.00000000000000000,0.00140578989006098,0.00684555303041246
PA0430,232866250084.71,36489892.80,176948629916.13,22744064606.07,19714725335.71,6216859410.00,4357768036.23,2847712887.77,0.75999146230396200,0.09768538432253110,0.08467442185852930,0.02670130916630140,0.01871654221797350,0.01223088013070250
PA0431,309353167300.90,5700909298.00,238050762699.20,11812847514.80,9402511910.90,9430515783.00,23664994632.23,11290625462.77,0.78395848021958900,0.03890255120278800,0.03096473569055500,0.03105695918424530,0.07793452545972670,0.03718274824309610
PA0432,46169897613.40,39035699.27,27854477526.40,10039003239.88,4015585411.80,3737243903.75,451324503.69,33227328.61,0.60381437438239000,0.21762010990746700,0.08704769963489490,0.08101396220835130,0.00978356971811743,0.00072028414877901
PA0433,26339762382.64,1908506253.40,7373058689.73,980580953.17,6514718766.82,313982798.52,8166179421.49,1082735499.51,0.30178794945000600,0.04013632978924840,0.26665508856186100,0.01285168461494770,0.33425131226556100,0.04431763531837640
PA0434,123839058731.60,0.00,54494592970.10,7004454025.90,30318857903.60,5372500263.00,16116710592.46,10531942976.54,0.44004366254275500,0.05656094367674720,0.24482467982343900,0.04338292230276050,0.13014238607379400,0.08504540558050450
PA0435,32167113404.42,3525093364.80,12289224288.08,996491098.74,4738594450.90,912247319.90,7687035112.90,2018427769.10,0.42906276411640900,0.03479122971650180,0.16544204788437400,0.03184996444517890,0.26838313436926900,0.07047085946826760
PA0436,849932539582.22,13199157966.00,329744482449.52,4409970848.70,207021031389.00,18655669843.00,244663255528.38,32238971557.62,0.39408548731806500,0.00527046123124850,0.24741576700229400,0.02229583551090670,0.29240288591783900,0.03852956301964720
PA0437,98347049902.82,0.00,85759936088.23,11023140037.46,1697204.32,1471476141.90,54914754.43,35885676.48,0.87201330566571400,0.11208409452400800,0.00001725729767875,0.01496207708674610,0.00055837724146126,0.00036488818439266
PA0438,8672714055.50,3968063691.00,675724198.33,9946345.37,820598286.80,68736774.80,3033417962.13,96226797.07,0.14362899386192400,0.00211415187189767,0.17442279940545800,0.01461038960911290,0.64477011618474400,0.02045354906686290
PA0439,15845099493.87,39035699.27,7567321915.09,977253213.41,1457049905.00,1406982378.10,1942905560.52,2454550822.48,0.47876068409120900,0.06182774067645340,0.09218297002557890,0.08901535489061370,0.12292153098781300,0.15529171932833200
PA0440,136744600352.97,647483446.60,26680964315.48,13024282059.19,851996566.70,30288308226.00,31948497934.49,33303067804.51,0.19604356743158800,0.09569844207759070,0.00626021025328658,0.22254922745231500,0.23474779378659500,0.24470075899862500
PA0441,41964225318.20,2494890344.50,5067153580.76,2473525195.44,683124737.20,4026617240.30,13326935758.37,13891978461.63,0.12838203593078600,0.06266954325656660,0.01730773365335880,0.10201887726213500,0.33765290870112700,0.35196890119602600
PA0442,54929169088.54,4912557893.00,1379828870.84,177356089.16,48459426235.54,0.00,0.00,0.00,0.02758741221886790,0.00354594373586050,0.96886664404527200,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA0443,196767335427.26,130800398069.60,18584924331.35,273561427.31,15349515834.00,1381524313.00,29443400970.84,934010481.16,0.28173089544210900,0.00414694752051898,0.23268498506726700,0.02094267777674260,0.44633572741461000,0.01415876677875210
PA0444,223981659980.00,34688310415.00,154415434199.81,2272923248.19,8825462444.10,1696355713.90,21404185363.56,678988595.44,0.81574674733505600,0.01200741205867380,0.04662320395503110,0.00896151775959515,0.11307415401939600,0.00358696487224769
PA0445,493780122440.10,1619981519.50,371721342438.80,5660264991.00,12998039254.80,38827791742.00,40730392030.00,22222310464.00,0.75528534623606100,0.01150086022896660,0.02641018273135000,0.07889259717248020,0.08275841264554940,0.04515260098559340
PA0446,398404459687.90,1331456786.00,155261830874.45,14978793858.55,222191372966.00,1840618080.80,1920210100.09,880177022.01,0.39101583270522400,0.03772302259050960,0.55957310454796700,0.00463546518486108,0.00483591200120834,0.00221666297023050
PA0501,151739400483.70,2337898945.00,22653200662.48,602741479.22,56616190179.00,13002282266.00,52846208011.77,3680878940.23,0.15162632523214800,0.00403437363757463,0.37895328759018200,0.08702912709770840,0.35371939015005800,0.02463749629232890
PA0502,142768827071.90,12826621619.00,17702274663.40,1207975827.30,108214595797.20,0.00,2611645404.19,205713760.81,0.13623190865275300,0.00929625461637350,0.83279020407595300,0.00000000000000000,0.02009851529833180,0.00158311735658879
PA0503,23006453106.43,0.00,4283901426.54,32089149.26,18648881024.89,41581505.74,0.00,0.00,0.18620434043960700,0.00139478906696335,0.81059348603709300,0.00180738445633667,0.00000000000000000,0.00000000000000000
PA0504,125247738313.74,10996186764.00,65026725215.40,2281003552.34,4479770792.00,2784263681.00,22303729370.88,17376058938.12,0.56915397938461500,0.01996474902440110,0.03920971515253090,0.02436959186316040,0.19521598672709100,0.15208597784820100
PA0505,249374473176.80,129763998999.00,4332155311.42,540518280.58,72859284086.20,626268392.60,28289886353.17,12962361753.83,0.03621886244660190,0.00451898785868831,0.60913799219535900,0.00523589925468448,0.23651679794461400,0.10837146030005100
PA0506,20150058243.55,0.00,5971170589.15,188832476.05,13839003994.20,151051184.15,0.00,0.00,0.29633515283056700,0.00937131167415958,0.68679722048098000,0.00749631501429289,0.00000000000000000,0.00000000000000000
PA0507,63735962285.40,245246023.70,20965060161.53,2176320688.67,40008197344.00,341138067.50,0.00,0.00,0.33020670416000400,0.03427777818249160,0.63014247908452800,0.00537303857297618,0.00000000000000000,0.00000000000000000
PA0508,24952297855.63,45824516.53,5822351469.55,748375039.95,18198273280.00,137473549.60,0.00,0.00,0.23376860265516200,0.03004741095864750,0.73066439524503100,0.00551959114115863,0.00000000000000000,0.00000000000000000
PA0509,99713299377.97,451456348.10,4672619402.18,600594407.62,88700989173.00,170569033.77,3094728684.47,2022342328.83,0.04707367160992950,0.00605060705385850,0.89360610749800400,0.00171837463987720,0.03117742518176760,0.02037381401656330
PA0510,45409550080.99,10979214721.00,7384609371.94,3604788575.85,68736774.80,227425378.40,11332154197.10,11812621061.90,0.21447973987849800,0.10469803846403600,0.00199640154768507,0.00660537796167624,0.32913284400549200,0.34308759814261200
PA0511,11653853436.58,1547001734.10,1446699148.66,706204526.35,186692474.78,540559574.69,3538337799.43,3688358178.57,0.14314043494928000,0.06987383877175680,0.01847187237685400,0.05348446683524190,0.35009297688238400,0.36493641018448400
PA0512,3025266693.24,0.00,0.00,0.00,3025266693.24,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA0513,23287340421.60,0.00,11682599840.34,2422865230.68,8776243519.07,336895056.71,50124404.14,18612370.66,0.50167170783933300,0.10404216139831300,0.37686757526540700,0.01446687559037260,0.00215243146002188,0.00079924844655224
PA0514,46404111807.96,295313550.98,23963213741.59,3008757249.01,18404483604.00,0.00,574132878.65,158210783.73,0.51971022120399500,0.06525343020752180,0.39915340021280900,0.00000000000000000,0.01245169903256460,0.00343124934310986
PA0515,101811892513.25,59402151.06,63949360905.54,8923500813.95,15218831102.00,443818928.70,8856817151.15,4360161460.85,0.62847956524614400,0.08769810726189550,0.14956716093953300,0.00436175003796190,0.08704275560852510,0.04285066090593960
PA0516,82961892777.75,613539360.32,10393658241.98,1334872184.25,64665181648.20,0.00,4675038802.44,1279602540.56,0.12621573851387800,0.01621006527579330,0.78526380874192100,0.00000000000000000,0.05677149097008840,0.01553889649831900
PA0517,18810964035.73,0.00,2846132030.29,365827137.54,15599004867.90,0.00,0.00,0.00,0.15130176342274000,0.01944754861300760,0.82925068796425300,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA0518,80377899206.70,0.00,19007048702.39,2443068046.71,54706835323.80,412420648.80,2303340353.90,1505186131.10,0.23647108085654400,0.03039477357364970,0.68062036783414500,0.00513102050278047,0.02865638908990220,0.01872636814297820
PA0519,357503857638.16,229991200163.00,33416673477.71,478193920.39,54833277045.18,386113981.88,37217768263.57,1180630786.43,0.26206554031094600,0.00375016825667515,0.43002222783931700,0.00302804434889310,0.29187508911277900,0.00925893013139070
PA0520,67761730922.20,1015776783.23,2852410767.78,15015924.29,50213486896.00,622025381.90,11088285706.06,1954729462.94,0.04273533586536170,0.00022497130321669,0.75230757494981400,0.00931929717574937,0.16612670908818500,0.02928611161767340
PA0521,28092125839.88,704339791.20,5671261515.02,544749292.28,21120859111.90,50916129.48,0.00,0.00,0.20707265293135600,0.01989022739242960,0.77117803806262600,0.00185908161358862,0.00000000000000000,0.00000000000000000
PA0601,3905304381391.80,3528000000000.00,34824048692.12,512593771.98,27229946047.30,3133039167.40,302023881214.84,9580872498.16,0.09229696343217700,0.00135856829992274,0.07216970538972860,0.00830374446181316,0.80047806521814400,0.02539295319821490
PA0602,10889132927671.30,21921939549.60,0.00,0.00,10863657890886.00,111166882.71,344193035.30,3097737317.70,0.00000000000000000,0.00000000000000000,0.99967304423926300,0.00001022956882235,0.00003167261919146,0.00028505357272312
PA0603,138168554771.29,119093675463.00,355424238.02,5231679.19,2965864542.00,208756130.88,15061808491.57,477794226.63,0.01863310547200300,0.00027427063125411,0.15548536344928000,0.01094403416693270,0.78961487766924700,0.02504834861128300
PA0604,15321511963.02,10885019881.00,0.00,0.00,374233551.70,0.00,3937356773.94,124901756.37,0.00000000000000000,0.00000000000000000,0.08435348125989290,0.00000000000000000,0.88749324943049900,0.02815326930960800
PA0605,1125224898225.02,1057016802567.00,0.00,0.00,21133588144.00,145110969.02,45486464242.60,1442932302.40,0.00000000000000000,0.00000000000000000,0.30983987956442900,0.00212747427735783,0.66687779220021700,0.02115485395799600
PA0606,398267042896.48,356252750051.00,9583910041.10,141070690.59,5192596604.69,515950112.10,25763489918.57,817275478.43,0.22811070690498700,0.00335768332727231,0.12359119368704600,0.01228034740457390,0.61320774845173700,0.01945232022438280
PA0607,65413648751.24,46820775468.40,403929192.77,5945649.52,1143915709.12,662758285.43,15872803640.76,503520805.24,0.02172494732907760,0.00031978110287956,0.06152441807774590,0.03564582382442640,0.85370364221280200,0.02708138745306860
PA0608,2149755846666.70,898602316161.00,149460243259.60,1741992058.40,141668190071.70,17389555423.00,844114613814.86,96778935878.14,0.11945795589066300,0.00139230879019181,0.11323006059411400,0.01389881816979840,0.67466908995067800,0.07735176660455460
PA0609,200475471023.70,111443527009.00,11753987087.45,169721835.25,54347028009.20,342835271.80,21729470459.20,688901351.80,0.13201988586828400,0.00190630269984689,0.61042167067841200,0.00385069960668718,0.24406375374226600,0.00773768740450368
PA0610,175368727573.90,81729722445.00,5885825380.35,86636607.35,6171034893.10,2809721745.10,76266444439.31,2419342063.69,0.06285655611404830,0.00092521922069096,0.06590239702573920,0.03000589061398340,0.81447303219771100,0.02583690482782750
PA0611,1669269928877.70,1333678412625.00,91795627016.84,1351188861.47,41492402518.40,4654582837.00,190262173658.13,6035541360.87,0.27353381289803800,0.00402629028454818,0.12363960502254300,0.01386978696295500,0.56694571955408100,0.01798478527783490
PA0801,127651828226.10,137473549.60,72030633713.87,4380899005.23,48685154409.40,2417667548.00,0.00,0.00,0.56488254907936900,0.03435612418964280,0.38180136293606100,0.01895996379492760,0.00000000000000000,0.00000000000000000
PA0802,83085788693.50,5091612.95,33784909402.15,317865523.61,48973679144.00,0.00,4243010.79,0.00,0.40665173246429900,0.00382598527434747,0.58947121130336800,0.00000000000000000,0.00005107095798542,0.00000000000000000
PA0803,24646801079.17,1168525172.00,17588792361.63,2454342009.57,3297667986.37,137473549.60,0.00,0.00,0.74915178743009900,0.10453672234156800,0.14045613908825900,0.00585535114007316,0.00000000000000000,0.00000000000000000
PA0804,209513084006.00,32993651905.00,15908402581.02,407671111.78,137308072184.00,108621076.20,22086812241.14,699852906.86,0.09012267030137020,0.00230949707306568,0.77786377709076100,0.00061534911429949,0.12512397064874200,0.00396473577176173
PA0805,167254393739.10,0.00,101463580846.90,12850767262.30,42425016290.00,1336548398.90,6200766190.20,2977714750.80,0.60664224465860500,0.07683366024060420,0.25365561610404500,0.00799111084032197,0.03707386126950440,0.01780350688691910
PA0806,63016347655.76,68736774.80,21103378661.32,2117770792.18,39640752609.50,85708817.96,0.00,0.00,0.33525305195822100,0.03364338634208950,0.62974197201009700,0.00136158968959257,0.00000000000000000,0.00000000000000000
PA0807,1294966893.22,0.00,0.00,0.00,1266963022.00,28003871.22,0.00,0.00,0.00000000000000000,0.00000000000000000,0.97837483617023800,0.02162516382976170,0.00000000000000000,0.00000000000000000
PA0808,168415281492.30,1288178076.00,41693122165.92,3595926406.98,120863859566.00,974195277.40,0.00,0.00,0.24946954332157700,0.02151611757442180,0.72318527094278700,0.00582906816121475,0.00000000000000000,0.00000000000000000
PA0809,420404549289.50,15621917127.70,362637848121.43,4877571667.37,16789593696.70,2395603892.30,17508988608.93,573026175.07,0.89588292408869800,0.01204985411878370,0.04147804861842210,0.00591824772596080,0.04325528621477860,0.00141563923335735
PA0810,805254790671.30,2283588407.10,414131517681.59,2860697318.21,380961202704.10,1812614209.20,3037805423.35,167364927.75,0.51574890421204100,0.00356263999275138,0.47443943397954300,0.00225738383156062,0.00378320594160987,0.00020843204249483
PA0811,74379130550.60,343683874.00,24164959747.45,82998316.15,49650015063.40,0.00,100041192.94,37432356.66,0.32639716287531200,0.00112106186802443,0.67062491403989400,0.00000000000000000,0.00135126074644347,0.00050560047032623
PA0812,132468494075.80,2257281740.00,39851968688.57,5031448052.83,83316608480.00,2011187114.40,0.00,0.00,0.30605635239611100,0.03864066667203740,0.63985740540634800,0.01544557552550370,0.00000000000000000,0.00000000000000000
PA0813,886986123963.31,2453308838.60,241759356869.14,30823279672.86,609736175552.01,1254233990.00,580454086.53,379314954.17,0.27331869743583900,0.03484696005146300,0.68933132284758000,0.00141796207959019,0.00065622674094363,0.00042883084458493
PA0814,996215831605.72,1013230976.72,829135850977.83,16890976286.18,139856424465.80,8168644372.90,1077012239.84,73692286.46,0.83313272137129100,0.01697239966565540,0.14053060590618100,0.00820802153022626,0.00108220400465526,0.00007404752199140
PA0815,36780963336.90,15654164010.20,3546715748.52,52206003.38,16653817352.00,68736774.80,780562268.39,24761179.61,0.16787757074205900,0.00247107962599219,0.78827924166217400,0.00325353470429052,0.03694654624754970,0.00117202701793464
PA0816,228591685728.93,11462069349.00,1211935310.80,5808786.06,210627626644.60,212999141.67,4915709740.37,155536756.43,0.00558162138823183,0.00002675261971194,0.97005480024451000,0.00098097691701945,0.02263951745656930,0.00071633137395781
PA0817,163791248332.90,27969927130.00,104172753422.43,1533374395.57,6109086936.10,2011187114.80,21318644292.51,676275041.49,0.76698380268892400,0.01128964423247870,0.04497885075770830,0.01480759498573530,0.15696095505256000,0.00497915228259329
PA0818,129156399854.60,256277851.70,33533880747.74,1267293754.26,93610152657.90,488794843.00,0.00,0.00,0.26015398765088800,0.00983159468406957,0.72622237437288000,0.00379204329216231,0.00000000000000000,0.00000000000000000
PA0901,123496223458.70,11161664185.00,68312361486.01,4638571631.99,28392531004.60,977589686.10,7620134710.64,2393370754.36,0.60811527572354900,0.04129247189806300,0.25274974316160700,0.00870248383418793,0.06783428679389900,0.02130573858869390
PA0902,11403515800.21,142565162.55,7863144688.75,1010688078.75,1881350983.96,193481292.00,188865697.51,123419896.69,0.69826650890833000,0.08975157704466580,0.16706857569095400,0.01718161265647860,0.01677173655968450,0.01095998913988680
PA0903,23928883652.60,0.00,18094932941.81,2325829389.39,3391014223.60,117107097.80,0.00,0.00,0.75619628581565400,0.09719757190328590,0.14171217817056600,0.00489396411049354,0.00000000000000000,0.00000000000000000
PA0904,52983324340.68,7645056842.00,25598241022.36,7905420779.84,7612809960.00,4170879607.00,50916129.48,0.00,0.56460562863602000,0.17436530366031100,0.16791135568251800,0.09199468433859830,0.00112302768255277,0.00000000000000000
PA0905,54414916180.90,39101041637.00,1194719937.16,89215128.04,14029939478.70,0.00,0.00,0.00,0.07801552335631650,0.00582577111944573,0.91615870552423800,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA0906,36201368063.70,1026808611.00,18863992152.75,1051851895.25,15019409596.10,239305808.60,0.00,0.00,0.53629647240130300,0.02990376884923130,0.42699638118558200,0.00680337756388391,0.00000000000000000,0.00000000000000000
PA0907,30360439408.90,2925131638.80,19242035637.65,1334869490.75,3711785839.90,170569033.80,2548811160.45,427236607.55,0.70136029815649400,0.04865516734615560,0.13529229819485500,0.00621713578828127,0.09290259040679840,0.01557251010741580
PA0908,5027119184.30,44975914.38,3661998147.77,470694361.97,270704088.37,388659788.40,190086883.41,0.00,0.73502465693385300,0.09447627988010580,0.05433486628222690,0.07801056038403350,0.03815363651978080,0.00000000000000000
PA1001,90426197360.34,17609343382.00,13239489556.19,640247340.94,57865332555.21,0.00,1038830500.86,32954025.14,0.18181902722864900,0.00879257075742489,0.79466949468075800,0.00000000000000000,0.01426634692517980,0.00045256040798803
PA1002,626578956696.10,3996916164.00,7650342742.67,983335613.73,613948362175.70,0.00,0.00,0.00,0.01228808774523680,0.00157944744582189,0.98613246480894100,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1003,133070153005.96,2665459378.60,12114585015.28,1407890372.89,112472032823.48,60250753.22,3981662037.90,368272624.60,0.09289991547310380,0.01079631671011070,0.86248454480383000,0.00046202902322035,0.03053311907066080,0.00282407491907459
PA1004,66801961882.29,0.00,3642576979.91,54782622.68,63104602279.70,0.00,0.00,0.00,0.05452799404791980,0.00082007505677243,0.94465193089530800,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1005,28316156809.00,137473549.60,3068225273.20,46144646.60,25064313339.60,0.00,0.00,0.00,0.10888462193055700,0.00163757284804708,0.88947780522139600,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1006,162657186623.69,8208528675.00,636039013.45,37751100.02,151374172329.80,2393058086.00,7637419.42,0.00,0.00411812586716926,0.00024442491455287,0.98009380165729000,0.01549419799293420,0.00004944956805346,0.00000000000000000
PA1007,38101388294.30,0.00,0.00,0.00,38101388294.30,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1008,58602767831.75,1122700655.00,12276631267.82,835120676.28,44284303619.00,84011613.65,0.00,0.00,0.21358067014892000,0.01452887439600240,0.77042887724585800,0.00146157820921931,0.00000000000000000,0.00000000000000000
PA1009,126730246283.97,22289384283.00,3021367305.92,313639175.14,100946318314.20,159537205.71,0.00,0.00,0.02892897710751590,0.00300303127660700,0.96654045533693900,0.00152753627893763,0.00000000000000000,0.00000000000000000
PA1010,7126560923.20,0.00,0.00,0.00,7126560923.20,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1011,374753317071.71,9372810836.00,90985990.94,11694870.18,365277825374.59,0.00,0.00,0.00,0.00024901709145193,0.00003200737309287,0.99971897553545500,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1012,49722994849.33,2130840019.00,4814368259.22,248392215.91,42303666181.20,156991399.20,54883482.90,13853291.90,0.10115886276602400,0.00521918406083104,0.88887898293351800,0.00329868230929406,0.00115320441147534,0.00029108351885792
PA1013,216241650519.30,186692474.80,55004415299.98,7069983959.72,153484126522.40,213847743.80,170902927.32,111681591.28,0.25458529532402200,0.03272308131093930,0.71039391047340600,0.00098978401484290,0.00079101599366609,0.00051691288312367
PA1014,119279519336.19,9371962234.00,302156513.03,33041339.36,109572359249.80,0.00,0.00,0.00,0.00274918778106754,0.00030062845748591,0.99695018376144700,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1015,73193633336.50,5416627575.00,2564902604.26,329679357.04,64882423800.20,0.00,0.00,0.00,0.03784325635875810,0.00486417706616661,0.95729256657507500,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1016,84519077737.20,47767815477.00,2821650303.36,41533377.84,30548829087.10,0.00,3236578004.25,102671487.65,0.07677696301650030,0.00113012112468040,0.83123210492236700,0.00000000000000000,0.08806712491501340,0.00279368602143877
PA1017,461827402515.86,166326022.96,44410186983.11,5708256471.89,409735110441.00,549894198.40,760595010.14,497033388.36,0.09619651567872580,0.01236460417078520,0.88752362134064700,0.00119112098983388,0.00164751816617589,0.00107661965383230
PA1018,23946704297.87,0.00,9834092062.97,346588026.90,13670980766.30,26306666.90,54883482.90,13853291.90,0.41066578267482800,0.01447330800060790,0.57089195223895600,0.00109855062194675,0.00229190130797405,0.00057850515568759
PA1019,280813001415.16,17032293914.00,38604698249.41,4487319336.59,220681901097.90,6788817.26,0.00,0.00,0.14635148497066500,0.01701155243346330,0.83661122600077300,0.00002573659509944,0.00000000000000000,0.00000000000000000
PA1020,270891545158.06,0.00,8291756381.53,1065779615.97,261534009160.56,0.00,0.00,0.00,0.03060913686577970,0.00393434064305154,0.96545652249116900,0.00000000000000000,0.00000000000000000,0.00000000000000000
