Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,AF100,AT1010,0.001497763,0.001655301,0.001656807,0.001666389,0.001744673,0.002196741,0.002223938,0.002699016,0.003120202,0.003227569,0.003487163,Plantation
REF,SFM,AF100,AT1011,3.37841E-06,4.43444E-06,4.87373E-06,5.19892E-06,1.58364E-05,1.64069E-05,4.79413E-05,5.70857E-05,5.903E-05,6.11612E-05,9.72135E-05,Plantation
REF,SFM,AF100,AT1012,0.013394167,0.014538607,0.014350632,0.016180223,0.030446926,0.02931995,0.032112855,0.033872337,0.037727177,0.042255392,0.048727762,Plantation
REF,SFM,AF100,AT1013,0,1.37164E-06,3.77528E-05,3.76048E-05,6.23072E-05,7.94027E-05,8.38721E-05,0.000153048,0.000162699,0.000207616,0.000255035,Plantation
REF,SFM,AF100,AT1014,7.40933E-05,9.72537E-05,0.000106888,0.00011402,0.000347314,0.000359826,0.001051421,0.00125197,0.001294611,0.001341353,0.002132031,Plantation
REF,SFM,AF100,AT1015,4.2614E-05,0.000374279,0.008823514,0.00879327,0.014660621,0.018635505,0.020070577,0.036241063,0.038505443,0.048957036,0.06041717,Plantation
REF,SFM,AF100,AT1201,0.005097859,0.005533315,0.005461694,0.006158063,0.011586896,0.01115783,0.012215926,0.012884209,0.014351218,0.016074514,0.018532455,Plantation
REF,SFM,AF100,AT1202,0.007608504,0.008258417,0.008151523,0.009190848,0.017293325,0.016652949,0.018232146,0.019229553,0.021419049,0.02399105,0.027659504,Plantation
REF,SFM,AF100,AT1203,0.004954447,0.005377653,0.005308046,0.005984826,0.011260935,0.010843939,0.011872269,0.012521753,0.013947492,0.015622308,0.018011104,Plantation
REF,SFM,AF100,AT1302,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1303,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1304,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1305,5.29386E-05,5.85068E-05,5.856E-05,5.88987E-05,6.16656E-05,7.7644E-05,7.86053E-05,9.5397E-05,0.000110284,0.000114079,0.000123254,Plantation
REF,SFM,AF100,AT1306,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1307,1.15265E-05,1.27389E-05,1.27505E-05,1.28242E-05,1.34267E-05,1.69057E-05,1.7115E-05,2.07712E-05,2.40125E-05,2.48388E-05,2.68366E-05,Plantation
REF,SFM,AF100,AT1309,0.000393731,0.000427364,0.000421832,0.000475616,0.00089491,0.000861771,0.000943493,0.000995107,0.001108411,0.001241509,0.001431347,Plantation
REF,SFM,AF100,AT1310,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1311,6.37449E-05,8.36705E-05,9.1959E-05,9.80949E-05,0.000298806,0.00030957,0.000904572,0.001077111,0.001113796,0.001154009,0.001834255,Plantation
REF,SFM,AF100,AT1312,0.00028192,0.000370043,0.0004067,0.000433837,0.001321505,0.001369114,0.004000582,0.004763658,0.004925901,0.005103751,0.008112226,Plantation
REF,SFM,AF100,AT1313,9.71548E-06,2.65329E-05,0.000445498,0.000443856,0.000728829,0.000928629,0.000980274,0.001779972,0.00189384,0.002411785,0.002959529,Plantation
REF,SFM,AF100,AT1314,0.009555064,0.010371251,0.010237009,0.011542234,0.02171765,0.02091344,0.022896659,0.024149242,0.0268989,0.030128921,0.034735912,Plantation
REF,SFM,AF100,AT1315,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1316,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1318,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1319,0.000148457,0.000164072,0.000164221,0.000165171,0.00017293,0.000217738,0.000220434,0.000267523,0.000309271,0.000319913,0.000345644,Plantation
REF,SFM,AF100,AT1320,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1321,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1322,0.001774016,0.001925552,0.001900628,0.002142959,0.004032152,0.00388284,0.00425105,0.004483607,0.004994115,0.005593809,0.006449154,Plantation
REF,SFM,AF100,AT1401,0.008759826,0.009681205,0.009690012,0.009746053,0.010203907,0.012847872,0.013006936,0.015785482,0.018248832,0.018876778,0.020395043,Plantation
REF,SFM,AF100,AT1402,0.000176866,0.000294403,0.002918659,0.002909117,0.004700081,0.005986518,0.006312098,0.011357715,0.01210354,0.015355945,0.018806784,Plantation
REF,SFM,AF100,AT1403,0.0010754,0.001188513,0.001189595,0.001196474,0.001252683,0.001577269,0.001596797,0.001937905,0.002240318,0.002317408,0.002503798,Plantation
REF,SFM,AF100,AT1404,4.48463E-05,5.88645E-05,6.46957E-05,6.90125E-05,0.000210218,0.000217791,0.000636391,0.000757777,0.000783586,0.000811877,0.001290449,Plantation
REF,SFM,AF100,AT1405,0.000494889,0.000537468,0.00053071,0.000598257,0.001128084,0.001086772,0.001201786,0.001270132,0.001412933,0.001580622,0.001832961,Plantation
REF,SFM,AF100,IM0101,2.14259E-06,1.3521E-05,1.35355E-05,0.000358292,0.000509731,0.000509731,0.000870794,0.000878099,0.001339491,0.001682483,0.001748641,Plantation
REF,SFM,AF100,IM0102,0.258608407,0.264682312,0.265917879,0.274202753,0.280037246,0.274791554,0.320484352,0.408014317,0.482724329,0.518531663,0.587002891,Plantation
REF,SFM,AF100,IM0103,0.024995108,0.02564649,0.025777629,0.026533853,0.027094263,0.026572395,0.030679639,0.038605812,0.045408044,0.048848533,0.054924481,Plantation
REF,SFM,AF100,IM0104,0.040557139,0.04182684,0.042078387,0.043158148,0.044055873,0.043159936,0.048802049,0.059897421,0.069549928,0.075065083,0.08313131,Plantation
REF,SFM,AF100,IM0105,8.01604E-05,0.014655811,0.016175415,0.034105877,0.040011946,0.043877029,0.058061774,0.072120193,0.090757971,0.1039841,0.106969543,Plantation
REF,SFM,AF100,IM0106,0.000215017,0.005044419,0.008723688,0.019542656,0.026083921,0.035536916,0.050770705,0.05275134,0.05833186,0.084804415,0.086965587,Plantation
