"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_SFM_AF25","ArgentinaReg","2040",0,0,0,0,0.0405005615576025,0.00790605260971318,0.124982235481044,0.00187500174515015,0,0.000115105175179777,0,0,0.000139147334127336,0,0,0,0,0,0,0.000307417482245551,0,0,0.00283764138162411,0.00274825155580314,0,0.00352623070808945,0,0.0147909181805387
"REF_SFM_AF25","ArgentinaReg","2050",0,0,0,0,0.0436192460438533,0.00793918171510663,0.12262154347803,0.00187877851762567,0,0.000128413156559149,0,0,0.000143578638931452,0,0,0,0,0,0,0.000324991041941459,5.18637376792587e-06,0,0.00319224066911784,0.00262915708154993,0,0.00352025967082248,0,0.0151105226638885
"REF_SFM_AF25","ArgentinaReg","2060",0,0,0,0,0.0450692160749422,0.00796124837238124,0.120678602107491,0.00187914881909942,0,0.000153546692373135,0,0,0.00016629946151752,0,0,0,0,0,0,0.000524827027797943,1.40493837332343e-05,0,0.00358050789141856,0.0025514275614862,0,0.00350997424340434,0,0.0154085558131878
"REF_SFM_AF25","ArgentinaReg","2070",0,0,0,0,0.0438402735836304,0.00794443604000464,0.119446705701667,0.00187091388019611,0,0.000169265127309835,0,0,0.000190041794779888,0,0,0,0,0,0,0.00107499903664815,2.16286069423849e-05,0,0.00404298813118808,0.00248365538375901,0,0.00348745576198694,0,0.0157005079518582
"REF_SFM_AF25","ArgentinaReg","2080",0,0,0,0,0.0423790094553442,0.00792358626576554,0.118789111037919,0.00186291781093185,0,0.000178323464142869,0,0,0.000193571336255729,0,0,0,0,0,0,0.00169056486279135,1.97617138447068e-05,0,0.00431156221841349,0.00236843875266671,0,0.00350395625543362,0,0.0159779149077749
"REF_SFM_AF25","ArgentinaReg","2090",0,0,0,0,0.0406406746615851,0.00790640781382534,0.118871650041179,0.00185552904657913,0,0.000191120427249007,0,0,0.000192589531559612,0,0,0,0,0,0,0.00226609461430676,1.68378122059521e-05,0,0.00453377187952745,0.00225888543561072,0,0.00351839559114545,0,0.0162298108613349
"REF_SFM_AF25","ArgentinaReg","2100",0,0,0,0,0.0346563279292056,0.00778905582573599,0.118362021603082,0.00182134081510313,0,0.000194562175394276,0,0,0.00019364465303403,0,0,0,0,0,0,0.00275364676063861,1.56791361378832e-05,0,0.00533186969312771,0.00216558207927778,0,0.00351690692366015,0,0.0163997555363638
"REF_SFM_AF25","BrazilReg","2000",0,0,0,0,0.115456924603862,0.07512981082647,0.480634171550756,0.0315487237688975,0,1.41915986292504e-05,0,0,0.00135792035336271,0,0,0,0,0,0,0,0,0,0,0.00746395550147198,0,0.00805269328305497,0,0.0590766964706658
"REF_SFM_AF25","BrazilReg","2010",0,0,0,0,0.130420306744167,0.0758847582706955,0.52607418993152,0.0319865199932924,0,1.5556201179218e-05,0,0,0.00185506541123862,0,0,0,0,0,0,0,0,0,0.00401761932788566,0.00282007220663177,0,0.00802591430708197,0,0.0362447867415356
"REF_SFM_AF25","BrazilReg","2020",0,0,0,0,0.143124269238804,0.0763717270646783,0.54476854321602,0.0323292202852291,0,2.1869420731569e-05,0,0,0.00195834046958424,0,0,0,0,0,0,0.00347663376191324,0,0,0.00440625399091028,0.00245221708752157,0,0.00842064991871353,0,0.0250578464440537
"REF_SFM_AF25","BrazilReg","2030",0,0,0,0,0.15603265752637,0.0770437805296948,0.549473850003099,0.0326133509926608,0,2.28638876699106e-05,0,0,0.00197916030960187,0,0,0,0,0,0,0.0125380402706547,0,0,0.00585570837921457,0.00255559783315371,0,0.00811198093352165,0,0.0309472830530728
"REF_SFM_AF25","BrazilReg","2040",0,0,0,0,0.167683019603002,0.0776049336680399,0.55826011181705,0.032818024879891,0,2.50008903731922e-05,0,0,0.00203288720200409,0,0,0,0,0,0,0.0125753883425603,0,0,0.00760303305608587,0.00251705777990622,0,0.00815307114068055,0,0.0314285013423492
"REF_SFM_AF25","BrazilReg","2050",0,0,0,0,0.17829269073477,0.0780060284859416,0.560812032007037,0.0329698601904054,0,2.76077627781915e-05,0,0,0.00204407325302782,0,0,0,0,0,0,0.0130618348293633,1.81178475414638e-06,0,0.0098984726869051,0.00248057597107201,0,0.00810968872804283,0,0.0332036929824447
"REF_SFM_AF25","BrazilReg","2060",0,0,0,0,0.185812740088502,0.0784334911508047,0.56495902921075,0.0331429962235069,0,3.28929377289999e-05,0,0,0.0020797358185094,0,0,0,0,0,0,0.0150278559357058,5.83805521465155e-06,0,0.0125756755863391,0.00251803134854163,0,0.00825516887177256,0,0.0354644399287842
"REF_SFM_AF25","BrazilReg","2070",0,0,0,0,0.184314709281884,0.0783148591700866,0.56192866244629,0.033106986446448,0,3.63682468852681e-05,0,0,0.00211097049130847,0,0,0,0,0,0,0.0188266293946082,8.65040008898098e-06,0,0.0157257734034038,0.00253418952196846,0,0.00826209590763488,0,0.0372550147718496
"REF_SFM_AF25","BrazilReg","2080",0,0,0,0,0.179080417023095,0.0780123459420473,0.554691502966334,0.033007463910517,0,3.82923860568627e-05,0,0,0.00211539200987578,0,0,0,0,0,0,0.0226767731252764,7.85877407781689e-06,0,0.0189535398156374,0.00260338593083525,0,0.00817595708376535,0,0.0400404544523729
"REF_SFM_AF25","BrazilReg","2090",0,0,0,0,0.172763928447672,0.0777089258454447,0.546081832326957,0.0328524391387776,0,4.10459756385752e-05,0,0,0.00217185653475155,0,0,0,0,0,0,0.0258709615697764,7.93422524228848e-06,0,0.0214498479604228,0.00258494409579961,0,0.00818247599375861,0,0.0432022334666376
"REF_SFM_AF25","BrazilReg","2100",0,0,0,0,0.172618410644073,0.0775851175260192,0.535019854065997,0.0327759730819407,0,4.19814709402827e-05,0,0,0.00221326798733706,0,0,0,0,0,0,0.028458052372459,7.5960050995281e-06,0,0.0236862784065638,0.00254860412035167,0,0.00821651075787245,0,0.0459000653340671
"REF_SFM_AF25","CanadaReg","2000",0,0,0,0,0.00768900852996128,0.007433097013751,0.0205813006971523,0.00178600850530283,0,0.00125419370978168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725265033381771,0,1.15487241596552e-06,0,0.00862898776342496
"REF_SFM_AF25","CanadaReg","2010",0,0,0,0,0.00752717225160891,0.00739532564872457,0.0205792077917872,0.00178253517386727,0,0.00140836371604756,0,0,0,0,0,0,0,0,0,0,0,0,0.000162058466672371,0.00718279577706633,0,1.13538223744316e-06,0,0.00798969025668613
"REF_SFM_AF25","CanadaReg","2020",0,0,0,0,0.00760200594932406,0.00739874361380778,0.0206366842638708,0.00178067394370919,0,0.0014849360590205,0,0,0,0,0,0,0,0,0,0,0,0,0.000206422107093651,0.00711164435282876,0,1.12392014544044e-06,0,0.00794917217372015
"REF_SFM_AF25","CanadaReg","2030",0,0,0,0,0.00782506494803093,0.0074046715668981,0.0204155823874534,0.0017789176686549,0,0.001487046766202,0,0,0,0,0,0,0,0,0,0,0,0,0.000304148565028104,0.00707549001287192,0,1.12251846399683e-06,0,0.00807027657219091
"REF_SFM_AF25","CanadaReg","2040",0,0,0,0,0.00802876647715987,0.00742917695225247,0.0204259555193977,0.00177905562217531,0,0.00148881018349501,0,0,0,0,0,0,0,0,0,0,0,0,0.000394408709018909,0.0069709222105007,0,2.08256849973126e-06,0,0.00829552155521496
"REF_SFM_AF25","CanadaReg","2050",0,0,0,0,0.00836541271445702,0.00745534702007736,0.020426467501259,0.00178147569165432,0,0.00149253490558543,0,0,0,0,0,0,0,0,0,0,0,0,0.000470023879938192,0.00685042319007886,0,1.01806660687846e-05,0,0.00854665872729096
"REF_SFM_AF25","CanadaReg","2060",0,0,0,0,0.00870502231500273,0.0074813353676855,0.0204895242050412,0.00178508855458534,0,0.00148546460897587,0,0,0,0,0,0,0,0,0,0,4.91571365671594e-06,0,0.000542004781637419,0.00674284757717038,0,2.96718452376408e-05,0,0.00881616907953301
"REF_SFM_AF25","CanadaReg","2070",0,0,0,0,0.00908978288818351,0.00751305064505159,0.020581283030511,0.001789344256166,0,0.00151751096090661,0,0,0,0,0,0,0,0,0,0,4.82173435696907e-06,0,0.000615191247210853,0.00661409137222302,0,3.72736787214318e-05,0,0.0090789251343578
"REF_SFM_AF25","CanadaReg","2080",0,0,0,0,0.00937769862498261,0.00753455367237738,0.0206698664070535,0.00179019486248909,0,0.00155146009525599,0,0,0,0,0,0,0,0,0,0,4.75906751328303e-06,0,0.000691371507268046,0.00645723624598987,0,6.57658855032894e-05,0,0.00936403042311245
"REF_SFM_AF25","CanadaReg","2090",0,0,0,0,0.00938522452092344,0.00752610566800206,0.0207309702776695,0.00179125305301697,0,0.00159721373191323,0,0,0,0,0,0,0,0,0,0,4.59139588552471e-06,0,0.000771975985073829,0.00634290970159373,0,7.26383591117675e-05,0,0.00966557814923273
"REF_SFM_AF25","CanadaReg","2100",0,0,0,0,0.00947443354848545,0.00752824445802238,0.0209138784674642,0.00179402135358397,0,0.00158309418289712,0,0,0,0,0,0,0,0,0,0,1.99755496757563e-05,0,0.000830898273008061,0.0062656872393363,0,7.94497944449165e-05,0,0.00987253374186734
"REF_SFM_AF25","ChinaReg","2000",0,0,0,0,0.149293882262158,0.0503683524426258,0.192668839975044,0.0331198877215613,0,4.85423703349433e-05,0,0,2.53751194561159e-06,0,0,0,0,0,0,0,0,0,0,0.0272839956749425,0,0.00363944809439986,0,0.0700275937982989
"REF_SFM_AF25","ChinaReg","2010",0,0,0,0,0.132873328550771,0.0499330654412985,0.17659795507141,0.0328514228714824,0,0.000472407608207264,0,0,9.29935644301803e-05,0,0,0,0,0,0,0,0,0,0.00851917508932961,0.0249953010869377,0,0.00371294997712354,0,0.069829433890802
"REF_SFM_AF25","ChinaReg","2020",0,0,0,0,0.133588118356794,0.0500327924787715,0.181809357439332,0.0329741913122495,0,0.000714621145941362,0,0,0.000111385478212372,0,0,0,0,0,0,1.97274690400748e-05,0,0,0.010027060700123,0.0235575253052669,0,0.0040033235272762,0,0.0718397748523719
"REF_SFM_AF25","ChinaReg","2030",0,0,0,0,0.134108044226451,0.0503855739139606,0.193251773295202,0.0334964096596055,0,0.000729805416535899,0,0,0.000159930020618193,0,0,0,0,0,0,0.000170298561874359,0,0,0.0183281157048835,0.0196286953759879,0,0.00465995438740574,0,0.0772182425642412
"REF_SFM_AF25","ChinaReg","2040",0,0,0,0,0.135204104204056,0.0505704626235974,0.200811271630143,0.0337075939536974,0,0.000737383930018905,0,0,0.000175995560351079,0,0,0,0,0,0,0.000171221324708948,2.51408288686288e-05,0,0.0195393275340789,0.0169645653869317,0,0.0051744688942526,0,0.0817535175058289
"REF_SFM_AF25","ChinaReg","2050",0,0,0,0,0.133870741095456,0.0506851288590442,0.205236514461474,0.0338074634905807,0,0.000740533358974712,0,0,0.000180413826536501,0,0,0,0,0,0,0.000172165216517604,6.13698392423015e-05,0,0.0200851255492281,0.0148846382472386,0,0.00557391254726381,0,0.0851814470578728
"REF_SFM_AF25","ChinaReg","2060",0,0,0,0,0.128058042733364,0.0507755851700612,0.209559703896385,0.0337518837616014,0,0.000871529824816433,0,0,0.000206936716812879,0,0,0,0,0,0,0.000276431663898946,7.04460050522548e-05,0,0.0204932017238314,0.0137224070394462,0,0.00569352668374709,0,0.0857244967940309
"REF_SFM_AF25","ChinaReg","2070",0,0,0,0,0.119423732549643,0.0507862860540249,0.211813468087439,0.033619687042125,0,0.00127725699284043,0,0,0.000240120700267772,0,0,0,0,0,0,0.000335399453677528,7.37399582222265e-05,0,0.0209480767582314,0.0127877714954375,0,0.00573917085063669,0,0.0858107792054318
"REF_SFM_AF25","ChinaReg","2080",0,0,0,0,0.109301079515735,0.0507860646280393,0.214573255761728,0.0334892481579509,0,0.00214465352907477,0,0,0.000274552912669708,0,0,0,0,0,0,0.000406115761129997,7.48762403086367e-05,0,0.0215310523607033,0.0119499845346742,0,0.00571805008084506,0,0.0855394260294469
"REF_SFM_AF25","ChinaReg","2090",0,0,0,0,0.103773261495917,0.0507762296573169,0.214004418885157,0.0333882814819723,0,0.0034659463499325,0,0,0.00031651221098721,0,0,0,0,0,0,0.00046643264151237,9.5606828118663e-05,0,0.0221981521286834,0.0111928908273412,0,0.00575849976802343,0,0.0850622793094959
"REF_SFM_AF25","ChinaReg","2100",0,0,0,0,0.0918683494542459,0.0506507110309113,0.214461876692598,0.0331372620855079,0,0.00484316917004587,0,0,0.000310554559351276,0,0,0,0,0,0,0.000521253995434062,9.59683862555455e-05,0,0.022700293796027,0.0105996700748313,0,0.00576227694667529,0,0.0847431142520916
"REF_SFM_AF25","CongoBasin","2000",0,0,0,0,0.0251803863961406,0.0151723700462801,0.0516390863048532,0.102791657654712,0,0,0,0,0.000836731142716707,0,0,0,0,0,0,0,0,0,0,0.0460925427820815,0,0.0114827330272005,0,0.0129668103244446
"REF_SFM_AF25","CongoBasin","2010",0,0,0,0,0.0273290590110665,0.0152798084503338,0.0617688893004866,0.102985152870782,0,0,0,0,0.000878497461983581,0,0,0,0,0,0,0,0,0,0.000993213499563461,0.0422599214557383,0,0.0116020837009657,0,0.0151836717211503
"REF_SFM_AF25","CongoBasin","2020",0,0,0,0,0.0294797784837446,0.0153799542766564,0.0670861007903056,0.103112515284052,0,0,0,0,0.000926635355715747,0,0,0,0,0,0,0.00381488475294906,0,0,0.00148698771023931,0.0399753519858131,0,0.0117585438614875,0,0.0166085269460945
"REF_SFM_AF25","CongoBasin","2030",0,0,0,0,0.0315733499253155,0.0154915700117186,0.0684276434912083,0.103165003647284,0,0,0,0,0.000941714867009809,0,0,0,0,0,0,0.00866781807675989,0,0,0.00303132563403383,0.0384548607954854,0,0.0120278528208696,0,0.0203197128336941
"REF_SFM_AF25","CongoBasin","2040",0,0,0,0,0.0344834932587177,0.0155976913568822,0.0735506014828992,0.103286927501543,0,0,0,0,0.00095478553607871,0,0,0,0,0,0,0.00903310654966867,0,0,0.00423547555628798,0.0368206885672031,0,0.0122901351643486,0,0.0242824976011556
"REF_SFM_AF25","CongoBasin","2050",0,0,0,0,0.036883335660214,0.0157111575869313,0.0831256638374438,0.103467754801892,0,0,0,0,0.000996964879598095,0,0,0,0,0,0,0.00980178763791463,0,0,0.00515649758964626,0.0354020736465335,0,0.0122368912792656,0,0.025889416654466
"REF_SFM_AF25","CongoBasin","2060",0,0,0,0,0.0402374580002059,0.0158116093016878,0.0930438985672592,0.103623632423656,0,0,0,0,0.00106320339946644,0,0,0,0,0,0,0.0113434281211259,0,0,0.00610127416864949,0.0341296022507482,0,0.0119558917355608,0,0.0243037211536386
"REF_SFM_AF25","CongoBasin","2070",0,0,0,0,0.0442605399962297,0.0158925625781034,0.101459803036411,0.10374395174576,0,0,0,0,0.00111880385925699,0,0,0,0,0,0,0.0128518333550099,0,0,0.00700235914855434,0.0330468595987346,0,0.0116895143486146,0,0.0227313486677622
"REF_SFM_AF25","CongoBasin","2080",0,0,0,0,0.0483209764439523,0.0159645664434144,0.106801109199763,0.103830547806956,0,0,0,0,0.00133519690853234,0,0,0,0,0,0,0.0142486551140089,0,0,0.00750369895825973,0.0321783711980914,0,0.0116981666950109,0,0.0230950094423823
"REF_SFM_AF25","CongoBasin","2090",0,0,0,0,0.0525361584897438,0.0160382663919397,0.113415084006664,0.103974605128797,0,0,0,0,0.00135834602613537,0,0,0,0,0,0,0.014957579074735,0,0,0.00781986173828162,0.0313656218846373,0,0.0118550623934085,0,0.0241585831366641
"REF_SFM_AF25","CongoBasin","2100",0,0,0,0,0.0566511745597914,0.0160829910272831,0.114240111161798,0.104002100388147,0,0,0,0,0.00139405353880033,0,0,0,0,0,0,0.0154849411378439,0,0,0.00841365655940184,0.0305356802322815,0,0.0121897995177237,0,0.025718764015973
"REF_SFM_AF25","EasternAf","2000",0,0,0,0,0.0483765308764574,0.0323279739224404,0.317142395447415,0.0338758723818247,0,0,0,0,4.21906162987964e-05,0,0,0,0,0,0,0,0,0,0,0.0162353645582255,0,0.0015386569868617,0,0.0337658466973311
"REF_SFM_AF25","EasternAf","2010",0,0,0,0,0.0559904386857345,0.0328512056394998,0.326893989250275,0.0341689839516147,0,1.85870508619094e-07,0,0,6.51948898253645e-05,0,0,0,0,0,0,0,0,0,0.000455803672721112,0.0126168471501686,0,0.00187016373870261,0,0.0370248390673418
"REF_SFM_AF25","EasternAf","2020",0,0,0,0,0.0644191165581834,0.0332296973004275,0.327920757399607,0.0345584993575272,0,1.22993630641003e-06,0,0,0.000546822496520394,0,0,0,0,0,0,0.00234005381530899,0,0,0.00102170573503355,0.0108208949079961,0,0.00217748068164513,0,0.0395711972168201
"REF_SFM_AF25","EasternAf","2030",0,0,0,0,0.0755794509254527,0.0338404162110208,0.335693419429195,0.0356119948053559,0,1.21503012906483e-06,0,0,0.000632048327825802,0,0,0,0,0,0,0.00671656135554801,0,0,0.0021842349170128,0.00825380052867482,0,0.00279290730756194,0,0.0456124723969516
"REF_SFM_AF25","EasternAf","2040",0,0,0,0,0.0870900438692268,0.0343403791130602,0.336655928004633,0.0359059662111242,0,1.21381464115366e-06,0,0,0.000725169558738888,0,0,0,0,0,0,0.00675027186690697,0,0,0.00400316482547043,0.00584142312602822,0,0.00334970685789019,0,0.0498549975428412
"REF_SFM_AF25","EasternAf","2050",0,0,0,0,0.0977522152149338,0.0345295174707497,0.328157747463178,0.0359174279677526,0,1.21840286761381e-06,0,0,0.000893155245648701,0,0,0,0,0,0,0.00684145911762663,0,0,0.00643275228810763,0.00549722086754669,0,0.00333148143275645,0,0.0504971385981218
"REF_SFM_AF25","EasternAf","2060",0,0,0,0,0.107472841768542,0.0346466544868493,0.319258761230817,0.0359376677866722,0,1.22847486635599e-06,0,0,0.000918278430736217,0,0,0,0,0,0,0.0079078835534699,0,0,0.00838192157030262,0.00534104161759126,0,0.00322580785030696,0,0.0498272168403738
"REF_SFM_AF25","EasternAf","2070",0,0,0,0,0.118868316602576,0.0346879641579021,0.310616082716005,0.0360145261369212,0,1.27944631611045e-06,0,0,0.00126273153134985,0,0,0,0,0,0,0.00872335316037438,0,0,0.0105713241365059,0.00520625415617785,0,0.00283368110109739,0,0.0453607114203484
"REF_SFM_AF25","EasternAf","2080",0,0,0,0,0.128566170545709,0.0347493449938342,0.30270766573562,0.0358522906473415,0,1.27247414991495e-06,0,0,0.00128212410588746,0,0,0,0,0,0,0.0101151200498412,0,0,0.0124629703694726,0.00503328875128299,0,0.00263698324422109,0,0.0408113273923821
"REF_SFM_AF25","EasternAf","2090",0,0,0,0,0.136529183356709,0.034851927657466,0.292462819604695,0.0357151144792213,0,1.26638418968941e-06,0,0,0.00131602405398022,0,0,0,0,0,0,0.0116402460419034,0,0,0.013845735920637,0.00487807036616436,0,0.0026059104540354,0,0.0411545905880945
"REF_SFM_AF25","EasternAf","2100",0,0,0,0,0.139458571277038,0.034819095451201,0.280292428948101,0.0353236141167831,0,1.28596304934521e-06,0,0,0.00149521227579879,0,0,0,0,0,0,0.013009684611808,0,0,0.016299024536877,0.00467586493565785,0,0.00256175701869741,0,0.0410689270176421
"REF_SFM_AF25","EU","2000",0.0398443858134222,0.0625861932561431,0.0657080960656248,0.0161631226134933,0.00532872834089767,0.00486662747167023,0.0108628982393349,0.00120102284281895,0.00969423390110039,0.000384284079993141,0.00308864983741025,0,0,0,0,0.000894042242637435,0,0,0,0,0,0,0,0.00051862008632615,0.000250788523467925,0.000281152671469347,0.00575299518369626,0.000781226407990641
"REF_SFM_AF25","EU","2010",0.0400304641453127,0.0633433743626084,0.0641416296921265,0.0165581567162958,0.00547576996607845,0.00497990885428574,0.0112248299500253,0.0012168520591698,0.00973509184080677,0.000420726713234147,0.00388925327791433,0,0,0,0,0.000842041023510842,0,0,0,0,0,0,5.22064335864288e-05,0.000498481311772249,0.000225938215391808,0.000286175792701877,0.00633431032787002,0.000840628092363993
"REF_SFM_AF25","EU","2020",0.041340774746237,0.0638028717712604,0.06366489723956,0.0167082317261593,0.00565617546089513,0.00502111114250377,0.0117598885861368,0.00122257799140055,0.0104418683580256,0.000513299495936286,0.00482242142420859,0,0,0,0,0.000746798473861111,0,7.29811424311986e-05,0.000598807694636735,0,0,0,7.33025531487099e-05,0.000457820304041613,0.000194505874629829,0.000292095651203726,0.00660824201293863,0.000899837840756253
"REF_SFM_AF25","EU","2030",0.044007132309106,0.0637040757563356,0.0631360955787149,0.0171737552317097,0.00553913328818325,0.00500765742226802,0.0122447836823383,0.00121043318993873,0.0103311499325416,0.000547119252165378,0.00484659727481802,3.2724141326411e-05,0,0,0,0.000688332942840568,0,0.000775864700443805,0.00132117515554239,0,1.39121042145197e-08,0,0.000227254261549773,0.000382944631024872,0.00017774979198419,0.000292378218593641,0.00669114472632061,0.000926502366615306
"REF_SFM_AF25","EU","2040",0.0463124561444668,0.063668459939347,0.0644070367986359,0.01720338073658,0.00570545268737135,0.00500154635610251,0.012328078069904,0.00120522868953888,0.00966161946337054,0.000538122137417145,0.0053991684139669,8.00523017414414e-05,0,0,0,0.000634491287247472,0,0.00114159216323374,0.00218037908075998,0,3.68503649795043e-05,0,0.000276816520599473,0.000325101426218671,0.000162715517091416,0.000293864827707882,0.00647421409341245,0.000973068777339703
"REF_SFM_AF25","EU","2050",0.048296538638494,0.0632860094241973,0.0646342128011568,0.0171334713556794,0.00566334868018392,0.00489187667904026,0.0121708765342745,0.00118621196712397,0.0093770857269113,0.000529289395973936,0.00543584992868735,0.000130552049679524,0,0,0,0.000587862802428912,0,0.00139828265257243,0.00280756178799198,0,8.90088243725494e-05,0,0.000307364416601114,0.000287817960160274,0.000152360017755433,0.000297717363804857,0.00638515918422632,0.00100420379779168
"REF_SFM_AF25","EU","2060",0.0503114869353342,0.062195112916115,0.0634137297944424,0.0170280530414572,0.00494653920860789,0.00439605496001287,0.0109587155342706,0.00112096431199182,0.00934359429599308,0.000532866321523779,0.00533421834300621,0.000187396999758912,0,0,0,0.000526317039453519,0,0.00148111156458632,0.00301549732465412,0,0.000102270981117456,0,0.000322510247405453,0.000277866061738681,0.000145042888952439,0.000305170767967877,0.00618509930882976,0.00100923212947605
"REF_SFM_AF25","EU","2070",0.0522602794555232,0.0621430720028255,0.0630857878526034,0.0170136723024407,0.00485629274411095,0.00437580293063158,0.0108321980375498,0.0011179353235801,0.00929085716364465,0.000547384630354943,0.00532378759841712,0.000234849036499176,0,0,0,0.00048059645305749,0,0.00130468424592956,0.00327637824595099,0,0.000105788011549455,0,0.000348694142943497,0.000272413016261512,0.000141938363283558,0.000304064388525317,0.00622007517851014,0.0010348584696213
"REF_SFM_AF25","EU","2080",0.0538999232280608,0.0620698371811318,0.0628079677686999,0.0170161881750054,0.00475385285843445,0.00436658740773679,0.0108155866806415,0.00111527212498059,0.00921667526929368,0.000556977268839036,0.00531813111079131,0.000278604234853558,0,0,0,0.00044623226896539,0,0.00123019591599643,0.0035337824053614,0,0.000111818769640555,0,0.000362945835025409,0.000265856438957252,0.000139175212903594,0.000302769911998756,0.00615468147954383,0.00105170699520341
"REF_SFM_AF25","EU","2090",0.0556792221938645,0.061979720619133,0.0620831483361947,0.0170475881366381,0.00464385260968863,0.00436854516652389,0.0107695564408815,0.00111562300074856,0.00901797698008562,0.000560838283097625,0.00531955636340375,0.000327310879860589,0,0,0,0.000419008712682189,0,0.00127077437254148,0.00375834588005968,4.59606820899234e-10,0.00013728432920701,0,0.000388394015158211,0.000259840273359154,0.000137370758676238,0.000303543227829059,0.00610314865256823,0.00105938873749527
"REF_SFM_AF25","EU","2100",0.0578346796722344,0.0621400262764898,0.0610759030285954,0.0170840319091342,0.00465370707346255,0.00437345168048768,0.010651544863534,0.00111766832730161,0.0105925750553952,0.000575505400158479,0.00534220616398963,0.000318591444145418,0,0,0,0.000317152005521239,0,0.00129303110972765,0.0039565974178403,7.02911923130738e-10,0.000137756330702741,0,0.000421570123809205,0.000255124519539096,0.000136324422934497,0.000301741151324686,0.00606001450020757,0.0010603461448693
"REF_SFM_AF25","Former_USSR","2000",0.00138704801790575,0.00143768955228939,0.00179682108267517,0.000250389807164836,0.0392032663061462,0.0403497588971405,0.147190769760323,0.00411903367177247,0.00157343849732729,0.000643175569137869,0.000256894438283054,0,2.03907439632655e-07,0,0,6.87222271900937e-05,0,0,0,0,0,0,0,0.00738574641094478,0.000155827204539686,0.00590219143976342,0.00226418249142421,0.00410155543373935
"REF_SFM_AF25","Former_USSR","2010",0.00142089219648839,0.00144482143536271,0.0017599182415613,0.000251703000616934,0.0378501321446515,0.0401823103462484,0.141035216859357,0.00410307517775463,0.00158445828921479,0.000727955816673048,0.000321230974328274,0,5.8655445151804e-06,0,0,5.81926040382515e-05,0,0,0,0,0,0,0.00153321672393225,0.00690420148166686,0.000138181582919251,0.00593235850763009,0.00242323817274905,0.00475655673420013
"REF_SFM_AF25","Former_USSR","2020",0.00147273795635728,0.0014465707917463,0.00173125693991297,0.000251805100062026,0.0390129796250987,0.0401820861799828,0.137684659981882,0.00409878207226974,0.0015519859401549,0.000820548726607815,0.00039567547804076,0,1.01512228923986e-05,0,0,5.25941322093154e-05,0,0.000110600760521034,1.96011285517891e-05,0,0,0,0.00240358434210118,0.00639960090124796,0.000120117107241124,0.00600201443380623,0.00256375128458912,0.00570781604324984
"REF_SFM_AF25","Former_USSR","2030",0.00154492656042859,0.00146415990037603,0.0017371969808163,0.000255873464793072,0.0396423109790927,0.0401966821361473,0.134820788486453,0.00410185908589543,0.00150525759530972,0.000857837134086157,0.000398151536364352,2.82352933330736e-06,2.28006428606188e-05,0,0,4.67872267016471e-05,0,2.57516654626282e-05,3.79663503148696e-05,1.44670441919017e-08,4.53243570279572e-09,0,0.00336053944035857,0.00615148213285826,0.000111920221032105,0.0060930775207034,0.00263703578390554,0.00649550532576418
"REF_SFM_AF25","Former_USSR","2040",0.0015843093809518,0.00146024228129208,0.00169701866828262,0.000255003993400682,0.0412539830327164,0.0402911050509029,0.133998372197909,0.00410969591859733,0.00141146174048757,0.000864142004219167,0.000439671240274678,5.51970336022748e-06,2.89660278799113e-05,0,0,4.03963953555248e-05,0,7.65471359506962e-05,5.5777499988712e-05,1.12703695211041e-08,4.78661785104506e-06,0,0.00380907394836928,0.00585330071338414,0.000105492072403351,0.00617000255742995,0.0026806091475766,0.00711115568578278
"REF_SFM_AF25","Former_USSR","2050",0.00158288061857247,0.00146179821029897,0.0017341537986827,0.000255384652868576,0.041979628548597,0.0403432815356091,0.133441629771269,0.00411435854698914,0.00139414502486472,0.000871655076119929,0.000448327709453953,7.38679570026346e-06,3.02098467666591e-05,0,0,3.32391036553799e-05,0,0.000126517290150246,7.68812692222297e-05,1.35004880342606e-07,1.15789807407458e-05,0,0.0042250487113424,0.00566600437018103,0.000101371481228709,0.00620436418444976,0.00273818958849418,0.00767872179016297
"REF_SFM_AF25","Former_USSR","2060",0.00155338765195342,0.0014708941459898,0.00176876795001554,0.0002579795899678,0.04295934667889,0.0403732584442477,0.132408102014676,0.00412179753462378,0.00140889962241731,0.000961876166811364,0.000462780820706321,9.33561074988659e-06,3.43795843792557e-05,0,0,2.77824390834812e-05,0,0.000167461953085591,9.39906639692847e-05,2.48935349985283e-07,1.33009682884312e-05,0,0.00473484229262507,0.00552843343703908,0.000101683586014259,0.00624590425178195,0.00283059714904232,0.00807608037832774
