"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM_noAF",2060,0.000564991040958519,1.07826001140029e-05,7.19087523476877e-06,1.02383137194785e-05,2.48746946048328e-05,2.24079373367371e-05,1.75180557552007e-05,4.75775062160076e-05,1.81335979494484e-06,1.87519781171739e-06,2.21671373744198e-06,0,3.63330566264984e-05,0,0,2.35362076473792e-07,0,4.32240024976081e-06,9.63753798258819e-06,3.39345072469436e-05,3.65590792567038e-05,0,4.76907908093858e-06,2.91322695012028e-06,2.35639435620593e-07,1.48782492663633e-06,2.57738249395989e-06,1.80711729876604e-05
"REF_MFM_noAF",2070,0.000581865185823501,1.07769038750844e-05,7.15036023827842e-06,1.02341362141516e-05,2.49155036827712e-05,2.24886684966593e-05,1.76835742339451e-05,4.76759814759703e-05,1.83147033494693e-06,1.98923873759659e-06,2.21311496178272e-06,0,3.66045974838924e-05,0,0,2.34209556611164e-07,0,3.74593460002516e-06,9.50692442904269e-06,3.29731516329646e-05,3.68437167960969e-05,0,4.79321090931008e-06,2.85186461139715e-06,2.36161208112278e-07,1.51295313210308e-06,2.58594424433421e-06,1.8386672841523e-05
"REF_MFM_noAF",2080,0.000596843876755994,1.07666503542195e-05,7.11766347734449e-06,1.02384014226339e-05,2.47695672479646e-05,2.25320177887379e-05,1.77236075724178e-05,4.76890012749704e-05,1.84253922138184e-06,2.07351972869211e-06,2.2110795183698e-06,0,3.58520542500649e-05,0,0,2.33879892900656e-07,0,3.46329652346785e-06,9.4806368916624e-06,3.23181416166344e-05,3.61941719137375e-05,0,4.7805541856582e-06,2.82628941284843e-06,2.35691614686504e-07,1.55311217021446e-06,2.57278113654699e-06,1.871950577513e-05
"REF_MFM_noAF",2090,0.000613390640002006,1.07572003310621e-05,7.04456145080977e-06,1.02624924088901e-05,2.46853001007609e-05,2.25555073379012e-05,1.771058219172e-05,4.76696073245866e-05,1.8504515480831e-06,2.1902551646543e-06,2.21320710293601e-06,0,3.51557412686143e-05,0,0,2.34741601443071e-07,0,3.47142882760259e-06,9.4923853433421e-06,3.18662652603129e-05,3.62713828517903e-05,0,4.74926023709125e-06,2.78015965594885e-06,2.35411834789989e-07,1.59481670346003e-06,2.56495888301473e-06,1.90054232046076e-05
"REF_MFM_noAF",2100,0.000627933298634411,1.07422496301568e-05,6.91306882454196e-06,1.02725383831032e-05,2.4693090709578e-05,2.25686032963335e-05,1.76788443828656e-05,4.76201558069779e-05,1.85107561522637e-06,2.30137877592252e-06,2.21532392946054e-06,0,3.50941183648452e-05,0,0,2.35577838321185e-07,0,3.4770833428838e-06,9.54452911149835e-06,3.13585794653885e-05,3.43468460331284e-05,0,4.6624799159299e-06,2.74440737162182e-06,2.35219258859678e-07,1.63386432105278e-06,2.5601520030657e-06,1.92984977506859e-05
"REF_SFM_AF0",2000,0.000458933744091315,1.09196997514107e-05,7.37800745670933e-06,9.77691918142419e-06,2.22323279336731e-05,2.14615789711836e-05,1.55227752717338e-05,4.63083779211133e-05,1.77221319833537e-06,1.37088509102514e-06,2.18741897990914e-06,0,3.16170967589591e-05,0,0,2.20036169144393e-07,0,0,0,0,0,0,0,3.47935515922324e-06,2.37083282970137e-07,1.2636280710866e-06,2.73959999881292e-06,1.71483978448638e-05
"REF_SFM_AF0",2010,0.000460260072825319,1.10542092287141e-05,7.430925383854e-06,1.00084728068149e-05,2.28834623450416e-05,2.15573886908174e-05,1.59755996473365e-05,4.6426107824981e-05,1.74576835057065e-06,1.58868605496943e-06,2.21374231246574e-06,0,3.13817869253039e-05,0,0,2.30431913089329e-07,0,0,0,0,0,0,3.99603318948745e-06,3.27186426329812e-06,2.40653624048866e-07,1.24609057674971e-06,2.80131342217017e-06,1.69508940065103e-05
"REF_SFM_AF0",2020,0.00047460617979539,1.11329294388249e-05,7.45198682075583e-06,1.00941633896775e-05,2.32993487944447e-05,2.17200424629762e-05,1.62100761956041e-05,4.66354646487307e-05,1.83388834843234e-06,1.75243101196971e-06,2.23316892243296e-06,0,3.16051143883974e-05,0,0,2.33682125123252e-07,0,2.37440449214403e-06,1.12926956912686e-05,3.80401978724838e-05,6.29202854955114e-05,0,4.14481292083538e-06,3.15360871603277e-06,2.40431577188357e-07,1.3031147088816e-06,2.7768614004019e-06,1.72326896490558e-05
"REF_SFM_AF0",2030,0.000502723855746532,1.11013468587613e-05,7.27014210498476e-06,1.03500473571029e-05,2.38461674806897e-05,2.19548635144626e-05,1.67041701212024e-05,4.69891233118829e-05,1.83344494897169e-06,1.7566108797218e-06,2.22319754726918e-06,1.72025291203645e-07,3.20805048876462e-05,0,0,2.38916239724012e-07,0,5.0519088872361e-06,1.07985529652218e-05,3.78576795387095e-05,3.68599981128025e-05,0,4.44345366732769e-06,3.11913654850689e-06,2.38059149329337e-07,1.36615587628931e-06,2.74527536534584e-06,1.74907552932078e-05
"REF_SFM_AF0",2040,0.000528276264887966,1.10924239704913e-05,7.34860916972584e-06,1.03645266151349e-05,2.42110978350597e-05,2.21326462073699e-05,1.70696317908338e-05,4.72379990106652e-05,1.81326832707602e-06,1.76178084654253e-06,2.22391643173829e-06,1.89378057689263e-07,3.23188904888285e-05,0,0,2.43837538142538e-07,0,4.79795646765548e-06,1.09362748050294e-05,3.71718205997878e-05,3.54828908482681e-05,0,4.57744123076288e-06,3.07799029190058e-06,2.34413199584123e-07,1.41688396365204e-06,2.65453520108685e-06,1.77032960995488e-05
"REF_SFM_AF0",2050,0.000548436919619068,1.10103292430055e-05,7.32772117378524e-06,1.03111823347119e-05,2.45140707214364e-05,2.22769297228062e-05,1.73047471479674e-05,4.7410573490639e-05,1.79539920214786e-06,1.76787237221841e-06,2.20910880648619e-06,1.97089828455809e-07,3.27445246696753e-05,0,0,2.45866925053101e-07,0,4.57693770731966e-06,1.04573351229456e-05,3.52876912942546e-05,3.50559394373698e-05,0,4.68857008178497e-06,3.00347608276532e-06,2.33512353433419e-07,1.45886966037778e-06,2.61533496729382e-06,1.78054956002574e-05
"REF_SFM_AF0",2060,0.00056315581875474,1.07500230791529e-05,7.17558166519897e-06,1.02135856036138e-05,2.48695992079585e-05,2.23990113563021e-05,1.75150718677934e-05,4.75706720898586e-05,1.79635475872536e-06,1.78094094525475e-06,2.15961274735308e-06,2.0137188402349e-07,3.32745943743816e-05,0,0,2.44705079031657e-07,0,4.30791836980128e-06,9.78856761133619e-06,3.39226835487273e-05,3.63059024405174e-05,0,4.76878548246728e-06,2.91714915051165e-06,2.35021054650408e-07,1.48828987624544e-06,2.57574201420492e-06,1.80814223930052e-05
"REF_SFM_AF0",2070,0.000579554231445506,1.07350298944866e-05,7.13059266712953e-06,1.02004118288806e-05,2.49109316430044e-05,2.24787357036225e-05,1.76800825960654e-05,4.76680799947834e-05,1.8093732944345e-06,1.83539158295711e-06,2.15398801225962e-06,2.0292799294087e-07,3.40318960235895e-05,0,0,2.47076390068369e-07,0,3.73036972354356e-06,9.74672395075881e-06,3.29615452569967e-05,3.42683120047854e-05,0,4.79289093781969e-06,2.85572838343394e-06,2.35281579773006e-07,1.51270925072381e-06,2.5817716318907e-06,1.83959494968676e-05
"REF_SFM_AF0",2080,0.000594338389471922,1.0720421161921e-05,7.09438969748725e-06,1.01969902754832e-05,2.47652654723362e-05,2.25214215848554e-05,1.77196916667147e-05,4.76803576093265e-05,1.82127059521188e-06,1.86205996094692e-06,2.15019327479514e-06,2.12248200009242e-07,3.27156864896101e-05,0,0,2.50941389936778e-07,0,3.44701936709199e-06,9.86113254019352e-06,3.23069122688437e-05,3.36946005677539e-05,0,4.78019394107459e-06,2.82809147966247e-06,2.34393391373717e-07,1.55111449733799e-06,2.56330164682068e-06,1.87211668921312e-05
"REF_SFM_AF0",2090,0.000610785000202477,1.07059295508607e-05,7.0186777545627e-06,1.02134822003778e-05,2.46826278415577e-05,2.25449925799758e-05,1.77066786954822e-05,4.76609587401451e-05,1.82740123976061e-06,2.01039945094756e-06,2.15006994484184e-06,2.15654848344369e-07,3.16451053707165e-05,0,0,2.56074677749419e-07,0,3.45224212792529e-06,9.91972450390169e-06,3.18554000272074e-05,3.12357181596689e-05,0,4.74888980659852e-06,2.77810621399001e-06,2.33646018383272e-07,1.58956583402503e-06,2.54947160507911e-06,1.89921715396764e-05
"REF_SFM_AF0",2100,0.000626393776796368,1.07077488318385e-05,6.89543581786587e-06,1.02312138746025e-05,2.4689850730784e-05,2.25583530576385e-05,1.76747459848394e-05,4.76117261334164e-05,1.9283108789426e-06,2.15351893651432e-06,2.15517392502484e-06,1.9900150606782e-07,3.1643537207538e-05,0,0,2.63291247951233e-07,0,3.45713333296083e-06,9.95992881498345e-06,3.13482570775787e-05,3.20061315871002e-05,0,4.6621443519797e-06,2.73894246288104e-06,2.33268262238673e-07,1.62563999525854e-06,2.54140134728201e-06,1.92704082387986e-05
"REF_SFM_AF100",2000,0.000458676922440932,1.09024215165112e-05,7.3699038138206e-06,9.75935851279659e-06,2.22322682807951e-05,2.14614975848395e-05,1.55227365921898e-05,4.6308226327239e-05,1.61777642514638e-06,1.36429004498444e-06,2.92127257650302e-06,0,3.1632736395296e-05,0,0,2.19893939820422e-07,0,0,0,0,0,0,0,3.47948814870262e-06,2.37076259944236e-07,1.26358271606497e-06,2.73925260145757e-06,1.71475303288668e-05
"REF_SFM_AF100",2010,0.000459943312476685,1.10247658018914e-05,7.41689358577626e-06,9.9783835610706e-06,2.28833601714264e-05,2.15572633301822e-05,1.59755405708225e-05,4.64259044453829e-05,1.56279544445777e-06,1.59109392587459e-06,2.95156393359901e-06,0,3.13339788827151e-05,0,0,2.30145766302244e-07,0,0,0,0,0,0,3.99602970766653e-06,3.27198764085708e-06,2.40674951417706e-07,1.24604034532869e-06,2.8013160537661e-06,1.69489751913295e-05
"REF_SFM_AF100",2020,0.000474496305799025,1.11316300590771e-05,7.4500362344081e-06,1.00918117184651e-05,2.32992588481521e-05,2.17198632730008e-05,1.62100556070637e-05,4.66351985491289e-05,1.58811248179398e-06,1.75813735339726e-06,2.98191955262662e-06,0,3.14853429735821e-05,0,0,2.33585805975328e-07,0,2.37464133905891e-06,1.12632632537202e-05,3.80399933316385e-05,0,0,4.14480300024503e-06,3.15359435168414e-06,2.40415855000474e-07,1.30297485552342e-06,2.77677582810458e-06,1.72295224872064e-05
"REF_SFM_AF100",2030,0.000502222967466211,1.10981212367781e-05,7.26739566158681e-06,1.03464511059385e-05,2.38480037683509e-05,2.19575543443855e-05,1.67054956124614e-05,4.69918113143439e-05,1.60472068617272e-06,1.80445154242503e-06,2.95969350906195e-06,0,3.12667411609468e-05,0,0,2.44097456403591e-07,0,5.05132528586253e-06,1.08495893674805e-05,3.78599958133818e-05,4.46533017006051e-05,0,4.44355991900775e-06,3.11671050661783e-06,2.37497447949506e-07,1.36434373421129e-06,2.73870046496489e-06,1.74798311800313e-05
"REF_SFM_AF100",2040,0.000527597614506017,1.11084800710392e-05,7.3569843363977e-06,1.03771633074693e-05,2.4216591600245e-05,2.2141673903297e-05,1.70732769859823e-05,4.72462005424862e-05,1.6573498121729e-06,1.99069469857852e-06,2.96266932973727e-06,0,3.30736358713411e-05,0,0,2.58594445383479e-07,0,4.80757665044502e-06,1.03829553677071e-05,3.7190251787507e-05,3.36843619641298e-05,0,4.5779151921085e-06,3.07283274103953e-06,2.33474518393792e-07,1.41315033203218e-06,2.64512521780689e-06,1.7684624308162e-05
"REF_SFM_AF100",2050,0.000546328004958439,1.10307799153046e-05,7.34220970626332e-06,1.03285436672919e-05,2.45219886753575e-05,2.22917763162067e-05,1.73103835848086e-05,4.74239974253177e-05,1.71291491234267e-06,2.18503250828369e-06,2.94018876032058e-06,0,3.39760574473418e-05,0,0,2.77493369161644e-07,0,4.58494629293126e-06,9.60779005554531e-06,3.5311440804266e-05,3.54982654714106e-05,0,4.68921013841288e-06,2.99534978316374e-06,2.32202884244024e-07,1.45489694311773e-06,2.60154178906827e-06,1.7782397535321e-05
"REF_SFM_AF100",2060,0.000559715208757532,1.07633906473095e-05,7.19243821693257e-06,1.02241482456517e-05,2.48802448769964e-05,2.24246656886359e-05,1.75251183758383e-05,4.75943374218877e-05,1.73453558576387e-06,2.33077073877919e-06,2.85131945865358e-06,0,3.51978409997168e-05,0,0,2.89768784343267e-07,0,4.31000801869867e-06,8.62566430118365e-06,3.39599377276242e-05,3.81644512595396e-05,0,4.7699543787914e-06,2.90212639911972e-06,2.33558939697294e-07,1.48184252674818e-06,2.56451173626802e-06,1.80334437235937e-05
"REF_SFM_AF100",2070,0.000574441348683273,1.07425842351477e-05,7.14514330245589e-06,1.01981926218039e-05,2.49238885586209e-05,2.25103744817522e-05,1.76937270491577e-05,4.76975171089709e-05,1.80432293412609e-06,2.54376792381621e-06,2.83910073841221e-06,0,3.58954510938662e-05,0,0,3.01652076454698e-07,0,3.7204057285676e-06,8.41808058139189e-06,3.30019022686672e-05,3.07387317023567e-05,0,4.79445371680216e-06,2.83879245017911e-06,2.33640927042285e-07,1.50605399425336e-06,2.57175698984918e-06,1.83445811317896e-05
"REF_SFM_AF100",2080,0.000587258221829134,1.07201058101992e-05,7.10381744499538e-06,1.01844430745863e-05,2.47753547214252e-05,2.25571074631458e-05,1.77347570651079e-05,4.77134886997833e-05,1.88013900847727e-06,2.52614885151883e-06,2.83153053645218e-06,0,3.57526434064697e-05,0,0,3.21088134575968e-07,0,3.43089375193067e-06,8.37865856496844e-06,3.23491672716352e-05,3.24572243916465e-05,0,4.78202378273547e-06,2.81939947106271e-06,2.33167906291933e-07,1.55076109345404e-06,2.56251789150321e-06,1.86937016284978e-05
"REF_SFM_AF100",2090,0.000601663839158162,1.06989699453764e-05,7.02391398258795e-06,1.01942282677938e-05,2.46949925510649e-05,2.25808564919545e-05,1.77225053480979e-05,4.7694582166825e-05,1.99573619138357e-06,2.64662061276834e-06,2.82954156147194e-06,0,3.47362083715742e-05,0,0,3.42382215927692e-07,0,3.43682449335675e-06,8.32204660740872e-06,3.18991388515402e-05,2.72571077854499e-05,0,4.75087781894747e-06,2.77921886903111e-06,2.32645084661011e-07,1.59602474995947e-06,2.55609492215814e-06,1.89998299073032e-05
"REF_SFM_AF100",2100,0.000614322802579579,1.06792595713772e-05,6.88894096224103e-06,1.01944084407657e-05,2.47007511009257e-05,2.25932691455542e-05,1.76896263259919e-05,4.76443429646916e-05,2.21050090406219e-06,2.74543806801353e-06,2.829067743789e-06,0,3.45589588922903e-05,0,0,3.59338676134625e-07,0,3.43437917123988e-06,8.26910328972557e-06,3.13947861013843e-05,2.72603568682461e-05,0,4.66436559297785e-06,2.75082738157551e-06,2.32217378591932e-07,1.63917243817042e-06,2.55216591698861e-06,1.93259661630301e-05
"REF_SFM_AF25",2000,0.000458900566238836,1.09189010997928e-05,7.37751451111097e-06,9.77600500716327e-06,2.22323316854152e-05,2.14615766680314e-05,1.55227712471249e-05,4.63083655817549e-05,1.74422244068612e-06,1.37076080282726e-06,2.31267789522837e-06,0,3.15911721263358e-05,0,0,2.20024180795983e-07,0,0,0,0,0,0,0,3.47937511430674e-06,2.37093329431541e-07,1.26362090516895e-06,2.73972191511123e-06,1.71485001889769e-05
"REF_SFM_AF25",2010,0.000460220661915695,1.10531287119075e-05,7.43024089531363e-06,1.00073208456171e-05,2.28834634005618e-05,2.15573800579491e-05,1.59755916631303e-05,4.64260881003241e-05,1.71176940887976e-06,1.58818576477879e-06,2.34001745407506e-06,0,3.13426123543518e-05,0,0,2.3041470591015e-07,0,0,0,0,0,0,3.99603198564821e-06,3.27189624945561e-06,2.4066438715298e-07,1.24609130809276e-06,2.80142420988736e-06,1.69509924014719e-05
"REF_SFM_AF25",2020,0.000474612504768265,1.11329066786081e-05,7.45218458378379e-06,1.0095036696296e-05,2.32993565396511e-05,2.17200090689862e-05,1.62100614995789e-05,4.66354315624992e-05,1.7917508086721e-06,1.75597648177765e-06,2.36121575388391e-06,0,3.15619659825284e-05,0,0,2.33686831697969e-07,0,2.37418315714144e-06,1.12520952778891e-05,3.80401577114975e-05,7.26122163985283e-05,0,4.14481327448915e-06,3.15334542883474e-06,2.4061712291481e-07,1.30292399865588e-06,2.78218849419148e-06,1.72318104599572e-05
"REF_SFM_AF25",2030,0.000502665446206828,1.11010502660013e-05,7.27017805085822e-06,1.03502886747163e-05,2.38465366117747e-05,2.19550594042456e-05,1.67044865074405e-05,4.69893125205231e-05,1.79836694345925e-06,1.76448401903767e-06,2.3482532240844e-06,1.73695556319491e-07,3.13465219810371e-05,0,0,2.3968705235494e-07,0,5.05215557166462e-06,1.07823681464348e-05,3.78580083552682e-05,3.46601797291435e-05,0,4.44347378213486e-06,3.11882869115826e-06,2.38088099746139e-07,1.36605517813857e-06,2.74786033663325e-06,1.74917526650506e-05
"REF_SFM_AF25",2040,0.000527798614506714,1.109194052122e-05,7.34920704848166e-06,1.03640376877369e-05,2.4212306518222e-05,2.21340018124944e-05,1.7070253663949e-05,4.72390990148881e-05,1.78402822291765e-06,1.76991878243566e-06,2.34815021133249e-06,2.05053136892957e-07,3.2423232040932e-05,0,0,2.45096006235137e-07,0,4.79841621952515e-06,1.09104508829163e-05,3.71743924280268e-05,3.47006514495465e-05,0,4.57753306409396e-06,3.07655771710457e-06,2.3432945418468e-07,1.41625458246079e-06,2.65615163800599e-06,1.77012257089923e-05
"REF_SFM_AF25",2050,0.000548148331075223,1.10121917503915e-05,7.33084685921362e-06,1.03139723370722e-05,2.45145456338388e-05,2.22783420964633e-05,1.73052137759138e-05,4.74117767578203e-05,1.79073340836562e-06,1.87602883645522e-06,2.33116674409195e-06,2.19944341973638e-07,3.21443980442497e-05,0,0,2.49086575396255e-07,0,4.57700607560609e-06,1.03172654707454e-05,3.52913055672035e-05,3.64137958062596e-05,0,4.68865235944705e-06,3.00245878057981e-06,2.33127942944671e-07,1.45837896841271e-06,2.61087978497446e-06,1.78053184259957e-05
"REF_SFM_AF25",2060,0.000563163508817511,1.0756943462848e-05,7.1818639484883e-06,1.0217887483654e-05,2.48701834588015e-05,2.24008112877209e-05,1.75156194045616e-05,4.75722809422268e-05,1.82791043081106e-06,1.89341450806479e-06,2.27216014752401e-06,2.28651896367202e-07,3.24947613045927e-05,0,0,2.47835011173134e-07,0,4.30882543285655e-06,9.56714757344106e-06,3.39265407636889e-05,3.73889053311097e-05,0,4.76886745269171e-06,2.91621317071103e-06,2.34557898633043e-07,1.48835589993238e-06,2.57150265776152e-06,1.80816185478212e-05
"REF_SFM_AF25",2070,0.000579712631134949,1.07448337789107e-05,7.13926844120673e-06,1.02080858160201e-05,2.49108383312272e-05,2.24807650154297e-05,1.76807466518936e-05,4.76699288599824e-05,1.86956791681995e-06,1.91989545899619e-06,2.26584574825216e-06,2.31470033761501e-07,3.28367626268075e-05,0,0,2.51522603644981e-07,0,3.72924500681542e-06,9.43685020857281e-06,3.29658500179509e-05,3.76657089402393e-05,0,4.79298324247564e-06,2.85571870558552e-06,2.348694390499e-07,1.51411214476299e-06,2.57935399303641e-06,1.83985833333818e-05
"REF_SFM_AF25",2080,0.000594432485324846,1.07319983870466e-05,7.10454045536053e-06,1.02080028715379e-05,2.47651576315384e-05,2.25237347438823e-05,1.77205403187733e-05,4.76824909407635e-05,1.92153894659857e-06,2.00732645538446e-06,2.26220730747839e-06,2.31113339112033e-07,3.2223922499866e-05,0,0,2.58034371749065e-07,0,3.44356404869217e-06,9.46988414179439e-06,3.23113520993867e-05,3.71031321587822e-05,0,4.78033119558662e-06,2.82967246965484e-06,2.34084595983579e-07,1.55415808030444e-06,2.56405632907737e-06,1.87366111909838e-05
"REF_SFM_AF25",2090,0.000610763209001443,1.0718358144369e-05,7.02901309687844e-06,1.02258785767481e-05,2.46846008250334e-05,2.25473918898351e-05,1.77080534656636e-05,4.7663266221123e-05,1.96683077425432e-06,2.17792925603434e-06,2.26198758907383e-06,2.33918288499105e-07,3.14402907190202e-05,0,0,2.6503243782515e-07,0,3.44805737813755e-06,9.50610641150393e-06,3.18599597268398e-05,2.82444031132249e-05,0,4.74904909815029e-06,2.78119709886167e-06,2.3329844799703e-07,1.59357064957808e-06,2.55091334425511e-06,1.90180727250351e-05
"REF_SFM_AF25",2100,0.000627579634857447,1.07452881189792e-05,6.91500495026617e-06,1.02475479198187e-05,2.46926727362778e-05,2.2560611240541e-05,1.76761605859407e-05,4.76139282788838e-05,2.21410972826589e-06,2.30173455912116e-06,2.27073817122246e-06,2.13787638069123e-07,3.13241335099003e-05,0,0,2.77915473261957e-07,0,3.45012839988986e-06,9.55026937645325e-06,3.13526864680088e-05,2.75231707328053e-05,0,4.66228343519948e-06,2.74374792217814e-06,2.32982255477641e-07,1.63245217791949e-06,2.54533256385276e-06,1.93079758135484e-05
"REF_SFM_AF50",2000,0.000458859881340276,1.09177366402773e-05,7.37685268121471e-06,9.77489384732294e-06,2.22323152352551e-05,2.14615608363118e-05,1.55227685467028e-05,4.63083304679581e-05,1.71205946056175e-06,1.36674408290944e-06,2.4572025099773e-06,0,3.15806351362287e-05,0,0,2.20009517534942e-07,0,0,0,0,0,0,0,3.47941562774267e-06,2.37089367209725e-07,1.26361897938091e-06,2.7396229886376e-06,1.71484061600596e-05
"REF_SFM_AF50",2010,0.000460142381516942,1.10460891101634e-05,7.42674896422389e-06,9.99929449379884e-06,2.28834308697471e-05,2.15573496787704e-05,1.59755823502796e-05,4.64260351973385e-05,1.67610960683332e-06,1.58251055457956e-06,2.48507262237378e-06,0,3.13235221320945e-05,0,0,2.30348395887714e-07,0,0,0,0,0,0,3.99603091394369e-06,3.27196938878843e-06,2.40669388101017e-07,1.24609669703357e-06,2.80144054096801e-06,1.69508946306407e-05
"REF_SFM_AF50",2020,0.000474544075576514,1.1132671213902e-05,7.45102562213122e-06,1.00926985683659e-05,2.32993076452415e-05,2.17199586867841e-05,1.62100593438459e-05,4.66353186192865e-05,1.74314939287251e-06,1.73716657117958e-06,2.50833185399313e-06,0,3.15079436253165e-05,0,0,2.33657139501524e-07,0,2.37455205098353e-06,1.13193858017333e-05,3.80400916846693e-05,7.24097334737592e-05,0,4.144809700355e-06,3.15415616450238e-06,2.40448016997167e-07,1.30333034831408e-06,2.77685989890083e-06,1.72335707778742e-05
"REF_SFM_AF50",2030,0.000502736904164908,1.11005377619557e-05,7.26911678380101e-06,1.03484468811592e-05,2.38461824730354e-05,2.19549453910721e-05,1.67042858105419e-05,4.69891715195754e-05,1.75255545546283e-06,1.75657321867633e-06,2.49363721719517e-06,1.7384769100364e-07,3.18363399241713e-05,0,0,2.41844026735076e-07,0,5.05210700557893e-06,1.07533113758944e-05,3.78586580634894e-05,4.16263782271379e-05,0,4.44345559494751e-06,3.11973979632434e-06,2.37831758819206e-07,1.3665330811348e-06,2.74251189123836e-06,1.74938357710318e-05
"REF_SFM_AF50",2040,0.000527622605763042,1.10933011741356e-05,7.34925269702173e-06,1.03627665771279e-05,2.42151504951965e-05,2.21380865800088e-05,1.7071519260289e-05,4.72421980276171e-05,1.74430232945934e-06,1.80843637624837e-06,2.49331670557215e-06,2.25952250930269e-07,3.47616024772149e-05,0,0,2.49446535812276e-07,0,4.8003496211546e-06,1.06498089902303e-05,3.71852229762523e-05,3.08951216283749e-05,0,4.57772478742504e-06,3.07421094249254e-06,2.33952517067535e-07,1.41539001141506e-06,2.64928951085614e-06,1.76950404895346e-05
"REF_SFM_AF50",2050,0.000547982310758215,1.10196827573516e-05,7.33292084081256e-06,1.03149339349959e-05,2.45199025527048e-05,2.22863879573649e-05,1.73081959476611e-05,4.74179928489054e-05,1.79933944905914e-06,1.86271470492409e-06,2.47660699442877e-06,2.38241896724773e-07,3.63188806942901e-05,0,0,2.5397836421857e-07,0,4.57893358987688e-06,1.00157876439757e-05,3.53061771930577e-05,3.38807618057753e-05,0,4.68896980562264e-06,2.99685678370804e-06,2.32872951074857e-07,1.45671188380448e-06,2.60963428117976e-06,1.77892034213287e-05
"REF_SFM_AF50",2060,0.000562774537852038,1.07608550759645e-05,7.18296553025805e-06,1.02187684591323e-05,2.48760751033465e-05,2.24107608829751e-05,1.75196238811078e-05,4.75801455048335e-05,1.83475371659266e-06,1.92834995412876e-06,2.41064364219709e-06,2.35784494515355e-07,3.6233474158921e-05,0,0,2.54756710936271e-07,0,4.30884490926062e-06,9.23121671893436e-06,3.3941604274096e-05,3.58333607880563e-05,0,4.76927156902114e-06,2.90937676515787e-06,2.34282564979754e-07,1.48611997255358e-06,2.57163294196682e-06,1.80605195736284e-05
"REF_SFM_AF50",2070,0.000578868357171477,1.07472802393476e-05,7.13861565546892e-06,1.02055090139134e-05,2.49185350680751e-05,2.24923660404002e-05,1.76858217611869e-05,4.7679551464729e-05,1.88687956403668e-06,2.07697495503988e-06,2.40288246321553e-06,2.38599370684115e-07,3.6503476764653e-05,0,0,2.61583801947207e-07,0,3.72691729961171e-06,9.09940642657598e-06,3.29813629866182e-05,3.06522990221929e-05,0,4.79349137701459e-06,2.84678214878547e-06,2.34340489635632e-07,1.50999142951153e-06,2.57684330140282e-06,1.83660241270029e-05
"REF_SFM_AF50",2080,0.00059310444742461,1.07320190802377e-05,7.10396381859768e-06,1.02024111226524e-05,2.47764032644293e-05,2.25367773018374e-05,1.77270524905827e-05,4.76935289329981e-05,1.94133631887414e-06,2.23161664517469e-06,2.39787878052573e-06,2.45124577923267e-07,3.54438937111174e-05,0,0,2.7119962340851e-07,0,3.44059259669602e-06,9.00815035678377e-06,3.23277726348254e-05,2.50280318639447e-05,0,4.78089679516398e-06,2.81994547733135e-06,2.33472733093438e-07,1.54906289501127e-06,2.56082309826798e-06,1.86973740163028e-05
"REF_SFM_AF50",2090,0.000608934060950747,1.07142477408388e-05,7.02884939726464e-06,1.02175765216391e-05,2.4692171205074e-05,2.25604953611922e-05,1.77140675768987e-05,4.76748945736823e-05,2.00314086520686e-06,2.35318388768879e-06,2.39624577835561e-06,2.4185841986558e-07,3.44633622902401e-05,0,0,2.82039288694708e-07,0,3.44427700020717e-06,8.88177584691246e-06,3.187648934694e-05,2.56911419325737e-05,0,4.74965695640485e-06,2.77504381701029e-06,2.32964868658613e-07,1.59196719079931e-06,2.55264236610149e-06,1.89891412941978e-05
"REF_SFM_AF50",2100,0.000624770891945211,1.07299667265532e-05,6.91203138710382e-06,1.02362764970866e-05,2.46985991078824e-05,2.257368306356e-05,1.76821756516552e-05,4.7625514109859e-05,2.2762154254992e-06,2.45562698458968e-06,2.40335559457933e-06,2.22835723527364e-07,3.44027643331007e-05,0,0,3.00059578800237e-07,0,3.44515657822887e-06,8.79140161385719e-06,3.13692455575081e-05,2.67762352652819e-05,0,4.66288324748753e-06,2.74116339863731e-06,2.32684536963398e-07,1.632554854563e-06,2.54856485709277e-06,1.92901090572002e-05
"REF_SFM_AF75",2000,0.000458783129595512,1.09129020988543e-05,7.37444114756799e-06,9.7690614086497e-06,2.2232309356793e-05,2.14615692003469e-05,1.5522773347842e-05,4.63083172443252e-05,1.67199681425074e-06,1.37103034664987e-06,2.64684112585167e-06,0,3.16221224533269e-05,0,0,2.19963653664551e-07,0,0,0,0,0,0,0,3.47941764639567e-06,2.37078340477907e-07,1.26359628080461e-06,2.73939701031563e-06,1.71479965633723e-05
