"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF100","2060",2.73770425384768e-05,7.08615077799708e-05,3.49365428755148e-05,0.000280566451349932,3.88723704182757e-05,0.000139667116458289,1.30429357419701e-05
"RCP_SFM_AF100","2070",3.15944835131857e-05,6.96452561613679e-05,3.89222824860688e-05,0.000290020799065648,3.71578316397894e-05,0.000122645855827605,1.19373311537127e-05
"RCP_SFM_AF100","2080",3.36698903522201e-05,6.85708891758275e-05,4.13088639903189e-05,0.00028309895967571,3.71737419708316e-05,0.000117908003411131,9.86058199583496e-06
"RCP_SFM_AF100","2090",3.74670140953004e-05,6.83613918058215e-05,4.52802093863602e-05,0.000274776690267299,3.73589100531324e-05,0.000127341604861762,8.35257536894771e-06
"RCP_SFM_AF100","2100",4.29311097759103e-05,6.83102617204756e-05,5.059406701125e-05,0.000266688200727812,3.76088131789864e-05,0.000143532563121771,6.97661052407175e-06
"RCP_SFM_AF25","2000",3.17346299505197e-05,5.71525882691107e-05,3.513787123167e-05,0.000140169665146449,NA,NA,2.54879941447267e-05
"RCP_SFM_AF25","2010",2.85462980203169e-05,5.68122718649175e-05,3.2757243844466e-05,0.000151277393182122,NA,NA,2.2381900353862e-05
"RCP_SFM_AF25","2020",2.60011548017546e-05,5.74422584991458e-05,3.09390204465372e-05,0.000154112318014385,5.33960905317272e-05,4.26530891352078e-05,1.99507846438778e-05
"RCP_SFM_AF25","2030",2.32394220444387e-05,5.71537800545672e-05,2.81266439410947e-05,0.00015717189803743,5.07426966208813e-05,0.000135739808738342,1.76923908994215e-05
"RCP_SFM_AF25","2040",2.081840055938e-05,5.71586810337324e-05,2.62570819909157e-05,0.000176959186759503,4.67911949827707e-05,0.000118664582968629,1.51141150387904e-05
"RCP_SFM_AF25","2050",2.05862526832983e-05,5.68840902963056e-05,2.58454477837599e-05,0.000181618406827805,4.44976258229052e-05,0.00012589263973292,1.40978119676331e-05
"RCP_SFM_AF25","2060",2.12878076915632e-05,5.66357013349496e-05,2.61996738057807e-05,0.000206639419705632,4.2561173580474e-05,0.000142424874298592,1.37848946559215e-05
"RCP_SFM_AF25","2070",2.3643109456101e-05,5.5999710011785e-05,2.80679437201262e-05,0.000246951928406265,4.07404489714601e-05,0.000134051042930491,1.41345715666374e-05
"RCP_SFM_AF25","2080",2.40715725444742e-05,5.54379262731594e-05,2.83297926870351e-05,0.000257267938317512,3.94171563153531e-05,0.0001291141482029,1.32275699596807e-05
"RCP_SFM_AF25","2090",2.38350438263605e-05,5.51210363227227e-05,2.80875088258661e-05,0.000251461886288883,3.85367011548438e-05,0.000137330153951669,1.20344552845146e-05
"RCP_SFM_AF25","2100",2.31689309267376e-05,5.48702812156697e-05,2.75147708684272e-05,0.000251302876597059,3.79934535842129e-05,0.000150273158428029,1.07436100992986e-05
"RCP_SFM_AF50","2000",3.1233717876456e-05,6.04423316674265e-05,3.51444946183433e-05,0.000140143467147351,NA,NA,2.50898781071906e-05
"RCP_SFM_AF50","2010",2.8027211383315e-05,6.00613179566677e-05,3.27995177629579e-05,0.000151165996920964,NA,NA,2.19793837494905e-05
"RCP_SFM_AF50","2020",2.53876597236393e-05,6.07463959162681e-05,3.09407945744047e-05,0.000153960793649111,5.33952365482619e-05,NA,1.94271822770457e-05
"RCP_SFM_AF50","2030",2.28764532883345e-05,6.02427784158e-05,2.82926556128134e-05,0.000161830281512453,4.94847077132785e-05,0.000110902114170948,1.72943125831166e-05
"RCP_SFM_AF50","2040",2.11254754132178e-05,6.04514574969625e-05,2.70542887564103e-05,0.000197394179175679,4.64959187819158e-05,0.000115419614211419,1.50543062558786e-05
"RCP_SFM_AF50","2050",2.11721844469312e-05,6.03694357376697e-05,2.69442027092889e-05,0.000212678809961463,4.31181642310587e-05,0.000124278754054326,1.39579900728665e-05
"RCP_SFM_AF50","2060",2.30144020560482e-05,6.0058790884306e-05,2.84475790841927e-05,0.000259324392225371,4.19655293632291e-05,0.000144283298309432,1.37249260706075e-05
"RCP_SFM_AF50","2070",2.57168359697779e-05,5.92626287821854e-05,3.06765634017199e-05,0.000278626153605528,3.91373122410507e-05,0.000131804505224729,1.36829451899993e-05
