Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF0,PA0404,0.260252817,0.328791047,0.407251558,0.413542368,0.467201134,0.479542334,0.483729224,0.488421375,0.490100027,0.492681219,0.493910116,Clear_cut_EU_ex
REF,MFM,AF0,PA0405,0.272639448,0.344439727,0.426634535,0.433224754,0.489437388,0.502365962,0.506752126,0.511667598,0.513426145,0.516130187,0.517417573,Clear_cut_EU_ex
REF,MFM,AF0,PA0406,0.505476653,0.638595192,0.790985306,0.803203647,0.907422512,0.931392238,0.939524235,0.948637576,0.951897943,0.956911268,0.959298097,Clear_cut_EU_ex
REF,MFM,AF0,PA0409,0.259082258,0.327312218,0.405419831,0.411682347,0.465099767,0.477385459,0.481553518,0.486224564,0.487895666,0.490465248,0.491688618,Clear_cut_EU_ex
REF,MFM,AF0,PA0412,0.963773424,1.217585561,1.50814209,1.531438345,1.730148556,1.775850735,1.79135571,1.808731777,1.814948196,1.824506915,1.829057792,Clear_cut_EU_ex
REF,MFM,AF0,PA0418,0.072281517,0.091317035,0.113108326,0.114855509,0.129758467,0.13318606,0.134348909,0.135652087,0.136118309,0.136835198,0.137176507,Clear_cut_EU_ex
REF,MFM,AF0,PA0419,0.033206678,0.04195174,0.051962825,0.052765494,0.059612026,0.061186688,0.06172091,0.0623196,0.062533786,0.06286313,0.06301993,Clear_cut_EU_ex
REF,MFM,AF0,PA0421,0.020028647,0.025303241,0.031341439,0.031825569,0.035955064,0.036904823,0.037227039,0.03758814,0.037717326,0.037915971,0.038010545,Clear_cut_EU_ex
REF,MFM,AF0,PA0422,0.000421595,0.000532623,0.000659724,0.000669915,0.000756839,0.000776831,0.000783614,0.000791215,0.000793934,0.000798115,0.000800106,Clear_cut_EU_ex
REF,MFM,AF0,PA0429,0.077057346,0.097350591,0.120581689,0.122444313,0.13833195,0.141986012,0.143225694,0.144614977,0.145112003,0.145876259,0.146240119,Clear_cut_EU_ex
REF,MFM,AF0,PA0431,0.759598148,0.959640217,1.188642382,1.207003329,1.363616806,1.399636985,1.411857233,1.425552182,1.430451654,1.43798536,1.441572134,Clear_cut_EU_ex
REF,MFM,AF0,PA0432,0.134284435,0.169648576,0.210132385,0.213378298,0.24106498,0.247432754,0.249593092,0.252014133,0.252880279,0.254212114,0.254846197,Clear_cut_EU_ex
REF,MFM,AF0,PA0433,0.106357258,0.134366708,0.166431086,0.169001945,0.190930619,0.195974085,0.197685137,0.199602674,0.200288687,0.20134354,0.201845752,Clear_cut_EU_ex
REF,MFM,AF0,PA0435,0.080383935,0.101553244,0.125787236,0.12773027,0.14430378,0.14811559,0.149408789,0.150858047,0.15137653,0.152173779,0.152553347,Clear_cut_EU_ex
REF,MFM,AF0,PA0436,1.384263483,1.748812727,2.166137777,2.199598084,2.485004676,2.550646513,2.57291624,2.597873407,2.606802022,2.620531168,2.627067572,Clear_cut_EU_ex
REF,MFM,AF0,PA0445,1.962156194,2.478894926,3.070441942,3.117871026,3.52242718,3.615472716,3.647039454,3.682415565,3.695071637,3.714532332,3.723797508,Clear_cut_EU_ex
REF,MFM,AF0,PA0501,0.630923435,0.797078697,0.987288261,1.002538893,1.132622297,1.162540715,1.172690873,1.184065919,1.188135428,1.194392937,1.197372117,Clear_cut_EU_ex
REF,MFM,AF0,PA0503,0.059512901,0.075185772,0.093127605,0.094566146,0.106836479,0.109658584,0.110616014,0.111688984,0.112072848,0.112663097,0.112944114,Clear_cut_EU_ex
REF,MFM,AF0,PA0504,0.326064505,0.411934406,0.510235696,0.518117302,0.58534508,0.600807074,0.606052728,0.611931411,0.614034554,0.617268467,0.618808123,Clear_cut_EU_ex
REF,MFM,AF0,PA0608,3.37374055,4.262223546,5.279332256,5.360882046,6.056477792,6.216460721,6.270736719,6.331562571,6.35332348,6.386784289,6.402714877,Clear_cut_EU_ex
REF,MFM,AF0,PA0814,0.025953454,0.032788361,0.040612757,0.041240102,0.046591169,0.047821883,0.048239417,0.048707337,0.048874739,0.049132146,0.049254696,Clear_cut_EU_ex
