"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem_EU","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_SFM_AF0","NA1305",32.9071508342,14.721743369,0.895772892,0.09827277,14.025702129,0.3240811642,0,0,0,0,0,0,0,0,0,0,1.83939673664717,0.0332944768852826,0.968887296467552
"RCP_SFM_AF0","NA1306",2.050210088453,0.78937124533,0.023755988,0.004838693,1.12842233967,0.001357763453,0,0,0,0.0002144955,0,0,0,0,0.0002144955,0,0.0741923839998702,0.018477216148512,0.00936546785161786
"RCP_SFM_AF0","NA1307",12.422693648817,3.61536596368,0.312576361,0.648402853,7.05743402832,0.021554494817,0,0,0,0.006855321,0,0,0,0,0.006855321,0,0.426596254195158,0.217041932099663,0.110011119705179
"RCP_SFM_AF0","NA1308",13.2441084248,5.496837982,0.014936933,0.04326828,6.68424634,0.3553945838,0,0,0,1.33e-05,0,0,0,0,1.33e-05,0,0.422354390177491,0.00754283168144296,0.219500484141066
"RCP_SFM_AF0","NA1309",22.0015688997,7.22681969236,3.14769287,0.228366821,8.28880637264,0.4214158317,0,0,0,0,0,0,0,0,0,0,1.73409046730903,0.0317063018309607,0.922670542860008
"RCP_SFM_AF0","NA1310",22.5596286056,6.6651800842,0.255999238,0.067833683,12.1412365338,0.8012501576,0,0,0,0.0026950935,0,0,0,0,0.0026950935,0,1.83114736399389,0.288203680772385,0.503387677233723
"RCP_SFM_AF0","NA1311",1.65892837828,0.52475830803,0.053721715,0.028746137,0.84368899697,0.04336357028,0,0,0,0.0006740585,0,0,0,0,0.0006740585,0,0.0964657340071411,0.0443541837748476,0.0224816162180112
"RCP_SFM_AF0","NA1312",14.10391899901,3.23363210331,0.470856826,0.139088508,7.99377279169,0.29336176601,0,0.000104841,0,0.0028970985,0,0,0,0,0.0028970985,0,1.47446834122487,0.214266451800025,0.278573172975105
"RCP_SFM_AF0","NA1313",13.1921982796,5.55727174735,0.221962848,0.324066067,5.48188849865,0.0655120866,0,0,0,0,0,0,0,0,0,0,1.00378028429616,0.0178640225788179,0.519852725125021
"RCP_SFM_AF0","NT0101",21.3485535336,3.03054922263,4.449096447,0.682180623,5.76379292137,0.2169027116,0,0.002680123,0,4.144869022,0,0,0,0,0.015419747,0,1.08540051764933,1.26187271422225,0.69578948412842
"RCP_SFM_AF0","NT0102",0.56648073516,0.08172188267,0.0975698126,0.041861679,0.14351772813,0.03309548416,0,0,0,0.0268483706,0,0,0,0,0.000264664,0,0.116377536066637,0.0162913071440379,0.00893227078932503
"RCP_SFM_AF0","NT0103",10.648013182,3.0262701323,0.746009913,1.047096023,3.9789927007,0.209604733,0,0,0,0.2798632975,0,0,0,0,0.0063602325,0,0.126311984,0.792785578462664,0.434718587537336
"RCP_SFM_AF0","NT0104",22.79387772062,6.9453072666,2.18195657,2.07850971,10.4404005104,0.18821995862,0,0,0,0.0629852765,0,0,0,0,0.0066281205,0,0.349820752,0.348791891311565,0.191257664688435
"RCP_SFM_AF0","NT0105",8.66300258106,2.67765602648,0.344493217,0.228774006,2.28496682852,0.01535969906,0,0,0,0.1511608745,0,0,0,0,3.95e-08,0,1.79250922218308,0.932085070421365,0.235997597395551
"RCP_SFM_AF0","NT0106",0.505870185011,0.1628008956,0.060916131,0.001029981,0.1071614434,0.048370323011,0,0,0,0.0004884105,0,0,0,0,0.0004884105,0,0.008558562,0.0749549759915512,0.0411010520084488
"RCP_SFM_AF0","NT0107",17.500440488,14.90355946487,0.031066361,0.105096466,1.18978334513,0,0,0,0,0.6927169435,0,0,0,0,0.0408083825,0,0.313819154218335,0.173407763160865,0.0501826076207999
"RCP_SFM_AF0","NT0108",2.45553682524,0.58545801559,0.116653065,0.080873408,1.13535483941,0.01739634424,0,0,0,0.000899346,0,0,0,0,3.28e-06,0,0.481826547142304,0.0295820149620915,0.00748996489560423
"RCP_SFM_AF0","NT0109",3.37883788843,1.02363667165,0.168261704,0.073275692,1.62306600735,0.03988430143,0,0,0,0.201338146,0,0,0,0,0.000292683,0,0.182136994269264,0.0534200863639345,0.0135256023668013
