"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_SelectionSystem_im","fr_For_SelectionSystem_ex","fr_For_Selective_im","fr_For_ReducedImpactLogging_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"RCP_MFM_AF0","AT0105",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0106",0,0,0,0,1,1,1,1,0,0,0,0,0.207774143334514,1,0,0,0,0,0,1,1,0,0,0.792225856665487,0,0,0.00429813749165338,0.995701862508347,0,1,0,1
"RCP_MFM_AF0","AT0107",0,0,0,0,1,1,1,1,0,0,0,0,0.103220936225394,1,0,0,0,0,0,1,1,0,0,0.896779063774606,0,0,0.0418270414928501,0.95817295850715,0,1,0,1
"RCP_MFM_AF0","AT0108",0,0,0,0,1,1,1,1,0,0,0,0,0.000263810788421325,1,0,0,0,0,0,1,1,0,0,0.999736189211579,0,0,0.329877084833808,0.670122915166192,0,1,0,1
"RCP_MFM_AF0","AT0109",0,0,0,0,1,1,1,1,0,0,0,0,0.00371256793348986,1,0,0,0,0,0,1,1,0,0,0.99628743206651,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0110",0,0,0,0,1,1,1,1,0,0,0,0,0.0377240349713091,1,0,0,0,0,0,1,1,0,0,0.962275965028691,0,0,0.076130479120325,0.923869520879675,0,1,0,1
"RCP_MFM_AF0","AT0111",0,0,0,0,1,1,1,1,0,0,0,0,0.0129965292142463,1,0,0,0,0,0,1,1,0,0,0.987003470785754,0,0,0.389396345191431,0.610603654808569,0,1,0,1
"RCP_MFM_AF0","AT0112",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.983121140037076,0.0168788599629235,0,1,0,1
"RCP_MFM_AF0","AT0114",0,0,0,0,1,1,1,1,0,0,0,0,0.0299324303100228,1,0,0,0,0,0,1,1,0,0,0.970067569689977,0,0,0.225416748896794,0.774583251103206,0,1,0,1
"RCP_MFM_AF0","AT0115",0,0,0,0,1,1,1,1,0,0,0,0,0.0818339988181564,1,0,0,0,0,0,1,1,0,0,0.918166001181844,0,0,0.0270898567640323,0.972910143235968,0,1,0,1
"RCP_MFM_AF0","AT0116",0,0,0,0,1,1,1,1,0,0,0,0,0.0678931374688235,1,0,0,0,0,0,1,1,0,0,0.932106862531177,0,0,0.00605630994613861,0.993943690053861,0,1,0,1
"RCP_MFM_AF0","AT0117",0,0,0,0,1,1,1,1,0,0,0,0,0.000635969704329985,1,0,0,0,0,0,1,1,0,0,0.99936403029567,0,0,0.208966168744282,0.791033831255718,0,1,0,1
"RCP_MFM_AF0","AT0118",0,0,0,0,1,1,1,1,0,0,0,0,0.000497759414067609,1,0,0,0,0,0,1,1,0,0,0.999502240585932,0,0,0.463325130791318,0.536674869208682,0,1,0,1
"RCP_MFM_AF0","AT0119",0,0,0,0,1,1,1,1,0,0,0,0,0.165329060212076,1,0,0,0,0,0,1,1,0,0,0.834670939787924,0,0,0.00779278673198996,0.99220721326801,0,1,0,1
"RCP_MFM_AF0","AT0120",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.601774665699565,0.398225334300435,0,1,0,1
"RCP_MFM_AF0","AT0121",0,0,0,0,1,1,1,1,0,0,0,0,0.0893690862714485,1,0,0,0,0,0,1,1,0,0,0.910630913728551,0,0,0.0349335909397432,0.965066409060257,0,1,0,1
"RCP_MFM_AF0","AT0122",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.00120125969885322,0.998798740301147,0,1,0,1
"RCP_MFM_AF0","AT0123",0,0,0,0,1,1,1,1,0,0,0,0,0.227141008261343,1,0,0,0,0,0,1,1,0,0,0.772858991738657,0,0,0.000567943382370742,0.999432056617629,0,1,0,1
"RCP_MFM_AF0","AT0124",0,0,0,0,1,1,1,1,0,0,0,0,0.0458905015169254,1,0,0,0,0,0,1,1,0,0,0.954109498483075,0,0,0.0967322263189542,0.903267773681046,0,1,0,1
"RCP_MFM_AF0","AT0125",0,0,0,0,1,1,1,1,0,0,0,0,0.107719968422241,1,0,0,0,0,0,1,1,0,0,0.892280031577759,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0126",0,0,0,0,1,1,1,1,0,0,0,0,0.032759900932058,1,0,0,0,0,0,1,1,0,0,0.967240099067942,0,0,0.0244018668172799,0.97559813318272,0,1,0,1
"RCP_MFM_AF0","AT0127",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0128",0,0,0,0,1,1,1,1,0,0,0,0,0.202029272042834,1,0,0,0,0,0,1,1,0,0,0.797970727957166,0,0,0.000311044062356035,0.999688955937644,0,1,0,1
"RCP_MFM_AF0","AT0129",0,0,0,0,1,1,1,1,0,0,0,0,0.0473713391290263,1,0,0,0,0,0,1,1,0,0,0.952628660870974,0,0,0.0839886326563156,0.916011367343684,0,1,0,1
"RCP_MFM_AF0","AT0130",0,0,0,0,1,1,1,1,0,0,0,0,0.0169663022502021,1,0,0,0,0,0,1,1,0,0,0.983033697749798,0,0,0.546063908719584,0.453936091280416,0,1,0,1
"RCP_MFM_AF0","AT0201",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0202",0,0,0,0,1,1,1,0,0,0,0,0,0.000920571131286984,1,0,0,0,0,0,1,1,0,0,0.999079428868713,0,0,0.0281821392435751,0.971817860756425,0,1,0,1
"RCP_MFM_AF0","AT0203",0,0,0,0,1,1,1,0,0,0,0,0,0.252557235514714,1,0,0,0,0,0,1,1,0,0,0.747442764485286,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0701",0,0,0,0,1,1,1,1,0,0,0,0,0.0112554308785641,1,0,0,0,0,0,1,1,0,0,0.988744569121436,0,0,0.0156965223463831,0.984303477653617,0,1,0,1
"RCP_MFM_AF0","AT0702",0,0,0,0,1,1,1,1,0,0,0,0,0.104908096136614,1,0,0,0,0,0,1,1,0,0,0.895091903863386,0,0,0.0217259276092858,0.978274072390714,0,1,0,1
"RCP_MFM_AF0","AT0704",0,0,0,0,1,1,1,1,0,0,0,0,0.0451935930745268,1,0,0,0,0,0,1,1,0,0,0.954806406925473,0,0,0.0350222611361703,0.96497773886383,0,1,0,1
"RCP_MFM_AF0","AT0705",0,0,0,0,1,1,1,1,0,0,0,0,0.122933262204834,1,0,0,0,0,0,1,1,0,0,0.877066737795166,0,0,0.121943533440641,0.878056466559359,0,1,0,1
"RCP_MFM_AF0","AT0706",0,0,0,0,1,1,1,1,0,0,0,0,0.0164360295751178,1,0,0,0,0,0,1,1,0,0,0.983563970424882,0,0,0.0024652730621508,0.997534726937849,0,1,0,1
