"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_SFM_AF25",2030,0.000597556229394665,1.46086565566603e-05,9.65009105488912e-06,1.31183448220533e-05,3.02794741182904e-05,2.87183872861552e-05,2.07998446250012e-05,6.15488456564041e-05,2.08126717182295e-06,2.40035749960759e-06,3.07244463887343e-06,2.84108241173298e-07,4.43160733328916e-05,0,0,2.55206752591077e-07,2.17741704052418e-07,2.61359687944745e-07,2.70223639221075e-05,5.4569728685108e-06,1.47250831810427e-05,5.66847283822914e-05,0,2.32202806474632e-06,5.57805414015501e-06,4.13456126581414e-06,0,1.77313877827981e-06,0,2.31057844575034e-05
"RCP_SFM_AF25",2040,0.000591076492750453,1.45802638768622e-05,9.63749916395256e-06,1.32278210547673e-05,3.0307786982876e-05,2.87967245880286e-05,2.06128847292076e-05,6.16044369921391e-05,2.09911365306316e-06,2.40248661421825e-06,3.06132804793898e-06,2.82865499579301e-07,4.4127542763747e-05,0,0,2.56533239696117e-07,2.17649425313269e-07,2.62628390776957e-07,2.68507503208423e-05,5.58632371632047e-06,1.41774433677356e-05,5.15854643693925e-05,3.70494342355884e-05,2.29080789199291e-06,5.76008804895756e-06,4.12317020539129e-06,0,1.81380711970637e-06,0,2.31914050580669e-05
"RCP_SFM_AF25",2050,0.00053611261505509,1.44696431993707e-05,9.63050449322835e-06,1.31249826707188e-05,2.98065961956841e-05,2.88301212382125e-05,2.01860705846321e-05,6.15660120999218e-05,2.25945857158411e-06,2.46895570178328e-06,3.04583198465136e-06,2.97252125968352e-07,4.90524210391257e-05,0,0,2.61427929182232e-07,2.17790825662312e-07,2.62661742305986e-07,3.0222464452717e-05,5.56816533156335e-06,1.3440933784882e-05,5.40484306673712e-05,4.41219813409842e-05,2.16300765490371e-06,6.16687204238217e-06,4.09040224167603e-06,0,1.86802472357253e-06,0,2.32084188769364e-05
"RCP_SFM_AF25",2060,0.000448094002182562,1.4016213944624e-05,9.4438787267332e-06,1.27994138440866e-05,2.94315272722966e-05,2.88549546503178e-05,1.96388483457123e-05,6.15387385873378e-05,2.32124658707291e-06,2.47148064359824e-06,2.97032972706891e-06,3.21342597279393e-07,5.23103225304174e-05,0,0,2.85124928465929e-07,2.17783071829693e-07,2.60010249334825e-07,3.22658395254221e-05,5.14429415906227e-06,1.23168863404528e-05,5.40395809935626e-05,6.01178960522401e-05,2.05084142472882e-06,6.25291396636913e-06,4.07947993996451e-06,0,1.94778014900273e-06,0,2.34457495379789e-05
"RCP_SFM_AF25",2070,0.000345763645085859,1.34881779826663e-05,9.13925960586257e-06,1.24376846898173e-05,2.85565254623502e-05,2.88817416241091e-05,1.91760969021438e-05,6.15057481648183e-05,2.4288564866436e-06,2.51953850283049e-06,2.88555070748662e-06,3.22706641650951e-07,4.58107169511428e-05,0,0,3.17995353012585e-07,2.17052820689209e-07,2.54609274266872e-07,2.80282344538633e-05,6.22100486690299e-06,1.11119004084411e-05,5.05008088110066e-05,6.53801403511471e-05,1.88958780898916e-06,6.16727496814654e-06,4.02040832870834e-06,0,2.10106169593887e-06,0,2.45517486035771e-05
"RCP_SFM_AF25",2080,0.000217686160992263,1.27119471706779e-05,8.96929028171746e-06,1.22053874524971e-05,2.74782259936201e-05,2.89418421307598e-05,1.85120928377015e-05,6.1494757099872e-05,2.59757188945498e-06,2.88720574469203e-06,2.77525583468582e-06,3.24571068394263e-07,4.61229561918791e-05,0,0,3.39094140624383e-07,2.16770220492317e-07,2.51339614382576e-07,2.80743386306353e-05,6.24409101605146e-06,1.05247798500136e-05,4.8566262573908e-05,5.98803995718023e-05,1.77310550192819e-06,6.42965563544029e-06,3.85379349356118e-06,0,2.32923515297513e-06,0,2.59394541642727e-05
"RCP_SFM_AF25",2090,0.000163023775600419,1.24907282502085e-05,8.82316833313271e-06,1.19498113674595e-05,2.61096115919179e-05,2.89498590373918e-05,1.76146258324631e-05,6.14487322661569e-05,2.65159657183242e-06,2.69471792381651e-06,2.74089649079028e-06,3.25758575166072e-07,4.73486971550578e-05,0,0,3.58296970265344e-07,2.14729311894877e-07,2.49716853716855e-07,2.86581900908396e-05,7.9065871808983e-06,1.02814262130856e-05,4.6411621906735e-05,5.78712553385517e-05,1.60678910606097e-06,6.78647852986727e-06,3.63789010749683e-06,0,2.58592185866352e-06,0,2.76221548014152e-05
"RCP_SFM_AF25",2100,0.000112721657945378,1.24697157073321e-05,8.83352513642484e-06,1.18530086626583e-05,2.49118288089432e-05,2.88414186234357e-05,1.64387157086946e-05,6.11899355653115e-05,2.73567170778775e-06,2.65345074368855e-06,2.73414012905258e-06,3.28666728661108e-07,4.6168836356074e-05,0,0,3.79392038553369e-07,2.1439004951228e-07,2.49216494187594e-07,2.79072331216579e-05,8.9205966854384e-06,1.0086983041321e-05,4.32551744044039e-05,5.80873374873222e-05,1.46530682849754e-06,6.87232561947201e-06,3.41779558694867e-06,0,2.7773333904229e-06,0,2.89631802778653e-05
"RCP_SFM_AF50",2000,0.000615966479310256,1.47659841380361e-05,9.88029797400344e-06,1.32142648463371e-05,2.93470658164973e-05,2.8328412136576e-05,2.04898829590778e-05,6.11305076301287e-05,2.3991359685654e-06,1.98329073802714e-06,3.27077848894644e-06,0,4.35507216262266e-05,0,0,2.78452607112576e-07,2.13287988056181e-07,2.70111284937698e-07,2.69617329714322e-05,0,0,0,0,0,0,4.58274311381482e-06,0,1.67059507030273e-06,0,2.24861632888952e-05
"RCP_SFM_AF50",2010,0.000602660433401876,1.47531974684639e-05,9.70621295689196e-06,1.31369726811434e-05,3.02028889671822e-05,2.84500677438745e-05,2.10864418921942e-05,6.12834408976711e-05,2.17205092905358e-06,2.37015241113797e-06,3.26681451785981e-06,0,4.332232269479e-05,0,0,2.64545195482405e-07,2.17208882939941e-07,2.69922323590827e-07,2.66856841068391e-05,0,0,0,0,2.39802408805776e-06,5.27459517779812e-06,4.32003618432814e-06,0,1.64801980110414e-06,0,2.23608835053036e-05
"RCP_SFM_AF50",2020,0.000614995050946469,1.4721344535235e-05,9.7057994661793e-06,1.31572846957888e-05,3.07515756550463e-05,2.8663968475362e-05,2.13959926683175e-05,6.15604209946248e-05,2.26955285840919e-06,2.45269125298253e-06,3.27826152780289e-06,0,4.38792608107265e-05,0,0,2.59139181604542e-07,2.15859704770308e-07,2.72657422024577e-07,2.69858688162143e-05,3.09581410635533e-06,1.56155346762582e-05,5.02039654078002e-05,9.45527976471119e-05,2.49351555400559e-06,5.4711224982599e-06,4.16497884133232e-06,0,1.72569660733346e-06,0,2.27692825712455e-05
"RCP_SFM_AF50",2030,0.00059785993581893,1.46124771820738e-05,9.64730388994704e-06,1.31187968062721e-05,3.02796716601078e-05,2.87192610697375e-05,2.07999985614607e-05,6.15491662426578e-05,2.03440487929158e-06,2.377376183032e-06,3.24607450820082e-06,2.98307990650207e-07,4.48752635987207e-05,0,0,2.55383497111412e-07,2.17746771747105e-07,2.69156880370329e-07,2.72506476324091e-05,5.4586520060439e-06,1.46937387769942e-05,5.66852327251318e-05,5.47075881735589e-05,2.31900846125159e-06,5.57806745614149e-06,4.13539199664842e-06,0,1.77373796935286e-06,0,2.31058998790203e-05
"RCP_SFM_AF50",2040,0.000589076862924174,1.44957232631227e-05,9.59740814364706e-06,1.31556143736314e-05,3.03135716820924e-05,2.87990076966037e-05,2.06133980176302e-05,6.16083946482957e-05,2.13903639584457e-06,2.3832532795475e-06,3.22241597923241e-06,3.2411720122202e-07,4.52989497826213e-05,0,0,2.62283242656469e-07,2.17547193228373e-07,2.70745990209952e-07,2.75702945920847e-05,5.54957893341279e-06,1.35947986851392e-05,5.15899097924081e-05,3.75416267651312e-05,2.29244525737423e-06,5.76036399642521e-06,4.12011745233837e-06,0,1.81192596445865e-06,0,2.31875381934127e-05
"RCP_SFM_AF50",2050,0.000533132279994351,1.42843563583563e-05,9.56934433752426e-06,1.29770011881014e-05,2.98073485020211e-05,2.88321865694762e-05,2.01865077918753e-05,6.15665683250386e-05,2.22849979041796e-06,2.58927974631202e-06,3.18596942306665e-06,3.38387488909837e-07,4.78304962556447e-05,0,0,2.68985843154767e-07,2.17849768323461e-07,2.70165497057536e-07,2.92721466042781e-05,5.36834008918787e-06,1.25626112153327e-05,5.40506297714887e-05,4.24799805420573e-05,2.1583031665653e-06,6.16700733282937e-06,4.09069757616393e-06,0,1.86762326817467e-06,0,2.31876659817705e-05
"RCP_SFM_AF50",2060,0.000444927124040444,1.37543339459257e-05,9.32385823438731e-06,1.25340910141498e-05,2.94309376793857e-05,2.88596645598446e-05,1.96394389268594e-05,6.15435758106621e-05,2.36158021684763e-06,2.67331606140326e-06,3.08393171891541e-06,3.44317540173323e-07,5.2923382062413e-05,0,0,3.24553556367684e-07,2.16734649373733e-07,2.61514770130856e-07,3.2469001899126e-05,5.05721227208852e-06,1.13675631419419e-05,5.4043425185531e-05,5.852667149326e-05,2.04596307346376e-06,6.25338701117561e-06,4.07053825685952e-06,0,1.94539926221719e-06,0,2.33857807568799e-05
"RCP_SFM_AF50",2070,0.000340697564261754,1.306468996858e-05,8.93974425083455e-06,1.21987604316767e-05,2.85363216078663e-05,2.88876387224145e-05,1.91750161745395e-05,6.15108140465001e-05,2.56934837306722e-06,2.88648218146047e-06,2.97412056106372e-06,3.45641382660065e-07,4.9901930979825e-05,0,0,3.45851514958018e-07,2.16795144864058e-07,2.59117357935769e-07,3.0269866415136e-05,6.20839341890787e-06,1.04888322859945e-05,5.05061447899312e-05,6.79306583713326e-05,1.86943147042859e-06,6.16751457992095e-06,4.00795292330896e-06,0,2.09476737420911e-06,0,2.44609643346293e-05
"RCP_SFM_AF50",2080,0.000218163819929174,1.26655601936183e-05,8.92766461280363e-06,1.20819799195574e-05,2.74478779297784e-05,2.89484528155117e-05,1.85080927520838e-05,6.14992052703851e-05,2.71021108532842e-06,3.14202299336189e-06,2.91465747250499e-06,3.54742704094088e-07,4.97183491249154e-05,0,0,3.71172224906562e-07,2.1508842636632e-07,2.57555075065528e-07,2.97990920225485e-05,6.29921055593785e-06,1.01934403897377e-05,4.85740412863343e-05,6.11636003974786e-05,1.78582957665732e-06,6.43004976229017e-06,3.84542547228164e-06,0,2.31953754957608e-06,0,2.58242007305333e-05
"RCP_SFM_AF50",2090,0.000162692564962814,1.26456762892783e-05,8.90856132304824e-06,1.20346517264723e-05,2.61056937338168e-05,2.89498799101222e-05,1.76051562711172e-05,6.1447260058811e-05,2.88086858529295e-06,3.20944122621618e-06,2.91621938591128e-06,3.51919203203155e-07,4.98206663277169e-05,0,0,4.16439073924339e-07,2.13801427547002e-07,2.57935099070714e-07,2.99329182829657e-05,8.03662551009474e-06,1.01485760891538e-05,4.64183902787744e-05,5.79391185768506e-05,1.63867511621087e-06,6.78683089160397e-06,3.62833200226911e-06,0,2.5743987178301e-06,0,2.74883950189996e-05
"RCP_SFM_AF50",2100,0.000111200230245671,1.26524030929941e-05,8.95538946550141e-06,1.20052964222817e-05,2.4898562722773e-05,2.88431972894359e-05,1.64311969742628e-05,6.11890034679016e-05,3.03178545766957e-06,3.17144407648636e-06,2.91760791564668e-06,3.49303604357869e-07,4.95318495233706e-05,0,0,5.25372243462367e-07,2.12374957472014e-07,2.58075819027411e-07,3.01737838753408e-05,9.10606836583483e-06,1.00100641357681e-05,4.32614532560226e-05,5.66687302652626e-05,1.49417439756914e-06,6.87320090831479e-06,3.41205104411403e-06,0,2.76477316561821e-06,0,2.88166915511811e-05
"RCP_SFM_AF75",2000,0.000615978825442067,1.47656779604927e-05,9.87960919787439e-06,1.32146225456738e-05,2.93470282834239e-05,2.83283766862115e-05,2.04898750470782e-05,6.11304214115086e-05,2.34961348842794e-06,1.9718473615548e-06,3.52160370786743e-06,0,4.35461726668575e-05,0,0,2.78253244561207e-07,2.13432639413685e-07,2.80917075806784e-07,2.69447133105974e-05,0,0,0,0,0,0,4.58285148373121e-06,0,1.6705465500978e-06,0,2.24854314705871e-05
"RCP_SFM_AF75",2010,0.000602647646793966,1.47526588782369e-05,9.70375489728047e-06,1.31352920080044e-05,3.02028196823854e-05,2.84499889993901e-05,2.10864300083517e-05,6.12833340450144e-05,2.11432569771151e-06,2.35965383805823e-06,3.51968002424698e-06,0,4.32719172131795e-05,0,0,2.64385664136296e-07,2.17291549537639e-07,2.8086787665394e-07,2.66450451523726e-05,0,0,0,0,2.3946092500383e-06,5.27458996394623e-06,4.32023374785406e-06,0,1.64799263024213e-06,0,2.23599594699457e-05
"RCP_SFM_AF75",2020,0.000614948532711959,1.4721051231621e-05,9.70285543836713e-06,1.31544961685847e-05,3.0751560282238e-05,2.86638665772166e-05,2.13959473385267e-05,6.15602870797998e-05,2.20386998649647e-06,2.44226544436276e-06,3.53330494894353e-06,0,4.40049530899429e-05,0,0,2.58960997400238e-07,2.15979286886405e-07,2.83959170256148e-07,2.7062839993443e-05,3.09596459383878e-06,1.55858749328664e-05,5.02038382620394e-05,4.32751516222285e-05,2.48889727560112e-06,5.47111835255079e-06,4.16510838536139e-06,0,1.72566349237926e-06,0,2.2767238646371e-05
"RCP_SFM_AF75",2030,0.000598418436179513,1.46170731638481e-05,9.64470607502089e-06,1.31193011966235e-05,3.02818702904719e-05,2.87230952347609e-05,2.08010581548404e-05,6.15523448522698e-05,1.96880743096824e-06,2.37284889318376e-06,3.49506218279532e-06,3.50308660077107e-07,4.68347047305697e-05,0,0,2.57020180254611e-07,2.17768124404035e-07,2.79869255152517e-07,2.81001249835146e-05,5.45761933259161e-06,1.47107603977565e-05,5.66934590664913e-05,3.93400280966335e-05,2.31512375406168e-06,5.57831283726113e-06,4.13039611647134e-06,0,1.77112704429687e-06,0,2.30852876575203e-05
"RCP_SFM_AF75",2040,0.000590065501899171,1.44744114638891e-05,9.59087681223467e-06,1.31514497391531e-05,3.03085116912508e-05,2.8804568757219e-05,2.0614754654876e-05,6.16093036745785e-05,2.10046724036485e-06,2.36277998382479e-06,3.46103782232427e-06,3.60807150318455e-07,4.52076238428661e-05,0,0,2.68175145149024e-07,2.17434393734564e-07,2.8170268602179e-07,2.69728150122169e-05,5.52206917046505e-06,1.32969711682546e-05,5.15994160555709e-05,4.58489270122008e-05,2.28653254587923e-06,5.76071676228337e-06,4.10940382153884e-06,0,1.80565199570139e-06,0,2.31155934648489e-05
"RCP_SFM_AF75",2050,0.000529930597546267,1.40101579021823e-05,9.4301328538706e-06,1.27300080785983e-05,2.98088305736446e-05,2.88454810669451e-05,2.01902651828079e-05,6.15768006110526e-05,2.23200536254465e-06,2.38841647340918e-06,3.34801956389898e-06,3.61060871651337e-07,4.91378656344263e-05,0,0,3.24691740554545e-07,2.1649160646253e-07,2.72024888772238e-07,2.94484791539243e-05,5.26665525120137e-06,1.17921520863129e-05,5.40676112548973e-05,4.60750569133818e-05,2.15028279613937e-06,6.16777118578325e-06,4.07261371970393e-06,0,1.86396435035895e-06,0,2.30949032630362e-05
"RCP_SFM_AF75",2060,0.000444702711556676,1.36789506418272e-05,9.30274910959809e-06,1.25029689374982e-05,2.94266083639286e-05,2.8879425310643e-05,1.9644221633144e-05,6.15579938686926e-05,2.40160563179618e-06,2.4787059786315e-06,3.28980692915093e-06,3.67214017349174e-07,5.16821353489409e-05,0,0,3.51431783570236e-07,2.15258752199008e-07,2.69972532514569e-07,3.08357704287103e-05,5.05303968369469e-06,1.11050212031586e-05,5.40601197906862e-05,6.17055064253402e-05,2.04626196050191e-06,6.25425347847526e-06,4.04121729695053e-06,0,1.93081625831528e-06,0,2.32472185479848e-05
"RCP_SFM_AF75",2070,0.00033786355956188,1.29298953668104e-05,8.91320117767558e-06,1.22805964804772e-05,2.85253980280296e-05,2.89123863512082e-05,1.91806346366241e-05,6.15325807422213e-05,2.72374852993322e-06,2.67561935633468e-06,3.14429704851724e-06,3.61720023376828e-07,5.09325911952218e-05,0,0,3.77674132733341e-07,2.15545968288803e-07,2.6665693450875e-07,3.01146809058288e-05,6.29472540121073e-06,1.0249238560222e-05,5.05279980516463e-05,7.23102261006925e-05,1.87027957912482e-06,6.16871117923656e-06,3.96787079922864e-06,0,2.07271345690728e-06,0,2.4245149911628e-05
"RCP_SFM_AF75",2080,0.000217581134060973,1.28062496491421e-05,9.03786990253636e-06,1.22481669880419e-05,2.74558438307398e-05,2.89743785933151e-05,1.85139099168291e-05,6.15292976748584e-05,2.91310524719153e-06,2.77428731231743e-06,3.13293649326792e-06,3.60133572059978e-07,5.17493026213836e-05,0,0,4.35474578999469e-07,2.13638147816493e-07,2.67748608754439e-07,3.0874800286812e-05,6.41739844327968e-06,1.01546316694302e-05,4.85985976530589e-05,6.029584731339e-05,1.80103202167661e-06,6.43236620683286e-06,3.78750228590181e-06,0,2.29093194998458e-06,0,2.54979558497215e-05
"RCP_SFM_AF75",2090,0.000161060875891863,1.2809946983808e-05,9.04787165081675e-06,1.22213773785474e-05,2.61231357266618e-05,2.89696728096347e-05,1.76111643093268e-05,6.14705984284394e-05,3.12028724789144e-06,2.8033759368965e-06,3.1405161533766e-06,3.65905561829717e-07,5.08666884091847e-05,0,0,5.9964570399263e-07,2.13792716084897e-07,2.68553727137277e-07,3.06656946187997e-05,8.23130307753681e-06,1.01400282067169e-05,4.64377909815997e-05,5.09899571416793e-05,1.65194676467355e-06,6.79007661093546e-06,3.59733286668299e-06,0,2.54664271946283e-06,0,2.71747438891392e-05
"RCP_SFM_AF75",2100,0.00010966995007331,1.28469210581176e-05,9.10226966535486e-06,1.21983997125187e-05,2.49067149566976e-05,2.88609950437393e-05,1.64341822547807e-05,6.12106951459943e-05,3.4117489636624e-06,2.90689486776737e-06,3.14926301122137e-06,3.65230479405145e-07,4.98937539762236e-05,0,0,1.06699230194744e-06,2.12901651472417e-07,2.69254169742846e-07,3.00567545892193e-05,9.335977017517e-06,1.00442656623573e-05,4.32771948095473e-05,5.15185595258952e-05,1.50897202735732e-06,6.87668091446189e-06,3.39695599315925e-06,0,2.74043493811463e-06,0,2.84916050245266e-05
"RCP_SFM_noAF",2000,0.000615990234424273,1.47659566668824e-05,9.88143273835833e-06,1.32148361605835e-05,2.9347094739704e-05,2.83284416654651e-05,2.04898904522065e-05,6.11305804638698e-05,2.45594354234687e-06,1.9949147870106e-06,2.98199029007581e-06,0,4.35497530625214e-05,0,0,2.78697941501996e-07,2.13242734471799e-07,2.56628164544575e-07,2.69706092634469e-05,0,0,0,0,0,0,4.58266095569114e-06,0,1.67063083578131e-06,0,2.24864738772996e-05
"RCP_SFM_noAF",2010,0.000602712223777623,1.47533325915312e-05,9.70878809648531e-06,1.31390327325663e-05,3.02029381137501e-05,2.84501250895989e-05,2.10864504155691e-05,6.12835491869137e-05,2.23851872460536e-06,2.38117343128175e-06,2.97550123332984e-06,0,4.33446718611612e-05,0,0,2.64737812791093e-07,2.17214758573082e-07,2.56247527854268e-07,2.67087729312301e-05,0,0,0,0,2.39995708862627e-06,5.27460073998396e-06,4.3199025574524e-06,0,1.64804705039947e-06,0,2.23614011875513e-05
"RCP_SFM_noAF",2020,0.000615057347661179,1.47216477879354e-05,9.70961516408942e-06,1.31608272576349e-05,3.07518166468922e-05,2.86641166944071e-05,2.13960294139807e-05,6.15606146533801e-05,2.34431647613382e-06,2.46539092986195e-06,2.9850428433972e-06,0,4.40386288314942e-05,0,0,2.59424173158551e-07,2.15785633756545e-07,2.58526430548272e-07,2.70951591416644e-05,3.09573453744712e-06,1.56458739914821e-05,5.02039837854694e-05,0,2.49956996670064e-06,5.47113271649989e-06,4.16445815282344e-06,0,1.72569113651727e-06,0,2.27679482621863e-05
"RCP_SFM_noAF",2030,0.000598946469785374,1.46823353443445e-05,9.68635785131094e-06,1.31375871824565e-05,3.0278950449033e-05,2.87185100309805e-05,2.07999272979747e-05,6.15488390406468e-05,2.30625386187126e-06,2.39324976980678e-06,2.97901898658427e-06,0,4.37277912853227e-05,0,0,2.59777002878187e-07,2.18159097158094e-07,2.58942447428767e-07,2.66882204548174e-05,5.46196631881098e-06,1.47838907554617e-05,5.66831085640316e-05,6.85880114846709e-05,2.33212856546265e-06,5.57799921871871e-06,4.14308323931192e-06,0,1.78149057345799e-06,0,2.31426195952825e-05
"RCP_SFM_noAF",2040,0.000590871430110994,1.46365367328012e-05,9.66453775296229e-06,1.32331885251411e-05,3.03107324245303e-05,2.87975866016473e-05,2.06129243351548e-05,6.16080784658301e-05,2.26856315834794e-06,2.38094517937464e-06,2.96561689654261e-06,0,4.43290546505218e-05,0,0,2.61281009864986e-07,2.18352704723994e-07,2.60483456311009e-07,2.71641790116304e-05,5.58765188964254e-06,1.42173942723822e-05,5.15869974064044e-05,4.75969111911057e-05,2.29677340360229e-06,5.76015818848578e-06,4.13459628219683e-06,0,1.82627913649873e-06,0,2.32570800962561e-05
"RCP_SFM_noAF",2050,0.000532841497870625,1.4461987174003e-05,9.62189368631707e-06,1.30524385692261e-05,2.98092196236553e-05,2.88344850222924e-05,2.01883279994064e-05,6.15705684398429e-05,2.29982495306426e-06,2.40114987706312e-06,2.93624777938099e-06,0,5.00082461027861e-05,0,0,2.61348296569872e-07,2.18889027819643e-07,2.59721789373759e-07,3.06614417814097e-05,5.47331713942743e-06,1.3394289723346e-05,5.40472370919376e-05,4.41190718312919e-05,2.15891602582984e-06,6.1670538155484e-06,4.09184649639832e-06,0,1.88188068692839e-06,0,2.32340922133839e-05
"RCP_SFM_noAF",2060,0.000439044022480403,1.36638961756384e-05,9.25452924907392e-06,1.25907670865494e-05,2.94385523040513e-05,2.88631934202209e-05,1.96426575547925e-05,6.15494333012299e-05,2.37093410846895e-06,2.4171882558549e-06,2.811136674463e-06,0,5.52735794043766e-05,0,0,2.97643985559936e-07,2.19551042111155e-07,2.51645758407557e-07,3.39801254143942e-05,5.13351122326741e-06,1.19129692479965e-05,5.40426991892523e-05,5.82037994192719e-05,2.03469212095501e-06,6.25346652278487e-06,4.07006287378995e-06,0,1.96503901845257e-06,0,2.34417956031494e-05
"RCP_SFM_noAF",2070,0.000332334407691333,1.29603995646512e-05,8.87016344622976e-06,1.21734700792966e-05,2.85513511583849e-05,2.88896366940868e-05,1.91781361662323e-05,6.15133001789146e-05,2.39793734836546e-06,2.46052303626445e-06,2.6960901462361e-06,0,5.12561649335282e-05,0,0,2.9891718884303e-07,2.19511762779282e-07,2.49336476446904e-07,3.10917323700852e-05,6.17938151611654e-06,1.08716810480559e-05,5.05042154018717e-05,6.70711518016085e-05,1.81438145738187e-06,6.16720738377234e-06,4.02337821086135e-06,0,2.12726618843609e-06,0,2.45986736324383e-05
"RCP_SFM_noAF",2080,0.00021143505044515,1.23789366693067e-05,8.74806472808852e-06,1.17745539417915e-05,2.74735110681758e-05,2.89499807159571e-05,1.85140485065566e-05,6.15007531761308e-05,2.4293157658098e-06,2.64017707950292e-06,2.62276068815419e-06,0,4.94424297360739e-05,0,0,3.08348558716892e-07,2.19432822759643e-07,2.47827708495675e-07,2.97308033017649e-05,6.13824381484186e-06,1.0356178111596e-05,4.85702924786512e-05,6.0540786285751e-05,1.70312017980983e-06,6.42953789534891e-06,3.86514947725533e-06,0,2.36387495257343e-06,0,2.60114659353223e-05
"RCP_SFM_noAF",2090,0.000158611487661543,1.22873452471155e-05,8.61562499085035e-06,1.15123716774515e-05,2.61086243082282e-05,2.89517128219516e-05,1.76121773609802e-05,6.14470418504968e-05,2.4120569567776e-06,2.59804842619712e-06,2.59662477577096e-06,0,4.72797221655129e-05,0,0,3.15554285944544e-07,2.17810451796504e-07,2.47036273828118e-07,2.83688332935683e-05,7.73669223872455e-06,1.01297699428372e-05,4.64148566591889e-05,5.98444661902367e-05,1.55269534503699e-06,6.78614449180928e-06,3.66164564439903e-06,0,2.63063208632738e-06,0,2.77544195361863e-05
"RCP_SFM_noAF",2100,0.000109824956456231,1.22290789862236e-05,8.60954442884629e-06,1.13751069397744e-05,2.49115968971696e-05,2.88454085067862e-05,1.64408607521343e-05,6.11893843634737e-05,2.42065462200211e-06,2.42286127521422e-06,2.58104495403991e-06,0,4.58932096117082e-05,0,0,3.21376916808612e-07,2.17919338457919e-07,2.46633762133257e-07,2.75064711638069e-05,8.64146224990653e-06,9.89286448731174e-06,4.32576748269107e-05,5.92800466461351e-05,1.40887076458807e-06,6.87222330032032e-06,3.448073086113e-06,0,2.82862353208071e-06,0,2.91260809926985e-05
"REF_MFM_AF0",2000,0.000616026203698458,1.47663822001991e-05,9.88250187154714e-06,1.32158136945448e-05,2.9347154493536e-05,2.83282525469272e-05,2.0489904663853e-05,6.11309048768318e-05,2.52796000007202e-06,1.9882268283694e-06,2.62369241151514e-06,0,4.36246358054309e-05,0,0,2.78827822945561e-07,2.04550461044511e-07,2.51893585735802e-07,2.69978210831611e-05,0,0,0,0,0,0,4.58309831532e-06,0,1.67128621714914e-06,0,2.24875440742583e-05
"REF_MFM_AF0",2010,0.000615399247167232,1.49881072519999e-05,9.97484582159042e-06,1.3509521877594e-05,3.02054197352242e-05,2.845385604241e-05,2.10875627579075e-05,6.12861944507431e-05,2.35187907104554e-06,2.34368213792366e-06,2.65519195747207e-06,0,4.34791051704762e-05,0,0,2.69833237595649e-07,2.08965804361478e-07,2.55260643281906e-07,2.67777408521884e-05,0,0,0,0,0,5.27484523415256e-06,4.32074636502745e-06,0,1.64864363497381e-06,0,2.23674664521933e-05
"REF_MFM_AF0",2020,0.000627463561474981,1.49351801321854e-05,9.94957017454354e-06,1.35301065835004e-05,3.07539010562293e-05,2.86677539243982e-05,2.13973234548008e-05,6.1563244640556e-05,2.46433873374353e-06,2.42585623260852e-06,2.66366802701222e-06,0,4.41703527037493e-05,0,0,2.64499436326003e-07,2.07311503021406e-07,2.57368712308745e-07,2.71609582460369e-05,3.1090332005082e-06,1.6178770549451e-05,5.0204960587348e-05,0,0,5.47120215251388e-06,4.1657477969533e-06,0,1.72651240022909e-06,0,2.27754937298994e-05
"REF_MFM_AF0",2030,0.000663322801757213,1.48708089755611e-05,9.71535789656645e-06,1.38118666125111e-05,3.14763181307088e-05,2.89781945569111e-05,2.20505522284185e-05,6.20314326801714e-05,2.31229672647926e-06,2.38058574921038e-06,2.65535341012978e-06,2.71360598755391e-07,4.47207739456773e-05,0,0,2.65389141002778e-07,2.08872110202901e-07,2.55990782421464e-07,2.73383946562224e-05,6.86134360717355e-06,1.61817683305273e-05,4.99643470271566e-05,4.51782197403079e-05,0,5.86544997707461e-06,4.11013563994643e-06,0,1.80093852454735e-06,0,2.31082635592305e-05
"REF_MFM_AF0",2040,0.000695225673493542,1.4838969081411e-05,9.80081988090941e-06,1.38363153445891e-05,3.19576723574605e-05,2.92116119977939e-05,2.25328262083017e-05,6.23610423397827e-05,2.29500215535208e-06,2.37068653787811e-06,2.653433196939e-06,2.70154952279009e-07,4.76216963875614e-05,0,0,2.66495760450064e-07,2.09164371862436e-07,2.55665680593613e-07,2.92299139422432e-05,6.50980783087282e-06,1.61188456147837e-05,4.90542211362685e-05,4.63337376197372e-05,0,6.04230105059876e-06,4.04584666968911e-06,0,1.86481574626886e-06,0,2.3386808684202e-05
