Mitigation_scenario,Forest_use,Management_scenario,Region,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
RCP,SFM,AF25,RSEA_PAC,0,0.069075,0.514648855,2.035178644,3.68380614,4.201138106,6.242576533,7.661002182,6.894901964,6.894901964,9.907412312,Wood_Byproducts
RCP,SFM,AF25,SouthAfrReg,0,0.14575,0.14575,0.014635984,0.007247175,0.006907111,0.084273923,0.073707177,0.056766697,0.069027972,0.064616042,Wood_Byproducts
RCP,SFM,AF25,UkraineReg,0,0.493975,0.493975,2.639897529,2.444866837,2.540460791,1.944799189,1.533107982,1.228780945,1.044098751,0.788863169,Wood_Byproducts
RCP,SFM,AF25,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.13861238,8.757687516,4.26182071,4.477203241,4.001853664,Wood_Byproducts
RCP,SFM,AF25,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
RCP,SFM,AF50,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.169609796,0.173179335,0.173179335,0.176200812,Wood_Byproducts
RCP,SFM,AF50,ArgentinaReg,0,0.0046,0.0046,0.034272671,0.180182959,0.309624361,0.639412091,0.499907715,0.574325297,0.543635119,0.381057242,Wood_Byproducts
RCP,SFM,AF50,CanadaReg,0,3.262925,3.75,3.75,3.375,3.15188546,3.831028729,2.322003479,1.560513983,1.231233978,1.607402042,Wood_Byproducts
RCP,SFM,AF50,Former_USSR,0,2.034825,2.034825,2.034825,1.8313425,1.85169075,1.822650986,2.398056313,2.690195345,2.356973074,2.846939766,Wood_Byproducts
RCP,SFM,AF50,IndonesiaReg,0,0.0282,0.0282,0.184865585,0.382366793,0.328150211,1.105287651,1.198487445,1.198559388,1.331005708,1.255385021,Wood_Byproducts
RCP,SFM,AF50,MalaysiaReg,0,0.091775,0.109293123,0.758059338,0.908538261,0.698177996,1.430380153,1.572914132,2.065509832,2.453864133,2.551421519,Wood_Byproducts
RCP,SFM,AF50,MexicoReg,0,0.002325,0.002325,0.014013409,0.021443067,0.030520171,0.030520171,0.030520171,0.031523384,0.094396304,0.086860738,Wood_Byproducts
RCP,SFM,AF50,MidEastNorthAfr,0,0.01025,0.01025,0.011210274,0.011210274,0.011210274,0.08352305,0.622295218,2.09506309,2.09506309,2.09506309,Wood_Byproducts
RCP,SFM,AF50,RCEU,0,0.1632,0.1632,0.185610833,0.178392694,0.172158569,0.173503796,0.149119182,0.149119182,0.149119182,0.149119182,Wood_Byproducts
RCP,SFM,AF50,RSAM,0,0.00245,0.006211515,0.031054263,0.092991527,0.560485295,0.560485295,0.560810186,1.01741132,1.366416904,2.302787956,Wood_Byproducts
RCP,SFM,AF50,RSEA_PAC,0,0.069075,0.514648855,2.115555585,3.372933444,4.065115989,6.231921297,7.486727009,7.257223776,7.257223776,10.37053914,Wood_Byproducts
RCP,SFM,AF50,SouthAfrReg,0,0.14575,0.14575,0.538640531,0.269353644,0.624402217,0.283215138,0.15886255,0.076400029,0.083215017,0.074708529,Wood_Byproducts
RCP,SFM,AF50,UkraineReg,0,0.493975,0.493975,2.649121542,2.622347661,2.677945111,1.925973501,1.396218771,1.090084248,0.929214757,0.70217723,Wood_Byproducts
RCP,SFM,AF50,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.30647385,9.353356151,4.950738198,5.232033368,4.789237474,Wood_Byproducts
RCP,SFM,AF50,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
RCP,SFM,AF75,ANZ,0,0.0628,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,0.194465341,0.195549325,0.195549325,0.196432552,Wood_Byproducts
RCP,SFM,AF75,ArgentinaReg,0,0.0046,0.0046,0.034272671,0.127788057,0.468931518,0.572819468,0.623192394,0.404084926,0.546088513,0.377095527,Wood_Byproducts
RCP,SFM,AF75,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,4.096321196,2.857763827,1.907230035,1.714480512,2.405356116,Wood_Byproducts
RCP,SFM,AF75,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.485975904,1.425659524,3.84401044,4.128073449,4.523226723,Wood_Byproducts
RCP,SFM,AF75,IndonesiaReg,0,0.0282,0,0,0.227605971,2.848841358,4.773175229,4.080528394,2.833419784,2.424462556,2.021451237,Wood_Byproducts
RCP,SFM,AF75,MalaysiaReg,0,0.091775,0.109293123,0.163688552,0.205529458,0.706859648,1.452940787,1.710462484,2.233015414,2.57986945,2.391494116,Wood_Byproducts
RCP,SFM,AF75,MexicoReg,0,0.002325,0.002325,0.016126248,0.025645871,0,0.029174555,0.043684476,0.058214112,0.019600704,0.057900729,Wood_Byproducts
RCP,SFM,AF75,MidEastNorthAfr,0,0.01025,0.01025,0.014103891,0.012693501,0.012693501,0.094573956,0.704630881,1.909620081,1.909620081,1.909620081,Wood_Byproducts
RCP,SFM,AF75,RCEU,0,0.1632,0.1632,0.201661245,0.202585221,0.19811878,0.199397003,0.159501541,0.159501541,0.159501541,0.159501541,Wood_Byproducts
RCP,SFM,AF75,RSAM,0,0.00245,0.006211515,0.032656024,0.037400748,0.648949674,0.687336403,1.034318516,1.210056297,1.700648829,2.570594976,Wood_Byproducts
RCP,SFM,AF75,RSEA_PAC,0,0.069075,0.514648855,3.569615002,3.984103686,4.811082492,5.143185541,7.440618299,7.937572781,7.937572781,10.49500369,Wood_Byproducts
RCP,SFM,AF75,SouthAfrReg,0,0.14575,0.14575,0.62893202,0.326352371,0.851090933,0.474774695,0.238708168,0.138405877,0.109111332,0.095146639,Wood_Byproducts
RCP,SFM,AF75,UkraineReg,0,0.493975,0.493975,2.729619997,2.619302463,2.545105865,2.310791818,1.687278683,1.216614669,1.049009307,0.791701553,Wood_Byproducts
RCP,SFM,AF75,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.18265711,14.03767253,7.462321458,5.925146424,5.703716565,Wood_Byproducts
RCP,SFM,AF75,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.072693499,0.072693499,0.066577642,0.064106251,0.057695626,Wood_Byproducts
RCP,SFM,AF100,ANZ,0,0.0628,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,0.194465341,0.195549325,0.195549325,0.196466876,Wood_Byproducts
RCP,SFM,AF100,ArgentinaReg,0,0.0046,0,0.02960352,0.187072159,0.528972131,0.786045681,0.635381394,0.643829868,0.68242198,0.532029016,Wood_Byproducts
RCP,SFM,AF100,CanadaReg,0,3.262925,3.75,3.75,3.75,3.375,4.444356595,2.845528573,3.17108751,2.59666825,2.538167548,Wood_Byproducts
RCP,SFM,AF100,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,3.00058495,1.834097024,4.948896323,5.182124221,4.663911799,Wood_Byproducts
RCP,SFM,AF100,IndonesiaReg,0,0.0282,0.0282,0.023349132,0.269131411,2.098755764,1.690505035,2.662682973,2.187888606,2.039948672,1.806494137,Wood_Byproducts
RCP,SFM,AF100,MalaysiaReg,0,0.091775,0.109293123,0.162793551,0.21185332,1.07966359,1.690446748,1.965019063,2.480070316,2.778370973,2.57031452,Wood_Byproducts
RCP,SFM,AF100,MexicoReg,0,0.002325,0.002325,0.016126248,0.027828755,0.063554363,0.063554363,0.063554363,0.022275945,0.197012962,0.200728698,Wood_Byproducts
RCP,SFM,AF100,MidEastNorthAfr,0,0.01025,0.01025,0.013657016,0.013657016,0.013657016,0.101752701,0.758116698,1.861657247,1.861657247,1.861657247,Wood_Byproducts
RCP,SFM,AF100,RCEU,0,0.1632,0.1632,0.210262401,0.210326262,0.210383737,0.210435464,0.169127686,0.169127686,0.169127686,0.169127686,Wood_Byproducts
RCP,SFM,AF100,RSAM,0,0.00245,0.006211515,0.032656024,0.109942079,0.509113423,0.842332513,1.057780103,1.236623887,1.147120698,2.841312614,Wood_Byproducts
RCP,SFM,AF100,RSEA_PAC,0,0.069075,0.514648855,3.289847052,4.726339877,7.478333396,6.730500056,6.851198501,8.196712302,8.196712302,11.13323714,Wood_Byproducts
RCP,SFM,AF100,SouthAfrReg,0,0.14575,0.14575,0.62893202,0.861578792,1.257799452,0.566009753,0.33294172,0.160530436,0.129823707,0.114073025,Wood_Byproducts
RCP,SFM,AF100,UkraineReg,0,0.493975,0.493975,2.729887548,2.725327833,2.66061933,2.357182038,1.732378936,1.2296823,0.99744308,0.752190839,Wood_Byproducts
RCP,SFM,AF100,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,15.6262035,15.15709131,9.432079616,7.130266303,8.905906584,Wood_Byproducts
RCP,SFM,AF100,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.089458415,0.089458415,0.089458415,0.085558301,0.078639955,Wood_Byproducts
