Mitigation_scenario,Forest_use,Management_scenario,Eco_reg,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
RCP,SFM,AF0,PA1201,0.221813075,0.276110592,0.339149579,0.342319382,0.384913723,0.392738452,0.394938686,0.396226049,0.396776849,0.396788645,0.396795804,Clear_cut_EU_ex
RCP,SFM,AF0,PA1204,0.019703293,0.024526453,0.030126104,0.030407672,0.034191258,0.034886316,0.035081759,0.035196113,0.03524504,0.035246088,0.035246724,Clear_cut_EU_ex
RCP,SFM,AF0,PA1205,0.003646103,0.004538631,0.005574848,0.005626953,0.006327107,0.006455728,0.006491894,0.006513056,0.00652211,0.006522304,0.006522421,Clear_cut_EU_ex
RCP,SFM,AF0,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,SFM,AF0,PA1208,0.082555152,0.102763788,0.126225855,0.127405603,0.143258511,0.146122098,0.146788492,0.147123949,0.147318852,0.147264076,0.147207578,Clear_cut_EU_ex
RCP,SFM,AF0,PA1209,0.793725536,0.988021233,1.213596998,1.222084416,1.363547526,1.383681896,1.372977584,1.374732137,1.373232654,1.368571751,1.363108874,Clear_cut_EU_ex
RCP,SFM,AF0,PA1210,0.076130848,0.094766882,0.11640317,0.117491112,0.132110373,0.134795982,0.135551148,0.135992998,0.133252661,0.133031702,0.132621562,Clear_cut_EU_ex
RCP,SFM,AF0,PA1211,0.367663828,0.457664081,0.562153663,0.567407735,0.638009518,0.650979311,0.652835384,0.653410814,0.651389333,0.647028705,0.645641181,Clear_cut_EU_ex
RCP,SFM,AF0,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,SFM,AF0,PA1215,0.49101527,0.611210665,0.750756566,0.753565187,0.82329144,0.83696657,0.752954859,0.724947592,0.664978674,0.582569462,0.528462649,Clear_cut_EU_ex
RCP,SFM,AF0,PA1216,0.23691353,0.29490748,0.362237997,0.362713047,0.398382681,0.401516274,0.398924111,0.396581155,0.395431546,0.393577862,0.390618543,Clear_cut_EU_ex
RCP,SFM,AF0,PA1217,0.066030241,0.082193752,0.100959461,0.101903061,0.114582722,0.11691202,0.117566994,0.117950222,0.118114186,0.118117698,0.118119829,Clear_cut_EU_ex
RCP,SFM,AF0,PA1218,0.033703159,0.041953339,0.051531733,0.052013366,0.058485319,0.057489823,0.058022922,0.058728577,0.058905127,0.058733517,0.058704071,Clear_cut_EU_ex
RCP,SFM,AF0,PA1219,0.005481721,0.006823589,0.008381487,0.008459823,0.009512467,0.009705842,0.009760216,0.009792031,0.009805643,0.009805935,0.009806112,Clear_cut_EU_ex
RCP,SFM,AF0,PA1221,0.172040533,0.214154254,0.26304795,0.260563058,0.289790613,0.287390953,0.286260839,0.28327246,0.282221737,0.280478313,0.279034566,Clear_cut_EU_ex
RCP,SFM,AF0,PA1222,0.151761353,0.188910943,0.232041322,0.234210056,0.263352499,0.262815391,0.263504985,0.265542816,0.266639699,0.266992108,0.266934113,Clear_cut_EU_ex
RCP,SFM,AF0,Lake,0,0,0,0.000459151,0.001068958,0.001616032,0.002154019,0.002725531,0.003294596,0.003859986,0.004425359,Timber_plant_EU_ex
RCP,SFM,AF0,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0402,0,0,0,0.041681639,0.094891937,0.147342972,0.199621326,0.249826968,0.297188265,0.35190453,0.409967582,Timber_plant_EU_ex
RCP,SFM,AF0,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0405,0,0,0,0.005089984,0.051978421,0.066167714,0.086699114,0.118812823,0.162910298,0.229001186,0.297053671,Timber_plant_EU_ex
RCP,SFM,AF0,PA0406,0,0,0,0.00780351,0.029780777,0.043224117,0.047884611,0.057424931,0.061873362,0.066910388,0.073844423,Timber_plant_EU_ex
RCP,SFM,AF0,PA0409,0,0,0,0.003019835,0.007775072,0.016281916,0.025281014,0.034683239,0.041830554,0.043784349,0.047232612,Timber_plant_EU_ex
RCP,SFM,AF0,PA0412,0,0,0,0.019349694,0.068032027,0.159069342,0.247983508,0.345321594,0.492866956,0.690308532,0.847049103,Timber_plant_EU_ex
RCP,SFM,AF0,PA0418,0,0,0,0,0,0,0,0,0.003739896,0.00409549,0.004611439,Timber_plant_EU_ex
RCP,SFM,AF0,PA0419,0,0,0,0.000974912,0.000940513,0.000849436,0.000679854,0.00138332,0.001416561,0.001449371,0.001615201,Timber_plant_EU_ex
RCP,SFM,AF0,PA0421,0,0,0,0.000364685,0.000820114,0.001254657,0.001659659,0.002081336,0.002501075,0.002918008,0.003334926,Timber_plant_EU_ex
RCP,SFM,AF0,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0429,0,0,0,0.000136088,0.002185506,0.006969931,0.013228046,0.019395629,0.020532152,0.017172573,0.017425783,Timber_plant_EU_ex
RCP,SFM,AF0,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0432,0,0,0,0,0,0,0,0.00143838,0.031321421,0.026962843,0.025990703,Timber_plant_EU_ex
RCP,SFM,AF0,PA0433,0,0,0,0.002261639,0.005786907,0.009493359,0.02253797,0.022769207,0.024038447,0.026583116,0.03066703,Timber_plant_EU_ex
RCP,SFM,AF0,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0436,0,0,0,0.119216376,0.261873178,0.427030198,0.589851812,0.766904775,0.957692618,1.140758312,1.312296931,Timber_plant_EU_ex
RCP,SFM,AF0,PA0445,0,0,0,0.10846824,0.233186112,0.320065827,0.403184002,0.514839797,0.665195009,0.862003807,1.06939129,Timber_plant_EU_ex
RCP,SFM,AF0,PA0501,0,0,0,0.006560304,0.035395115,0.037336088,0.072190016,0.114162023,0.180483436,0.2464649,0.336362992,Timber_plant_EU_ex
RCP,SFM,AF0,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA0504,0,0,0,0.000748913,0.014689136,0.020584398,0.035751475,0.063553352,0.071983324,0.108147303,0.135970366,Timber_plant_EU_ex
RCP,SFM,AF0,PA0608,0,0,0,0.206080226,0.549916528,0.888327031,1.216831777,1.507496136,1.869219985,2.207667507,2.568489371,Timber_plant_EU_ex
RCP,SFM,AF0,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1110,0,0,0,0.008004577,0.017959369,0.027062573,0.034738897,0.039391817,0.04886194,0.057699566,0.067297696,Timber_plant_EU_ex
RCP,SFM,AF0,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,SFM,AF0,PA1208,0,0,0,0,0,4.86E-05,0.000201144,0.000344822,0.000354918,0.000414084,0.000473247,Timber_plant_EU_ex
RCP,SFM,AF0,PA1209,0,0,0,0.002855256,0.013809745,0.02167502,0.040252546,0.043104634,0.046575072,0.051278185,0.056766681,Timber_plant_EU_ex
RCP,SFM,AF0,PA1210,0,0,0,0,0,0,0,0,0.002929383,0.00315439,0.003566988,Timber_plant_EU_ex
RCP,SFM,AF0,PA1211,0,0,0,0,0,0,0.001790901,0.003349326,0.006283778,0.010663959,0.01206335,Timber_plant_EU_ex
RCP,SFM,AF0,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,SFM,AF0,PA1215,0,0,0,0.004208195,0.028770667,0.032416705,0.121298951,0.152155983,0.213344175,0.295779499,0.34990216,Timber_plant_EU_ex
RCP,SFM,AF0,PA1216,0,0,0,0.002910545,0.012734964,0.017958787,0.02290097,0.02661893,0.028356835,0.030223118,0.033190084,Timber_plant_EU_ex
RCP,SFM,AF0,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1218,0,0,0,0,0,0.002184416,0.00198563,0.001475582,0.001382722,0.001556125,0.001586659,Timber_plant_EU_ex
RCP,SFM,AF0,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF0,PA1221,0,0,0,0.004943424,0.008752484,0.017221085,0.020057724,0.024044595,0.025522524,0.027275097,0.028724397,Timber_plant_EU_ex
RCP,SFM,AF0,PA1222,0,0,0,0,0,0.005890677,0.006706451,0.005549416,0.004829382,0.004485044,0.004547937,Timber_plant_EU_ex
RCP,SFM,AF25,Lake,0.002852519,0.003550786,0.004361469,0.00408056,0.004147365,0.003835694,0.003385946,0.002910154,0.002400307,0.001870604,0.001301366,Clear_cut_EU_ex
RCP,SFM,AF25,PA0401,0.064624591,0.080444014,0.098810239,0.099578682,0.110918347,0.112441025,0.11244816,0.112456367,0.112459668,0.112465847,0.112467778,Clear_cut_EU_ex
RCP,SFM,AF25,PA0402,0.627227686,0.780766453,0.959023746,0.934077226,1.004938634,0.980172041,0.937617778,0.899462359,0.858463565,0.811161525,0.756761115,Clear_cut_EU_ex
RCP,SFM,AF25,PA0404,0.285678052,0.355609046,0.436798377,0.44019534,0.490323215,0.497054331,0.497085872,0.497122152,0.497136742,0.497164059,0.497172594,Clear_cut_EU_ex
RCP,SFM,AF25,PA0405,0.250335313,0.311614775,0.382759746,0.382534142,0.413531146,0.412959763,0.415228397,0.398395203,0.348095706,0.285064997,0.222843131,Clear_cut_EU_ex
RCP,SFM,AF25,PA0406,0.603432545,0.751146511,0.922641256,0.921281149,1.010915708,1.014402774,1.011189473,1.003010377,0.993805329,0.984276521,0.974650802,Clear_cut_EU_ex
RCP,SFM,AF25,PA0409,0.28373878,0.353195062,0.433833254,0.434592561,0.477550655,0.474482231,0.462158434,0.446409034,0.435751277,0.432812021,0.434922679,Clear_cut_EU_ex
RCP,SFM,AF25,PA0412,0.893877341,1.11268915,1.366727929,1.361972711,1.47026183,1.476976666,1.513521746,1.453589324,1.34923211,1.188227871,0.978612074,Clear_cut_EU_ex
RCP,SFM,AF25,PA0418,0.0858568,0.106873645,0.131274036,0.132294949,0.147360226,0.149383174,0.149392654,0.146966864,0.146922968,0.146683089,0.146432931,Clear_cut_EU_ex
RCP,SFM,AF25,PA0419,0.033785934,0.042056377,0.051658296,0.05111509,0.056969681,0.057940129,0.057435859,0.057377773,0.057311163,0.057239088,0.057122149,Clear_cut_EU_ex
RCP,SFM,AF25,PA0421,0.023968023,0.029835144,0.036646826,0.036626617,0.040455768,0.040663478,0.040334078,0.039989592,0.039641413,0.039292289,0.038939709,Clear_cut_EU_ex
RCP,SFM,AF25,PA0422,0.000462112,0.000575232,0.000706564,0.000712059,0.000793145,0.000804034,0.000804085,0.000804143,0.000804167,0.000804211,0.000804225,Clear_cut_EU_ex
RCP,SFM,AF25,PA0429,0.081830296,0.101861495,0.125117559,0.125987731,0.136936918,0.131742608,0.124436505,0.116776054,0.121383651,0.121372781,0.121883707,Clear_cut_EU_ex
RCP,SFM,AF25,PA0431,0.834711108,1.039039643,1.276263455,1.286188904,1.432655507,1.452322881,1.452415041,1.452521045,1.452563674,1.452643492,1.452668429,Clear_cut_EU_ex
RCP,SFM,AF25,PA0432,0.140237784,0.174566525,0.214421921,0.216089472,0.24069697,0.244001237,0.242150913,0.218767248,0.225107971,0.221545992,0.213547501,Clear_cut_EU_ex
RCP,SFM,AF25,PA0433,0.123902517,0.154232556,0.18944549,0.189093389,0.203678884,0.202110979,0.197886579,0.197986863,0.196433572,0.194301162,0.190734038,Clear_cut_EU_ex
RCP,SFM,AF25,PA0435,0.087981533,0.109518491,0.134522728,0.135568906,0.151007009,0.153080021,0.153089735,0.153100908,0.153105401,0.153113814,0.153116443,Clear_cut_EU_ex
RCP,SFM,AF25,PA0436,1.300498488,1.618846895,1.988446875,1.941103053,2.088001344,2.001290843,1.878947474,1.748980923,1.58382374,1.393030017,1.175879917,Clear_cut_EU_ex
RCP,SFM,AF25,PA0445,1.959415525,2.439059921,2.995923266,2.949244087,3.220017196,3.191225126,3.120999977,3.008630295,2.890666796,2.754047661,2.52305821,Clear_cut_EU_ex
RCP,SFM,AF25,PA0501,0.636719887,0.792582245,0.973537209,0.980634848,1.071222994,1.067283631,1.024631912,0.986919896,0.937319538,0.853407151,0.741927824,Clear_cut_EU_ex
RCP,SFM,AF25,PA0503,0.072796184,0.090615928,0.111304509,0.112170119,0.124943652,0.126658868,0.126666906,0.12667615,0.126679868,0.126686829,0.126689004,Clear_cut_EU_ex
RCP,SFM,AF25,PA0504,0.313550713,0.390304643,0.479415349,0.482463295,0.53603717,0.534829512,0.54291189,0.530076082,0.512298423,0.484188915,0.446141807,Clear_cut_EU_ex
RCP,SFM,AF25,PA0608,3.731773073,4.645272032,5.705837089,5.543543259,5.934210966,5.735643296,5.488589181,5.222892778,4.946288082,4.718066179,4.449289893,Clear_cut_EU_ex
RCP,SFM,AF25,PA0814,0.028532575,0.03551705,0.043625971,0.043965248,0.048971854,0.049644135,0.049647286,0.049650909,0.049652366,0.049655095,0.049655947,Clear_cut_EU_ex
RCP,SFM,AF25,PA1110,0.266131546,0.331277761,0.406912,0.403476084,0.442231943,0.439419558,0.435589578,0.428670933,0.421656435,0.415124527,0.408174593,Clear_cut_EU_ex
RCP,SFM,AF25,PA1201,0.251649041,0.313250091,0.384768421,0.38776075,0.43191756,0.437846888,0.437874672,0.43790663,0.437919482,0.437943546,0.437951064,Clear_cut_EU_ex
RCP,SFM,AF25,PA1204,0.022449284,0.027944634,0.034324691,0.034591633,0.038530805,0.039059752,0.039062231,0.039065082,0.039066228,0.039068375,0.039069046,Clear_cut_EU_ex
RCP,SFM,AF25,PA1205,0.004209606,0.005240073,0.006436437,0.006486493,0.007225152,0.007324338,0.007324803,0.007325338,0.007325553,0.007325955,0.007326081,Clear_cut_EU_ex
RCP,SFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,SFM,AF25,PA1208,0.093432155,0.116303368,0.142856665,0.143967655,0.16030579,0.162350884,0.162312977,0.162299274,0.162296016,0.162255551,0.162208869,Clear_cut_EU_ex
RCP,SFM,AF25,PA1209,0.889938769,1.107786458,1.360705899,1.367721828,1.509983494,1.521749017,1.51420851,1.512833951,1.508321102,1.502102539,1.494810237,Clear_cut_EU_ex
RCP,SFM,AF25,PA1210,0.085201014,0.10605733,0.130271348,0.131284463,0.146234669,0.148242166,0.148251573,0.146283168,0.146189044,0.145932298,0.145737205,Clear_cut_EU_ex
RCP,SFM,AF25,PA1211,0.396875128,0.494026002,0.606817398,0.611536592,0.681176197,0.689221414,0.684913164,0.684233964,0.68354586,0.682674639,0.681005493,Clear_cut_EU_ex
RCP,SFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,SFM,AF25,PA1215,0.492046633,0.612494495,0.752333509,0.757862721,0.810606092,0.781202535,0.684684691,0.677839334,0.644212744,0.618976014,0.57332235,Clear_cut_EU_ex
RCP,SFM,AF25,PA1216,0.261698993,0.325760165,0.400134679,0.39979829,0.43863981,0.440445688,0.436512836,0.433550373,0.429225256,0.42476509,0.420253291,Clear_cut_EU_ex
RCP,SFM,AF25,PA1217,0.078837021,0.098135497,0.120540876,0.121478318,0.135311835,0.137169384,0.137178089,0.137188101,0.137192127,0.137199666,0.137202021,Clear_cut_EU_ex
RCP,SFM,AF25,PA1218,0.036964332,0.046012813,0.056518028,0.056557776,0.062658097,0.063366155,0.062832001,0.063266275,0.062879745,0.062837933,0.062633031,Clear_cut_EU_ex
RCP,SFM,AF25,PA1219,0.006245692,0.007774572,0.00954959,0.009623857,0.010719787,0.010866948,0.010867637,0.01086843,0.010868749,0.010869347,0.010869533,Clear_cut_EU_ex
RCP,SFM,AF25,PA1221,0.189007744,0.23527486,0.288990615,0.287092222,0.315134651,0.314348473,0.31187931,0.308545314,0.304397341,0.301320966,0.300205776,Clear_cut_EU_ex
RCP,SFM,AF25,PA1222,0.167612994,0.2086429,0.256278295,0.257181621,0.285550015,0.288799257,0.286917109,0.288076291,0.287006993,0.287375443,0.2868165,Clear_cut_EU_ex
RCP,SFM,AF25,Lake,0,0,0,0.000314828,0.000748554,0.001127435,0.001577498,0.002053653,0.002563645,0.003093621,0.003662944,Timber_plant_EU_ex
RCP,SFM,AF25,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0402,0,0,0,0.032404809,0.071602926,0.111148191,0.153771706,0.192006779,0.233037606,0.280399624,0.334818772,Timber_plant_EU_ex
RCP,SFM,AF25,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0405,0,0,0,0.003202311,0.016131598,0.022601354,0.02036036,0.037225345,0.087537627,0.150592274,0.212821619,Timber_plant_EU_ex
RCP,SFM,AF25,PA0406,0,0,0,0.00853545,0.024785088,0.035516034,0.03879596,0.047051689,0.056287555,0.065874065,0.075517812,Timber_plant_EU_ex
RCP,SFM,AF25,PA0409,0,0,0,0.002614597,0.009444094,0.019197941,0.031553065,0.047338499,0.058010746,0.060977134,0.058874953,Timber_plant_EU_ex
RCP,SFM,AF25,PA0412,0,0,0,0.015384205,0.063943577,0.078290183,0.041843796,0.101889736,0.2062926,0.367382315,0.577024817,Timber_plant_EU_ex
RCP,SFM,AF25,PA0418,0,0,0,0,0,0,0,0.002436693,0.002484974,0.002733063,0.002985786,Timber_plant_EU_ex
RCP,SFM,AF25,PA0419,0,0,0,0.00094495,0.001018771,0.000844384,0.001352384,0.001414761,0.001483096,0.001558402,0.00167635,Timber_plant_EU_ex
RCP,SFM,AF25,PA0421,0,0,0,0.000305209,0.000681723,0.001038745,0.001370791,0.001718321,0.002067724,0.00241914,0.002772436,Timber_plant_EU_ex
RCP,SFM,AF25,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0429,0,0,0,0.000102862,0.003512422,0.010634808,0.017949946,0.025620789,0.021017371,0.021036066,0.020527585,Timber_plant_EU_ex
RCP,SFM,AF25,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0432,0,0,0,0,0,0,0.001865808,0.025267282,0.018933721,0.02250911,0.030511791,Timber_plant_EU_ex
RCP,SFM,AF25,PA0433,0,0,0,0.001825411,0.008981068,0.01346835,0.017706431,0.017621881,0.0191815,0.021325758,0.024896584,Timber_plant_EU_ex
RCP,SFM,AF25,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0436,0,0,0,0.062807893,0.14410783,0.261460537,0.383947494,0.514079201,0.679302801,0.870220882,1.087409835,Timber_plant_EU_ex
RCP,SFM,AF25,PA0445,0,0,0,0.069978353,0.143023522,0.21798313,0.288424618,0.401043136,0.519106703,0.655913204,0.886961193,Timber_plant_EU_ex
RCP,SFM,AF25,PA0501,0,0,0,0.000473521,0.021610495,0.040552183,0.083274203,0.121067079,0.170699954,0.254673227,0.366171576,Timber_plant_EU_ex
RCP,SFM,AF25,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA0504,0,0,0,0.000680447,0.002125258,0.010720764,0.002673005,0.015548632,0.033342304,0.061481795,0.099538271,Timber_plant_EU_ex
RCP,SFM,AF25,PA0608,0,0,0,0.206667893,0.470813715,0.75730902,1.00477516,1.270945479,1.547740758,1.776319507,2.04520728,Timber_plant_EU_ex
RCP,SFM,AF25,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1110,0,0,0,0.006600454,0.014542648,0.023625596,0.027484959,0.034437402,0.041465491,0.048022848,0.054980732,Timber_plant_EU_ex
RCP,SFM,AF25,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,SFM,AF25,PA1208,0,0,0,0,5.64E-05,0.000212732,0.000260955,0.000286524,0.000294553,0.000343953,0.000393426,Timber_plant_EU_ex
RCP,SFM,AF25,PA1209,0,0,0,0.003566226,0.017461951,0.026665069,0.034303834,0.035791411,0.040349709,0.046653372,0.053972261,Timber_plant_EU_ex
RCP,SFM,AF25,PA1210,0,0,0,0,0,0,0,0.001979225,0.0020777,0.002342594,0.002540232,Timber_plant_EU_ex
RCP,SFM,AF25,PA1211,0,0,0,0,0,0.001305912,0.005657981,0.006387582,0.007095955,0.008005126,0.009686129,Timber_plant_EU_ex
RCP,SFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,SFM,AF25,PA1215,0,0,0,0.000321655,0.033917615,0.074914722,0.171486893,0.178394738,0.212046457,0.237330238,0.282998602,Timber_plant_EU_ex
RCP,SFM,AF25,PA1216,0,0,0,0.00344822,0.010526974,0.014887219,0.018848965,0.021844663,0.026183145,0.030668336,0.035187953,Timber_plant_EU_ex
RCP,SFM,AF25,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1218,0,0,0,0.00039979,0.000785594,0.000948485,0.00148672,0.001057141,0.001445558,0.001490905,0.001696911,Timber_plant_EU_ex
RCP,SFM,AF25,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,SFM,AF25,PA1221,0,0,0,0.004145861,0.009268586,0.014508144,0.016998176,0.020356175,0.0245138,0.027608249,0.028729086,Timber_plant_EU_ex
RCP,SFM,AF25,PA1222,0,0,0,0.00108974,0.002132367,0.002832404,0.004733058,0.003595162,0.00467302,0.004320598,0.004884548,Timber_plant_EU_ex
RCP,SFM,AF50,Lake,0.002495106,0.003105882,0.003814848,0.003661183,0.003814987,0.003582791,0.003269743,0.002914476,0.002507995,0.002038694,0.00149047,Clear_cut_EU_ex
RCP,SFM,AF50,PA0401,0.071320607,0.088779145,0.109044379,0.109599722,0.121360347,0.122414412,0.122423483,0.122427303,0.122427749,0.1224394,0.122456394,Clear_cut_EU_ex
RCP,SFM,AF50,PA0402,0.621144015,0.773193563,0.949687137,0.933110579,1.008873629,0.990939991,0.962760798,0.931998477,0.89993124,0.863571909,0.819621531,Clear_cut_EU_ex
RCP,SFM,AF50,PA0404,0.299176004,0.372411156,0.457419851,0.459749406,0.509082929,0.513504528,0.513542575,0.513558601,0.513560474,0.513609344,0.513680633,Clear_cut_EU_ex
RCP,SFM,AF50,PA0405,0.19483727,0.242531393,0.297892992,0.297937212,0.327324491,0.32682229,0.322374276,0.316481678,0.306861147,0.292265363,0.265506815,Clear_cut_EU_ex
RCP,SFM,AF50,PA0406,0.685942955,0.853854606,1.048760329,1.045691129,1.148607166,1.151343923,1.148202531,1.141913828,1.134613688,1.12726304,1.119865628,Clear_cut_EU_ex
RCP,SFM,AF50,PA0409,0.326045719,0.405858296,0.498501826,0.499061576,0.540741109,0.53557955,0.522216838,0.520240787,0.505023133,0.495210275,0.485172946,Clear_cut_EU_ex
RCP,SFM,AF50,PA0412,0.709602654,0.88330595,1.084934406,1.083805816,1.191515319,1.200496605,1.193494334,1.194305413,1.180283189,1.15220732,1.128058983,Clear_cut_EU_ex
RCP,SFM,AF50,PA0418,0.097080452,0.12084473,0.148429437,0.149185361,0.165193733,0.16662851,0.165119516,0.1652193,0.165054322,0.164778048,0.164500427,Clear_cut_EU_ex
RCP,SFM,AF50,PA0419,0.031412848,0.039102384,0.048028117,0.047322072,0.052589556,0.052678968,0.052597923,0.052501621,0.052388207,0.052213657,0.052983301,Clear_cut_EU_ex
RCP,SFM,AF50,PA0421,0.027314605,0.034000934,0.041762181,0.041742998,0.045962761,0.046097949,0.045847378,0.045581874,0.045312114,0.045043434,0.044773563,Clear_cut_EU_ex
RCP,SFM,AF50,PA0422,0.00047612,0.000592669,0.000727955,0.000731662,0.000810173,0.00081721,0.000817271,0.000817296,0.000817299,0.000817377,0.00081749,Clear_cut_EU_ex
RCP,SFM,AF50,PA0429,0.095332994,0.118669513,0.145757693,0.146432313,0.153993263,0.150606359,0.145549009,0.143419777,0.144603705,0.141183226,0.137652336,Clear_cut_EU_ex
RCP,SFM,AF50,PA0431,0.862759677,1.073954209,1.319101123,1.325819063,1.468086403,1.48083735,1.480947071,1.480993286,1.480998686,1.481139619,1.4813452,Clear_cut_EU_ex
RCP,SFM,AF50,PA0432,0.135446988,0.168602992,0.207089273,0.205041374,0.227731288,0.229805482,0.217551391,0.218934978,0.221605442,0.219065805,0.214911983,Clear_cut_EU_ex
RCP,SFM,AF50,PA0433,0.137183494,0.170764576,0.209744273,0.207872784,0.225119133,0.226084003,0.224598487,0.224119596,0.222180698,0.219405471,0.216532474,Clear_cut_EU_ex
RCP,SFM,AF50,PA0435,0.091651548,0.114086886,0.14012901,0.140842661,0.155955817,0.157310359,0.157322015,0.157326924,0.157327498,0.157342469,0.157364308,Clear_cut_EU_ex
RCP,SFM,AF50,PA0436,1.057953629,1.316929595,1.617539457,1.593958035,1.716376914,1.669882094,1.588952214,1.490524425,1.372505111,1.225821324,1.043825329,Clear_cut_EU_ex
RCP,SFM,AF50,PA0445,1.778776113,2.214201873,2.719628224,2.698003361,2.94058528,2.91471328,2.842341971,2.763929648,2.657889715,2.537349219,2.382358703,Clear_cut_EU_ex
RCP,SFM,AF50,PA0501,0.584698376,0.727826414,0.893964223,0.897686848,0.977602254,0.966631508,0.934365541,0.86018789,0.839262057,0.782518419,0.712390439,Clear_cut_EU_ex
RCP,SFM,AF50,PA0503,0.084840152,0.105608132,0.129714847,0.130375461,0.144365431,0.145619306,0.145630095,0.14563464,0.145635171,0.14564903,0.145669246,Clear_cut_EU_ex
RCP,SFM,AF50,PA0504,0.266024298,0.331144259,0.406733137,0.408234383,0.452045665,0.455359455,0.454959514,0.454942938,0.45372103,0.436774256,0.431368454,Clear_cut_EU_ex
RCP,SFM,AF50,PA0608,3.888850405,4.84080025,5.945788931,5.835762248,6.267482755,6.138660688,5.950359057,5.753855238,5.568053031,5.344376157,5.107578876,Clear_cut_EU_ex
RCP,SFM,AF50,PA0814,0.029507836,0.036731045,0.045115483,0.045345248,0.050211031,0.050647135,0.050650888,0.050652468,0.050652653,0.050657473,0.050664504,Clear_cut_EU_ex
RCP,SFM,AF50,PA1110,0.297889391,0.370809593,0.455452706,0.452840114,0.495196767,0.494749983,0.490744056,0.485508794,0.480388233,0.474904525,0.469326329,Clear_cut_EU_ex
RCP,SFM,AF50,PA1201,0.294186828,0.366200681,0.449791738,0.452082445,0.500593262,0.504941125,0.504978538,0.504994297,0.504996138,0.505044194,0.505114293,Clear_cut_EU_ex
RCP,SFM,AF50,PA1204,0.026163468,0.032568011,0.040002171,0.040205895,0.044520199,0.044906875,0.044910203,0.044911604,0.044911768,0.044916042,0.044922276,Clear_cut_EU_ex
RCP,SFM,AF50,PA1205,0.004909843,0.006111721,0.007506817,0.007545048,0.008354671,0.008427235,0.008427859,0.008428122,0.008428153,0.008428955,0.008430125,Clear_cut_EU_ex
