"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"REF_MFM_AF100","2050",2.83742570409221e-05,7.26838372557708e-05,3.58603505018783e-05,0.000251407225693501,6.14768626419528e-05,0.0001703607218149,1.95455994885744e-05
"REF_MFM_AF100","2060",2.75971266401934e-05,7.0894183649006e-05,3.5177526211137e-05,0.000277575316623731,5.73551972890097e-05,0.000174467775577291,1.80478150136665e-05
"REF_MFM_AF100","2070",2.68375867040108e-05,7.06774964085408e-05,3.47889428759108e-05,0.000292353982359077,5.72612138766755e-05,0.000178781404202356,1.65941049594485e-05
"REF_MFM_AF100","2080",2.57909015561278e-05,7.05345807276062e-05,3.418034140078e-05,0.000290580704529304,5.80004871159962e-05,0.000179644452493893,1.50912842832981e-05
"REF_MFM_AF100","2090",2.49688721721974e-05,7.06666804611626e-05,3.38213271810545e-05,0.000281471227410871,5.86114983065153e-05,0.000179588396118881,1.38578786515433e-05
"REF_MFM_AF100","2100",2.94806815399449e-05,7.13875427714247e-05,3.78319590923583e-05,0.000275463750754008,5.92793410667439e-05,0.000170017525303256,1.54599301503599e-05
"REF_MFM_AF25","2000",4.23183270070761e-05,7.26299134954436e-05,4.63767821017529e-05,0.000186572770518073,NA,NA,3.39877382003186e-05
"REF_MFM_AF25","2010",3.86328697145048e-05,7.31477560831356e-05,4.37747522275224e-05,0.000200221239551604,NA,NA,3.02826922653362e-05
"REF_MFM_AF25","2020",3.52883459643101e-05,7.40067015649623e-05,4.136911335031e-05,0.000202985769155362,7.14858706261755e-05,0.000263904336487517,2.73617596154427e-05
"REF_MFM_AF25","2030",3.28258301416637e-05,7.35741167342694e-05,3.89847314739812e-05,0.000206625894328348,6.6373594875138e-05,0.00014637487431749,2.49011920662808e-05
"REF_MFM_AF25","2040",3.03968598685541e-05,7.36646289154087e-05,3.75651022031822e-05,0.000217493914902945,6.62912266574255e-05,0.000166730687917618,2.23652423454473e-05
