"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AT0103",4.15753417146974,0.15400902425,0.409384757,0.083505035,0.45022551875,0.3054967769,0,0,0,0.041302067,0,0,0.000261783,0,0.003882884,0,1.58985039968915,0.77088958321956,0.348726342661029
"RCP_MFM_AF0","AT0104",36.5065347528848,18.39700339385,1.623186507,0.460260809,0.11675196815,0.02384572064,0,0,0,1.0360357765,0,0,0.391722762,0,0.0288294855,0,8.50127216564585,5.41843909748659,0.509187067112332
"RCP_MFM_AF0","AT0105",0.108984562183,0,0,0.020209957,0,0.018160086183,0,0,0,0,0,0,0,0,0,0,0.0640600366707093,0.00284253085374999,0.00371195147554071
"RCP_MFM_AF0","AT0106",2.07408416572726,0,0.724568233,0.210337514,0.049713801,0.04124206488,0,0,0,0.022432403,0,0,0.000343903,0,0.005104693,0,0.160707869718675,0.26992559992137,0.589708084207211
"RCP_MFM_AF0","AT0107",5.42152248740749,0.13092989142,0.65146692,0.031522539,0.36861399058,0.209095571696,0,0,0,0.1160024245,0,0,0.000381062,0,0.0052109865,0,1.85515849926673,1.30229798422457,0.750842618220184
"RCP_MFM_AF0","AT0108",6.93700181316894,0.43776277976,1.411430298,0.354215089,2.16876232324,0.45069260609,0,0,0,0.5661829815,0,0,0.001749723,0,0.0076030165,0,0.59358381500172,0.240537923149843,0.704481257927379
"RCP_MFM_AF0","AT0109",2.50270554129,0.21431780524,0.389343269,0.131412418,0.53714683976,0.02842817229,0,0,0,0.1355446805,0,0,0.001580591,0,0.0067239715,0,0.001609189,0.264803740985738,0.791794864014262
"RCP_MFM_AF0","AT0110",6.68917692672363,2.94677941452,0.213743854,0.079402398,0.01156892848,0.08138094696,0,0,0,0.1203199755,0,0,0.102597645,0,0.0075508435,0,1.85242888208246,1.16401777684545,0.109386261835717
"RCP_MFM_AF0","AT0111",18.806314519381,0.0135580305,4.868705056,4.464325904,2.1259163295,0.1213501086,0,0,0,2.0661053625,0,0,0.001775056,0,0.0263478715,0,1.69069932675966,1.07624736728697,2.35128410673435
"RCP_MFM_AF0","AT0112",25.0089502093025,2.73363470125,3.999352103,0.837958698,9.79082678875,1.505250508,0,0,0,1.496147352,0,0,5.31e-05,0,0.000788032,0,4.52934431432246,0.0294812185359328,0.0861133934441271
"RCP_MFM_AF0","AT0114",3.24731784349939,0.06001332098,0.451846643,0.089170756,0.68145461402,0.009928645249,0,0,0,0.406786741,0,0,0.00031097,0,0.004615846,0,0.478764144572909,0.334230586629438,0.730195576048042
"RCP_MFM_AF0","AT0115",0.26481036302,0.03924181219,0.003803222,0.025052524,0.08573769181,0.01298361302,0,0,0,0.007417731,0,0,0.003411667,0,0.00094312,0,0.02877306817588,0.0275705900034342,0.0298753238206858
"RCP_MFM_AF0","AT0116",1.82493928025,0.1248630257,0.147087662,0.011682954,0.2759460963,0.07756223725,0,0,0,0.1055889415,0,0,0.041804811,0,0.0115565135,0,0.337084038975693,0.332004711625074,0.359758288399233
"RCP_MFM_AF0","AT0117",10.92721809599,1.27018780888,0.699751837,0.388213419,3.06415688812,0.01926326899,0,0,0,1.7802702215,0,0,0.006263576,0,0.0017529365,0,3.42335387237435,0.118829458324189,0.155174809301463
"RCP_MFM_AF0","AT0118",19.75502850782,3.25758317535,0.66194529,0.421193337,6.62262725765,0.04200580682,0,0,0,3.3709119505,0,0,0.00668906,0,0.0018720135,0,5.12997943111687,0.104178499276096,0.13604268660703
"RCP_MFM_AF0","AT0119",3.14622110316,0.03249829205,0.268586713,0.001686188,0.46935985695,0.01264417216,0,0,0,0.0375015905,0,0,0.033780439,0,0.0093391715,0,1.66901943800931,0.286867456011034,0.32493778597966
"RCP_MFM_AF0","AT0120",0.13052061343,0.012913396,0,0.049129895,0,0.04421217243,0,0,0,0,0,0,0,0,0,0,0.0233308984577429,0.000405163779626333,0.000529087762630806
"RCP_MFM_AF0","AT0121",0.129516719782297,0.00026768602,0.010741004,0.000825113,0.00328988498,0.01408679582,0,0,0,0.001843276,0,0,8.5e-06,0,0.000126216,0,0.0594955125567068,0.0354969737070929,0.00333575769849703
